FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
101011;1200;;2,05943;;
101011;1300;;2,06788;;
101011;1400;;2,06963;;
101011;1500;;2,05995;;
101011;1600;;2,05658;;
101011;1700;;2,0609;;
101011;1800;;2,05673;;
101011;1900;;2,0832;;
101011;2000;;2,06132;;
101011;2100;;2,07507;;
101011;2200;;2,08485;;
101011;2300;;2,06865;;
101012;0000;;2,0692;;
101012;0100;;2,06921;;
101012;0200;;2,06778;;
101012;0300;;2,06048;;
101012;0400;;2,0661;;
101012;0500;;2,06675;;
101012;0600;;2,07218;;
101012;0700;;2,07078;;
101012;0800;;2,06896;;
101012;0900;;2,06202;;
101012;1000;;2,05608;;
101012;1100;;2,06123;;
101012;1200;;2,05986;;
101012;1300;;2,05893;;
101012;1400;;2,06333;;
101012;1500;;2,06078;;
101012;1600;;2,05295;;
101012;1700;;2,05711;;
101012;1800;;2,05898;;
101012;1900;;2,05936;;
101012;2000;;2,06193;;
101012;2100;;2,08045;;
101012;2200;;2,07661;;
101012;2300;;2,13338;;
101013;0000;;2,07791;;
101013;0100;;2,10348;;
101013;0200;;2,09741;;
101013;0300;;2,09086;;
101013;0400;;2,0842;;
101013;0500;;2,07625;;
101013;0600;;2,0807;;
101013;0700;;2,09503;;
101013;0800;;2,09378;;
101013;0900;;2,0792;;
101013;1000;;2,0835;;
101013;1100;;2,07416;;
101013;1200;;2,06343;;
101013;1300;;2,05775;;
101013;1400;;2,05078;;
101013;1500;;2,04427;;
101013;1600;;2,04776;;
101013;1700;;2,05278;;
101013;1800;;2,053;;
101013;1900;;2,05871;;
101013;2000;;2,06865;;
101013;2100;;2,08036;;
101013;2200;;2,08832;;
101013;2300;;2,07;;
101014;0000;;2,12328;;
101014;0100;;2,12685;;
101014;0200;;2,11538;;
101014;0300;;2,11421;;
101014;0400;;2,13458;;
101014;0500;;2,13643;;
101014;0600;;2,1542;;
101014;0700;;2,13833;;
101014;0800;;2,12307;;
101014;0900;;2,11793;;
101014;1000;;2,1118;;
101014;1100;;2,1034;;
101014;1200;;2,08063;;
101014;1300;;2,05857;;
101014;1400;;2,06385;;
101014;1500;;2,06527;;
101014;1600;;2,0639;;
101014;1700;;2,05937;;
101014;1800;;2,06697;;
101014;1900;;2,07643;;
101014;2000;;2,08422;;
101014;2100;;2,07677;;
101014;2200;;2,09422;;
101014;2300;;2,09708;;
101015;0000;;2,14407;;
101015;0100;;2,10368;;
101015;0200;;2,08683;;
101015;0300;;2,07918;;
101015;0400;;2,08817;;
101015;0500;;2,08083;;
101015;0600;;2,08777;;
101015;0700;;2,10687;;
101015;0800;;2,08753;;
101015;0900;;2,07787;;
101015;1000;;2,093;;
101015;1100;;2,08638;;
101015;1200;;2,07927;;
101015;1300;;2,0643;;
101015;1400;;2,05588;;
101015;1500;;2,0563;;
101015;1600;;2,06328;;
101015;1700;;2,0694;;
101015;1800;;2,07272;;
101015;1900;;2,08743;;
101015;2000;;2,10697;;
101015;2100;;2,10688;;
101015;2200;;2,1404;;
101015;2300;;2,12972;;
101016;0000;;2,11455;;
101016;0100;;2,12498;;
101016;0200;;2,1165;;
101016;0300;;2,11285;;
101016;0400;;2,12272;;
101016;0500;;2,1466;;
101016;0600;;2,14078;;
101016;0700;;2,17692;;
101016;0800;;2,14155;;
101016;0900;;2,17672;;
101016;1000;;2,19062;;
101016;1100;;2,14307;;
101016;1200;;2,10597;;
101016;1300;;2,07155;;
101016;1400;;2,07253;;
101016;1500;;2,0751;;
101016;1600;;2,07648;;
101016;1700;;2,0899;;
101016;1800;;2,07593;;
101016;1900;;2,09065;;
101016;2000;;2,25887;;
101016;2100;;2,1187;;
101016;2200;;2,12832;;
101016;2300;;2,11805;;
101017;0000;;2,10418;;
101017;0100;;2,12593;;
101017;0200;;2,1141;;
101017;0300;;2,14847;;
101017;0400;;2,1454;;
101017;0500;;2,14622;;
101017;0600;;2,16275;;
101017;0700;;2,12913;;
101017;0800;;2,11343;;
101017;0900;;2,16818;;
101017;1000;;2,14403;;
101017;1100;;2,09502;;
101017;1200;;2,09542;;
101017;1300;;2,08025;;
101017;1400;;2,07723;;
101017;1500;;2,0971;;
101017;1600;;2,0742;;
101017;1700;;2,06027;;
101017;1800;;2,07865;;
101017;1900;;2,06842;;
101017;2000;;2,0866;;
101017;2100;;2,08518;;
101017;2200;;2,07803;;
101017;2300;;2,08173;;
101018;0000;;2,08478;;
101018;0100;;2,12387;;
101018;0200;;2,17158;;
101018;0300;;2,19523;;
101018;0400;;2,13687;;
101018;0500;;2,14078;;
101018;0600;;2,14492;;
101018;0700;;2,17953;;
101018;0800;;2,12062;;
101018;0900;;2,14748;;
101018;1000;;2,16815;;
101018;1100;;2,169;;
101018;1200;;2,09193;;
101018;1300;;2,0542;;
101018;1400;;2,04682;;
101018;1500;;2,0364;;
101018;1600;;2,03578;;
101018;1700;;2,04085;;
101018;1800;;2,04035;;
101018;1900;;2,0453;;
101018;2000;;2,0664;;
101018;2100;;2,07227;;
101018;2200;;2,07623;;
101018;2300;;2,0723;;
101019;0000;;;;
101019;0100;;;;
101019;0200;;;;
101019;0300;;;;
101019;0400;;;;
101019;0500;;;;
101019;0600;;;;
101019;0700;;;;
101019;0800;;;;
101019;0900;;;;
101019;1000;;;;
101019;1100;;;;
101019;1200;;;;
101019;1300;;;;
101019;1400;;;;
101019;1500;;;;
101019;1600;;;;
101019;1700;;;;
101019;1800;;;;
101019;1900;;;;
101019;2000;;;;
101019;2100;;;;
101019;2200;;;;
101019;2300;;;;
101020;0000;;;;
101020;0100;;;;
101020;0200;;;;
101020;0300;;;;
101020;0400;;;;
101020;0500;;;;
101020;0600;;;;
101020;0700;;;;
101020;0800;;;;
101020;0900;;;;
101020;1000;;2,06322;;
101020;1100;;2,0518;;
101020;1200;;;;
101020;1300;;;;
101020;1400;;1,97372;;
101020;1500;;1,95888;;
101020;1600;;1,95142;;
101020;1700;;1,9922;;
101020;1800;;1,96715;;
101020;1900;;1,97808;;
101020;2000;;1,97077;;
101020;2100;;1,95972;;
101020;2200;;1,95307;;
101020;2300;;1,95935;;
101021;0000;;2,00878;;
101021;0100;;1,99093;;
101021;0200;;1,99118;;
101021;0300;;1,97193;;
101021;0400;;1,99108;;
101021;0500;;1,98908;;
101021;0600;;1,98562;;
101021;0700;;1,99648;;
101021;0800;;1,98507;;
101021;0900;;1,99042;;
101021;1000;;1,9941;;
101021;1100;;1,99177;;
101021;1200;;1,99077;;
101021;1300;;1,9586;;
101021;1400;;1,68247;;
101021;1500;;2,0043;;
101021;1600;;1,96903;;
101021;1700;;1,96758;;
101021;1800;;1,96185;;
101021;1900;;1,98835;;
101021;2000;;1,97147;;
101021;2100;;1,96838;;
101021;2200;;1,9675;;
101021;2300;;1,97828;;
101022;0000;;1,97173;;
101022;0100;;1,97867;;
101022;0200;;2,00842;;
101022;0300;;2,00217;;
101022;0400;;1,98158;;
101022;0500;;2,00285;;
101022;0600;;1,99367;;
101022;0700;;1,99215;;
101022;0800;;2,01512;;
101022;0900;;2,02654;;
101022;1000;;2,0107;;
101022;1100;;1,99088;;
101022;1200;;2,00237;;
101022;1300;;2,15895;;
101022;1400;;2,22657;;
101022;1500;;2,30303;;
101022;1600;;1,97118;;
101022;1700;;1,96207;;
101022;1800;;1,97087;;
101022;1900;;1,97125;;
101022;2000;;1,97347;;
101022;2100;;1,9745;;
101022;2200;;1,97893;;
101022;2300;;1,98027;;
101023;0000;;1,98657;;
101023;0100;;1,99833;;
101023;0200;;1,99475;;
101023;0300;;2,06718;;
101023;0400;;2,10768;;
101023;0500;;2,10118;;
101023;0600;;2,04715;;
101023;0700;;2,08923;;
101023;0800;;2,03555;;
101023;0900;;2,05237;;
101023;1000;;2,01743;;
101023;1100;;1,99525;;
101023;1200;;2,0035;;
101023;1300;;1,98545;;
101023;1400;;1,95657;;
101023;1500;;1,96078;;
101023;1600;;1,95933;;
101023;1700;;1,95032;;
101023;1800;;1,96308;;
101023;1900;;1,9788;;
101023;2000;;2,0065;;
101023;2100;;2,0336;;
101023;2200;;2,0334;;
101023;2300;;2,00983;;
101024;0000;;2,01352;;
101024;0100;;2,01188;;
101024;0200;;2,09217;;
101024;0300;;2,04688;;
101024;0400;;2,05703;;
101024;0500;;2,03843;;
101024;0600;;2,04493;;
101024;0700;;2,08883;;
101024;0800;;2,0256;;
101024;0900;;1,99173;;
101024;1000;;1,9858;;
101024;1100;;1,98078;;
101024;1200;;2,01938;;
101024;1300;;1,99357;;
101024;1400;;1,99285;;
101024;1500;;1,97943;;
101024;1600;;1,99773;;
101024;1700;;1,97892;;
101024;1800;;1,97103;;
101024;1900;;1,99847;;
101024;2000;;1,98685;;
101024;2100;;1,99425;;
101024;2200;;1,99665;;
101024;2300;;1,99768;;
101025;0000;;2,00448;;
101025;0100;;2,01372;;
101025;0200;;2,04118;;
101025;0300;;2,07235;;
101025;0400;;2,12673;;
101025;0500;;2,0645;;
101025;0600;;2,0827;;
101025;0700;;2,0241;;
101025;0800;;2,06318;;
101025;0900;;2,0457;;
101025;1000;;2,0109;;
101025;1100;;1,98883;;
101025;1200;;1,96682;;
101025;1300;;1,96715;;
101025;1400;;1,96477;;
101025;1500;;1,97118;;
101025;1600;;1,97933;;
101025;1700;;1,97345;;
101025;1800;;1,99772;;
101025;1900;;1,96783;;
101025;2000;;1,97045;;
101025;2100;;1,98528;;
101025;2200;;2,01128;;
101025;2300;;2,01712;;
101026;0000;;2,00007;;
101026;0100;;1,98805;;
101026;0200;;1,98022;;
101026;0300;;1,98688;;
101026;0400;;1,9874;;
101026;0500;;1,99042;;
101026;0600;;1,99063;;
101026;0700;;1,99037;;
101026;0800;;1,98462;;
101026;0900;;1,9848;;
101026;1000;;1,98517;;
101026;1100;;1,98705;;
101026;1200;;1,97475;;
101026;1300;;1,97522;;
101026;1400;;1,98207;;
101026;1500;;1,97597;;
101026;1600;;1,97345;;
101026;1700;;1,97213;;
101026;1800;;1,9765;;
101026;1900;;1,9778;;
101026;2000;;1,98262;;
101026;2100;;1,99012;;
101026;2200;;1,99322;;
101026;2300;;1,99047;;
101027;0000;;1,99998;;
101027;0100;;2,00085;;
101027;0200;;2,01322;;
101027;0300;;1,9904;;
101027;0400;;1,98755;;
101027;0500;;1,99323;;
101027;0600;;2,02985;;
101027;0700;;2,0166;;
101027;0800;;1,98197;;
101027;0900;;1,96895;;
101027;1000;;1,96572;;
101027;1100;;1,9637;;
101027;1200;;1,96083;;
101027;1300;;1,95808;;
101027;1400;;1,94777;;
101027;1500;;1,95105;;
101027;1600;;1,95637;;
101027;1700;;1,95117;;
101027;1800;;1,95602;;
101027;1900;;1,96153;;
101027;2000;;1,9671;;
101027;2100;;1,97162;;
101027;2200;;1,98497;;
101027;2300;;1,99277;;
101028;0000;;2,00157;;
101028;0100;;2,00112;;
101028;0200;;2,0147;;
101028;0300;;2,09577;;
101028;0400;;2,02325;;
101028;0500;;2,00128;;
101028;0600;;1,98975;;
101028;0700;;1,98857;;
101028;0800;;1,99053;;
101028;0900;;1,98705;;
101028;1000;;1,99215;;
101028;1100;;1,97623;;
101028;1200;;1,96097;;
101028;1300;;1,95342;;
101028;1400;;1,94278;;
101028;1500;;1,964;;
101028;1600;;1,95787;;
101028;1700;;1,96208;;
101028;1800;;1,97302;;
101028;1900;;1,97733;;
101028;2000;;1,98403;;
101028;2100;;1,98057;;
101028;2200;;1,98902;;
101028;2300;;2,00937;;
101029;0000;;2,00173;;
101029;0100;;2,01227;;
101029;0200;;2,12065;;
101029;0300;;2,0382;;
101029;0400;;2,0254;;
101029;0500;;2,05883;;
101029;0600;;2,03207;;
101029;0700;;1,99757;;
101029;0800;;2,0244;;
101029;0900;;2,01622;;
101029;1000;;1,99962;;
101029;1100;;2,00298;;
101029;1200;;1,99675;;
101029;1300;;1,97513;;
101029;1400;;1,98057;;
101029;1500;;1,97423;;
101029;1600;;1,9769;;
101029;1700;;1,97787;;
101029;1800;;1,97573;;
101029;1900;;1,99885;;
101029;2000;;2,01928;;
101029;2100;;2,0069;;
101029;2200;;2,00613;;
101029;2300;;2,01487;;
101030;0000;;2,02352;;
101030;0100;;2,05253;;
101030;0200;;2,05855;;
101030;0300;;2,0253;;
101030;0400;;2,03997;;
101030;0500;;2,03462;;
101030;0600;;2,04418;;
101030;0700;;2,08042;;
101030;0800;;2,06073;;
101030;0900;;2,1326;;
101030;1000;;2,12365;;
101030;1100;;2,08118;;
101030;1200;;1,99337;;
101030;1300;;1,97327;;
101030;1400;;1,9655;;
101030;1500;;1,95995;;
101030;1600;;1,9618;;
101030;1700;;1,96797;;
101030;1800;;1,96968;;
101030;1900;;1,97937;;
101030;2000;;2,01897;;
101030;2100;;1,9973;;
101030;2200;;2,00982;;
101030;2300;;2,00377;;
101031;0000;;2,02667;;
101031;0100;;2,02945;;
101031;0200;;2,02497;;
101031;0300;;2,02045;;
101031;0400;;2,01615;;
101031;0500;;2,04047;;
101031;0600;;2,05817;;
101031;0700;;2,07742;;
101031;0800;;2,03557;;
101031;0900;;2,04827;;
101031;1000;;2,03582;;
101031;1100;;2,04242;;
101031;1200;;2,03282;;
101031;1300;;2,05667;;
101031;1400;;2,29787;;
101031;1500;;2,51445;;
101031;1600;;2,06303;;
101031;1700;;1,9742;;
101031;1800;;1,97618;;
101031;1900;;1,9913;;
101031;2000;;1,98803;;
101031;2100;;1,99275;;
101031;2200;;1,99492;;
101031;2300;;2,00287;;
101101;0000;;2,01147;;
101101;0100;;2,00315;;
101101;0200;;2,00402;;
101101;0300;;2,00805;;
101101;0400;;2,04853;;
101101;0500;;2,06743;;
101101;0600;;2,03565;;
101101;0700;;2,00512;;
101101;0800;;1,98993;;
101101;0900;;1,98053;;
101101;1000;;1,97417;;
101101;1100;;1,96312;;
101101;1200;;1,95947;;
101101;1300;;1,952;;
101101;1400;;1,95462;;
101101;1500;;1,95385;;
101101;1600;;1,94955;;
101101;1700;;1,96493;;
101101;1800;;1,97082;;
101101;1900;;1,975;;
101101;2000;;1,9783;;
101101;2100;;1,9765;;
101101;2200;;1,98042;;
101101;2300;;1,97737;;
101102;0000;;1,98097;;
101102;0100;;1,9805;;
101102;0200;;1,99975;;
101102;0300;;1,98332;;
101102;0400;;1,97408;;
101102;0500;;1,97872;;
101102;0600;;1,9919;;
101102;0700;;1,98507;;
101102;0800;;1,9846;;
101102;0900;;1,98068;;
101102;1000;;1,97947;;
101102;1100;;1,98303;;
101102;1200;;1,96895;;
101102;1300;;1,97153;;
101102;1400;;1,96862;;
101102;1500;;1,96388;;
101102;1600;;1,97357;;
101102;1700;;1,97537;;
101102;1800;;1,97352;;
101102;1900;;1,98787;;
101102;2000;;1,98727;;
101102;2100;;1,98123;;
101102;2200;;1,98578;;
101102;2300;;2,00693;;
101103;0000;;2,04732;;
101103;0100;;2,02092;;
101103;0200;;2,0237;;
101103;0300;;2,02912;;
101103;0400;;1,98465;;
101103;0500;;2,03465;;
101103;0600;;1,98785;;
101103;0700;;1,98153;;
101103;0800;;1,99137;;
101103;0900;;2,02855;;
101103;1000;;2,00127;;
101103;1100;;;;
101103;1200;;1,93163;;
101103;1300;;1,8912;;
101103;1400;;1,90058;;
101103;1500;;1,97557;;
101103;1600;;1,89805;;
101103;1700;;1,88883;;
101103;1800;;1,8884;;
101103;1900;;1,89595;;
101103;2000;;1,90213;;
101103;2100;;1,91142;;
101103;2200;;1,90953;;
101103;2300;;1,90865;;
101104;0000;;1,91392;;
101104;0100;;1,92985;;
101104;0200;;1,92053;;
101104;0300;;1,94505;;
101104;0400;;1,94107;;
101104;0500;;1,94103;;
101104;0600;;1,99945;;
101104;0700;;1,97152;;
101104;0800;;1,96747;;
101104;0900;;1,99945;;
101104;1000;;1,9336;;
101104;1100;;1,89747;;
101104;1200;;1,88997;;
101104;1300;;1,889;;
101104;1400;;1,89342;;
101104;1500;;1,90137;;
101104;1600;;1,89217;;
101104;1700;;1,89477;;
101104;1800;;1,91577;;
101104;1900;;1,9199;;
101104;2000;;1,91382;;
101104;2100;;1,90783;;
101104;2200;;1,90922;;
101104;2300;;1,92727;;
101105;0000;;1,92337;;
101105;0100;;1,9454;;
101105;0200;;1,94832;;
101105;0300;;1,9415;;
101105;0400;;1,94948;;
101105;0500;;1,94877;;
101105;0600;;1,95917;;
101105;0700;;2,00463;;
101105;0800;;1,93008;;
101105;0900;;1,93483;;
101105;1000;;1,91067;;
101105;1100;;1,92415;;
101105;1200;;1,94395;;
101105;1300;;1,89837;;
101105;1400;;1,90897;;
101105;1500;;1,9061;;
101105;1600;;1,88117;;
101105;1700;;1,8832;;
101105;1800;;1,89925;;
101105;1900;;1,89938;;
101105;2000;;1,92338;;
101105;2100;;1,93158;;
101105;2200;;1,91128;;
101105;2300;;1,93043;;
101106;0000;;1,93192;;
101106;0100;;1,9337;;
101106;0200;;1,9359;;
101106;0300;;1,92442;;
101106;0400;;1,94255;;
101106;0500;;1,96983;;
101106;0600;;2,02955;;
101106;0700;;2,04898;;
101106;0800;;2,03603;;
101106;0900;;2,10498;;
101106;1000;;2,09027;;
101106;1100;;1,96747;;
101106;1200;;1,93907;;
101106;1300;;1,86415;;
101106;1400;;1,85777;;
101106;1500;;1,86865;;
101106;1600;;1,8598;;
101106;1700;;1,8546;;
101106;1800;;1,86318;;
101106;1900;;1,88507;;
101106;2000;;1,89043;;
101106;2100;;1,88178;;
101106;2200;;1,88197;;
101106;2300;;1,89222;;
101107;0000;;1,89043;;
101107;0100;;1,89042;;
101107;0200;;1,8959;;
101107;0300;;1,89812;;
101107;0400;;1,8962;;
101107;0500;;1,89532;;
101107;0600;;1,89455;;
101107;0700;;1,90152;;
101107;0800;;1,90467;;
101107;0900;;1,88665;;
101107;1000;;1,89038;;
101107;1100;;1,88758;;
101107;1200;;1,88868;;
101107;1300;;1,88598;;
101107;1400;;1,89517;;
101107;1500;;1,88912;;
101107;1600;;1,90868;;
101107;1700;;1,90848;;
101107;1800;;1,91218;;
101107;1900;;1,90843;;
101107;2000;;1,90833;;
101107;2100;;1,91357;;
101107;2200;;1,91095;;
101107;2300;;1,9209;;
101108;0000;;1,9205;;
101108;0100;;1,92673;;
101108;0200;;1,9181;;
101108;0300;;1,93403;;
101108;0400;;1,94482;;
101108;0500;;1,93725;;
101108;0600;;1,93582;;
101108;0700;;1,9228;;
101108;0800;;1,91345;;
101108;0900;;1,91815;;
101108;1000;;1,91518;;
101108;1100;;1,90608;;
101108;1200;;1,90642;;
101108;1300;;1,91227;;
101108;1400;;1,9093;;
101108;1500;;1,90567;;
101108;1600;;1,89942;;
101108;1700;;1,89597;;
101108;1800;;1,91668;;
101108;1900;;1,93023;;
101108;2000;;1,9302;;
101108;2100;;1,93525;;
101108;2200;;1,92892;;
101108;2300;;1,94695;;
101109;0000;;1,95143;;
101109;0100;;1,95907;;
101109;0200;;1,94198;;
101109;0300;;1,94883;;
101109;0400;;2,02857;;
101109;0500;;2,01563;;
101109;0600;;2,01153;;
101109;0700;;1,9903;;
101109;0800;;2,01705;;
101109;0900;;2,02537;;
101109;1000;;1,95678;;
101109;1100;;1,9138;;
101109;1200;;;;
101109;1300;;;;
101109;1400;;;;
101109;1500;;;;
101109;1600;;2,04138;;
101109;1700;;2,03578;;
101109;1800;;2,05313;;
101109;1900;;2,06922;;
101109;2000;;2,0884;;
101109;2100;;2,08195;;
101109;2200;;2,09523;;
101109;2300;;2,10933;;
101110;0000;;2,09768;;
101110;0100;;2,0938;;
101110;0200;;2,1085;;
101110;0300;;2,1013;;
101110;0400;;2,0979;;
101110;0500;;2,10283;;
101110;0600;;2,12128;;
101110;0700;;2,15475;;
101110;0800;;2,1069;;
101110;0900;;2,08192;;
101110;1000;;2,06933;;
101110;1100;;2,06667;;
101110;1200;;2,06975;;
101110;1300;;2,06473;;
101110;1400;;2,05585;;
101110;1500;;2,06098;;
101110;1600;;2,06498;;
101110;1700;;2,10738;;
101110;1800;;2,06802;;
101110;1900;;2,07127;;
101110;2000;;2,07375;;
101110;2100;;2,07952;;
101110;2200;;2,07232;;
101110;2300;;2,08753;;
101111;0000;;2,09183;;
101111;0100;;2,10387;;
101111;0200;;2,08105;;
101111;0300;;2,07335;;
101111;0400;;2,08105;;
101111;0500;;2,08578;;
101111;0600;;2,08723;;
101111;0700;;2,07878;;
101111;0800;;2,09193;;
101111;0900;;2,09038;;
101111;1000;;2,0814;;
101111;1100;;2,08837;;
101111;1200;;2,11608;;
101111;1300;;2,14212;;
101111;1400;;2,08723;;
101111;1500;;2,08898;;
101111;1600;;2,08467;;
101111;1700;;2,0744;;
101111;1800;;2,06465;;
101111;1900;;2,0877;;
101111;2000;;2,11537;;
101111;2100;;2,11447;;
101111;2200;;2,10815;;
101111;2300;;2,09028;;
101112;0000;;2,09468;;
101112;0100;;2,14177;;
101112;0200;;2,16487;;
101112;0300;;2,19947;;
101112;0400;;2,18622;;
101112;0500;;2,18482;;
101112;0600;;2,17473;;
101112;0700;;2,1358;;
101112;0800;;2,1123;;
101112;0900;;2,0943;;
101112;1000;;2,08657;;
101112;1100;;2,08658;;
101112;1200;;2,08092;;
101112;1300;;2,08448;;
101112;1400;;2,07728;;
101112;1500;;2,07693;;
101112;1600;;2,0857;;
101112;1700;;2,09102;;
101112;1800;;2,0749;;
101112;1900;;2,07545;;
101112;2000;;2,09227;;
101112;2100;;2,09672;;
101112;2200;;2,09065;;
101112;2300;;2,08797;;
101113;0000;;2,081;;
101113;0100;;2,09587;;
101113;0200;;2,08732;;
101113;0300;;2,1056;;
101113;0400;;2,10275;;
101113;0500;;2,0978;;
101113;0600;;2,1082;;
101113;0700;;2,12533;;
101113;0800;;2,12187;;
101113;0900;;2,12182;;
101113;1000;;2,10503;;
101113;1100;;2,08743;;
101113;1200;;2,07225;;
101113;1300;;2,07737;;
101113;1400;;2,07653;;
101113;1500;;2,06737;;
101113;1600;;2,06002;;
101113;1700;;2,06312;;
101113;1800;;2,06442;;
101113;1900;;2,0762;;
101113;2000;;2,07357;;
101113;2100;;2,07938;;
101113;2200;;2,09002;;
101113;2300;;2,08868;;
101114;0000;;2,08785;;
101114;0100;;2,08945;;
101114;0200;;2,08935;;
101114;0300;;2,10118;;
101114;0400;;2,12323;;
101114;0500;;2,09648;;
101114;0600;;2,09545;;
101114;0700;;2,08763;;
101114;0800;;2,09677;;
101114;0900;;2,09355;;
101114;1000;;2,08798;;
101114;1100;;2,07595;;
101114;1200;;2,06217;;
101114;1300;;2,06083;;
101114;1400;;2,08173;;
101114;1500;;2,06708;;
101114;1600;;2,05965;;
101114;1700;;2,0596;;
101114;1800;;2,07457;;
101114;1900;;2,07352;;
101114;2000;;2,0865;;
101114;2100;;2,08408;;
101114;2200;;2,103;;
101114;2300;;2,10992;;
101115;0000;;2,09717;;
101115;0100;;2,09588;;
101115;0200;;2,08863;;
101115;0300;;2,12267;;
101115;0400;;2,15525;;
101115;0500;;2,10683;;
101115;0600;;2,09765;;
101115;0700;;2,09008;;
101115;0800;;2,08193;;
101115;0900;;2,07982;;
101115;1000;;2,08697;;
101115;1100;;2,08057;;
101115;1200;;2,06352;;
101115;1300;;2,04747;;
101115;1400;;2,0516;;
101115;1500;;2,05085;;
101115;1600;;2,05137;;
101115;1700;;2,05482;;
101115;1800;;2,06602;;
101115;1900;;2,07912;;
101115;2000;;2,09943;;
101115;2100;;2,0793;;
101115;2200;;2,08745;;
101115;2300;;2,08117;;
101116;0000;;2,09578;;
101116;0100;;2,08087;;
101116;0200;;2,08175;;
101116;0300;;2,07182;;
101116;0400;;2,07325;;
101116;0500;;2,07785;;
101116;0600;;2,07453;;
101116;0700;;2,07747;;
101116;0800;;2,07022;;
101116;0900;;2,07418;;
101116;1000;;2,06978;;
101116;1100;;2,06365;;
101116;1200;;2,07907;;
101116;1300;;2,06855;;
101116;1400;;2,05755;;
101116;1500;;2,0602;;
101116;1600;;2,0676;;
101116;1700;;2,06477;;
101116;1800;;2,05775;;
101116;1900;;2,06935;;
101116;2000;;2,07382;;
101116;2100;;2,07205;;
101116;2200;;2,06407;;
101116;2300;;2,06733;;
101117;0000;;2,0817;;
101117;0100;;2,0921;;
101117;0200;;2,08093;;
101117;0300;;2,08447;;
101117;0400;;2,1012;;
101117;0500;;2,08483;;
101117;0600;;2,08395;;
101117;0700;;2,09882;;
101117;0800;;2,0876;;
101117;0900;;2,08352;;
101117;1000;;2,07772;;
101117;1100;;2,09073;;
101117;1200;;2,09247;;
101117;1300;;2,08298;;
101117;1400;;2,06098;;
101117;1500;;2,04503;;
101117;1600;;2,03602;;
101117;1700;;2,0459;;
101117;1800;;2,07215;;
101117;1900;;2,08277;;
101117;2000;;2,08765;;
101117;2100;;2,08738;;
101117;2200;;2,06642;;
101117;2300;;2,06967;;
101118;0000;;2,0688;;
101118;0100;;2,05113;;
101118;0200;;2,0711;;
101118;0300;;2,08228;;
101118;0400;;2,08052;;
101118;0500;;2,08473;;
101118;0600;;2,10352;;
101118;0700;;2,10902;;
101118;0800;;2,10932;;
101118;0900;;2,08602;;
101118;1000;;2,08537;;
101118;1100;;2,06933;;
101118;1200;;2,06085;;
101118;1300;;2,06833;;
101118;1400;;2,05393;;
101118;1500;;2,06392;;
101118;1600;;2,05017;;
101118;1700;;2,04878;;
101118;1800;;2,04795;;
101118;1900;;2,0483;;
101118;2000;;2,05905;;
101118;2100;;2,0654;;
101118;2200;;2,0802;;
101118;2300;;2,10245;;
101119;0000;;2,1871;;
101119;0100;;2,25062;;
101119;0200;;2,16022;;
101119;0300;;2,09993;;
101119;0400;;2,15652;;
101119;0500;;2,2416;;
101119;0600;;2,17293;;
101119;0700;;2,13037;;
101119;0800;;2,05725;;
101119;0900;;2,04842;;
101119;1000;;2,04503;;
101119;1100;;2,04135;;
101119;1200;;2,04995;;
101119;1300;;2,05713;;
101119;1400;;2,03282;;
101119;1500;;2,04717;;
101119;1600;;2,05932;;
101119;1700;;2,06063;;
101119;1800;;2,05932;;
101119;1900;;2,05297;;
101119;2000;;2,0591;;
101119;2100;;2,05048;;
101119;2200;;2,06963;;
101119;2300;;2,09665;;
101120;0000;;2,11865;;
101120;0100;;2,10128;;
101120;0200;;2,10223;;
101120;0300;;2,10688;;
101120;0400;;2,08332;;
101120;0500;;2,09317;;
101120;0600;;2,10538;;
101120;0700;;2,09125;;
101120;0800;;2,07452;;
101120;0900;;2,06437;;
101120;1000;;2,06638;;
101120;1100;;2,0584;;
101120;1200;;2,06068;;
101120;1300;;2,04257;;
101120;1400;;2,04017;;
101120;1500;;2,04795;;
101120;1600;;2,0569;;
101120;1700;;2,03167;;
101120;1800;;2,03983;;
101120;1900;;2,04617;;
101120;2000;;2,04873;;
101120;2100;;2,0509;;
101120;2200;;2,05585;;
101120;2300;;2,09385;;
101121;0000;;2,09543;;
101121;0100;;2,08277;;
101121;0200;;2,07067;;
101121;0300;;2,08633;;
101121;0400;;2,11333;;
101121;0500;;2,09032;;
101121;0600;;2,1102;;
101121;0700;;2,15592;;
101121;0800;;2,18262;;
101121;0900;;2,1041;;
101121;1000;;2,10028;;
101121;1100;;2,0482;;
101121;1200;;2,03683;;
101121;1300;;2,03162;;
101121;1400;;2,02742;;
101121;1500;;2,03047;;
101121;1600;;2,03423;;
101121;1700;;2,03483;;
101121;1800;;2,03885;;
101121;1900;;2,0924;;
101121;2000;;2,09163;;
101121;2100;;2,07173;;
101121;2200;;2,07787;;
101121;2300;;2,07647;;
101122;0000;;2,05907;;
101122;0100;;2,1101;;
101122;0200;;2,11857;;
101122;0300;;2,15558;;
101122;0400;;2,09423;;
101122;0500;;2,0872;;
101122;0600;;2,09967;;
101122;0700;;2,0995;;
101122;0800;;2,05227;;
101122;0900;;2,04653;;
101122;1000;;2,07155;;
101122;1100;;2,0545;;
101122;1200;;2,04078;;
