"DateTime";"bl_height_3";"bl_height_2";"bl_height_1";"Mean_Layer_Height"
"2022-08-17 04:00:00";NaN;NaN;NaN;NaN
"2022-08-17 05:00:00";NaN;NaN;NaN;NaN
"2022-08-17 06:00:00";NaN;NaN;130;180
"2022-08-17 07:00:00";NaN;NaN;NaN;130
"2022-08-17 08:00:00";NaN;NaN;NaN;NaN
"2022-08-17 09:00:00";NaN;NaN;NaN;NaN
"2022-08-17 10:00:00";NaN;NaN;NaN;NaN
"2022-08-17 11:00:00";NaN;NaN;NaN;NaN
"2022-08-17 12:00:00";NaN;NaN;NaN;NaN
"2022-08-17 13:00:00";NaN;NaN;NaN;NaN
"2022-08-17 14:00:00";NaN;NaN;NaN;NaN
"2022-08-17 15:00:00";NaN;NaN;NaN;NaN
"2022-08-17 16:00:00";NaN;NaN;NaN;NaN
"2022-08-17 17:00:00";NaN;NaN;NaN;NaN
"2022-08-17 18:00:00";NaN;NaN;NaN;NaN
"2022-08-17 19:00:00";NaN;NaN;NaN;NaN
"2022-08-17 20:00:00";NaN;NaN;NaN;NaN
"2022-08-17 21:00:00";NaN;NaN;NaN;NaN
"2022-08-17 22:00:00";NaN;NaN;NaN;NaN
"2022-08-17 23:00:00";NaN;NaN;NaN;NaN
"2022-08-18 00:00:00";NaN;NaN;NaN;NaN
"2022-08-18 01:00:00";NaN;NaN;NaN;NaN
"2022-08-18 02:00:00";NaN;NaN;NaN;NaN
"2022-08-18 03:00:00";NaN;NaN;NaN;NaN
"2022-08-18 04:00:00";NaN;NaN;NaN;NaN
"2022-08-18 05:00:00";NaN;NaN;NaN;NaN
"2022-08-18 06:00:00";NaN;NaN;NaN;NaN
"2022-08-18 07:00:00";NaN;NaN;NaN;NaN
"2022-08-18 08:00:00";NaN;NaN;NaN;NaN
"2022-08-18 09:00:00";NaN;NaN;NaN;NaN
"2022-08-18 10:00:00";NaN;NaN;NaN;NaN
"2022-08-18 11:00:00";NaN;NaN;NaN;NaN
"2022-08-18 12:00:00";NaN;500;300;180
"2022-08-18 13:00:00";NaN;570;290;230
"2022-08-18 14:00:00";NaN;NaN;500;510
"2022-08-18 15:00:00";NaN;NaN;500;490
"2022-08-18 16:00:00";NaN;NaN;530;500
"2022-08-18 17:00:00";NaN;450;130;130
"2022-08-18 18:00:00";NaN;430;140;150
"2022-08-18 19:00:00";NaN;380;140;150
"2022-08-18 20:00:00";NaN;NaN;150;140
"2022-08-18 21:00:00";NaN;NaN;210;180
"2022-08-18 22:00:00";NaN;NaN;210;230
"2022-08-18 23:00:00";NaN;NaN;190;220
"2022-08-19 00:00:00";NaN;NaN;NaN;NaN
"2022-08-19 01:00:00";NaN;NaN;310;300
"2022-08-19 02:00:00";NaN;470;240;300
"2022-08-19 03:00:00";NaN;NaN;160;170
"2022-08-19 04:00:00";NaN;NaN;200;160
"2022-08-19 05:00:00";NaN;NaN;160;150
"2022-08-19 06:00:00";NaN;440;150;150
"2022-08-19 07:00:00";NaN;NaN;160;190
"2022-08-19 08:00:00";NaN;NaN;150;160
"2022-08-19 09:00:00";NaN;NaN;150;150
"2022-08-19 10:00:00";NaN;NaN;140;150
"2022-08-19 11:00:00";NaN;NaN;160;140
"2022-08-19 12:00:00";NaN;NaN;250;210
"2022-08-19 13:00:00";NaN;NaN;260;230
"2022-08-19 14:00:00";NaN;NaN;300;300
"2022-08-19 15:00:00";NaN;NaN;510;470
"2022-08-19 16:00:00";NaN;NaN;460;480
"2022-08-19 17:00:00";NaN;800;470;460
"2022-08-19 18:00:00";NaN;440;160;470
"2022-08-19 19:00:00";NaN;470;170;180
"2022-08-19 20:00:00";NaN;510;130;130
"2022-08-19 21:00:00";NaN;390;130;150
"2022-08-19 22:00:00";NaN;850;150;140
"2022-08-19 23:00:00";NaN;NaN;NaN;NaN
"2022-08-20 00:00:00";NaN;NaN;NaN;NaN
"2022-08-20 01:00:00";620;370;170;170
"2022-08-20 02:00:00";750;340;140;140
"2022-08-20 03:00:00";NaN;NaN;NaN;130
"2022-08-20 04:00:00";NaN;NaN;NaN;NaN
"2022-08-20 05:00:00";NaN;NaN;NaN;NaN
"2022-08-20 06:00:00";NaN;NaN;NaN;NaN
"2022-08-20 07:00:00";NaN;NaN;NaN;NaN
"2022-08-20 08:00:00";NaN;NaN;NaN;NaN
"2022-08-20 09:00:00";NaN;NaN;NaN;NaN
"2022-08-20 10:00:00";NaN;NaN;NaN;NaN
"2022-08-20 11:00:00";NaN;NaN;NaN;NaN
"2022-08-20 12:00:00";NaN;NaN;NaN;NaN
"2022-08-20 13:00:00";NaN;NaN;NaN;NaN
"2022-08-20 14:00:00";NaN;NaN;230;230
"2022-08-20 15:00:00";NaN;NaN;370;300
"2022-08-20 16:00:00";NaN;NaN;380;350
"2022-08-20 17:00:00";NaN;460;240;400
"2022-08-20 18:00:00";830;450;210;220
"2022-08-20 19:00:00";840;470;250;260
"2022-08-20 20:00:00";NaN;900;290;230
"2022-08-20 21:00:00";NaN;720;130;140
"2022-08-20 22:00:00";NaN;NaN;NaN;130
"2022-08-20 23:00:00";NaN;NaN;200;200
"2022-08-21 00:00:00";NaN;700;140;150
"2022-08-21 01:00:00";NaN;NaN;NaN;100
"2022-08-21 02:00:00";NaN;NaN;NaN;NaN
"2022-08-21 03:00:00";NaN;NaN;NaN;NaN
"2022-08-21 04:00:00";NaN;NaN;NaN;NaN
"2022-08-21 05:00:00";NaN;NaN;NaN;NaN
"2022-08-21 06:00:00";NaN;NaN;NaN;NaN
"2022-08-21 07:00:00";NaN;NaN;NaN;NaN
"2022-08-21 08:00:00";NaN;NaN;NaN;NaN
"2022-08-21 09:00:00";NaN;NaN;NaN;NaN
"2022-08-21 10:00:00";NaN;NaN;NaN;NaN
"2022-08-21 11:00:00";NaN;NaN;NaN;NaN
"2022-08-21 12:00:00";NaN;NaN;NaN;NaN
"2022-08-21 13:00:00";NaN;NaN;NaN;NaN
"2022-08-21 14:00:00";NaN;NaN;NaN;NaN
"2022-08-21 15:00:00";NaN;NaN;380;370
"2022-08-21 16:00:00";NaN;NaN;NaN;380
"2022-08-21 17:00:00";NaN;NaN;NaN;NaN
"2022-08-21 18:00:00";NaN;NaN;NaN;NaN
"2022-08-21 19:00:00";NaN;NaN;NaN;NaN
"2022-08-21 20:00:00";NaN;NaN;NaN;NaN
"2022-08-21 21:00:00";NaN;NaN;NaN;NaN
"2022-08-21 22:00:00";NaN;NaN;NaN;NaN
"2022-08-21 23:00:00";NaN;NaN;NaN;NaN
"2022-08-22 00:00:00";NaN;NaN;NaN;NaN
"2022-08-22 01:00:00";NaN;NaN;NaN;NaN
"2022-08-22 02:00:00";NaN;NaN;NaN;560
"2022-08-22 03:00:00";NaN;NaN;NaN;500
"2022-08-22 04:00:00";NaN;NaN;NaN;NaN
"2022-08-22 05:00:00";NaN;NaN;NaN;500
"2022-08-22 06:00:00";NaN;NaN;NaN;500
"2022-08-22 07:00:00";NaN;NaN;520;520
"2022-08-22 08:00:00";NaN;NaN;510;530
"2022-08-22 09:00:00";NaN;NaN;500;510
"2022-08-22 10:00:00";NaN;NaN;510;500
"2022-08-22 11:00:00";NaN;NaN;600;570
"2022-08-22 12:00:00";NaN;NaN;690;NaN
"2022-08-22 13:00:00";NaN;NaN;720;700
"2022-08-22 14:00:00";NaN;740;110;720
"2022-08-22 15:00:00";NaN;720;100;100
"2022-08-22 16:00:00";NaN;750;100;90
"2022-08-22 17:00:00";NaN;740;100;90
"2022-08-22 18:00:00";NaN;720;100;100
"2022-08-22 19:00:00";NaN;700;110;NaN
"2022-08-22 20:00:00";NaN;660;100;NaN
"2022-08-22 21:00:00";NaN;640;200;100
"2022-08-22 22:00:00";NaN;640;100;100
"2022-08-22 23:00:00";NaN;640;60;90
"2022-08-23 00:00:00";NaN;600;90;90
"2022-08-23 01:00:00";NaN;NaN;600;600
"2022-08-23 02:00:00";NaN;NaN;660;650
"2022-08-23 03:00:00";NaN;NaN;670;670
"2022-08-23 04:00:00";NaN;680;90;690
"2022-08-23 05:00:00";NaN;640;100;680
"2022-08-23 06:00:00";NaN;680;140;130
"2022-08-23 07:00:00";NaN;650;110;140
"2022-08-23 08:00:00";NaN;640;80;110
"2022-08-23 09:00:00";NaN;NaN;610;100
"2022-08-23 10:00:00";NaN;600;100;90
"2022-08-23 11:00:00";NaN;NaN;610;110
"2022-08-23 12:00:00";NaN;NaN;590;600
"2022-08-23 13:00:00";NaN;NaN;650;620
"2022-08-23 14:00:00";NaN;NaN;680;650
"2022-08-23 15:00:00";NaN;NaN;760;720
"2022-08-23 16:00:00";NaN;NaN;NaN;740
"2022-08-23 17:00:00";NaN;NaN;NaN;740
"2022-08-23 18:00:00";NaN;NaN;660;660
"2022-08-23 19:00:00";NaN;NaN;NaN;690
"2022-08-23 20:00:00";NaN;NaN;650;650
"2022-08-23 21:00:00";NaN;NaN;670;650
"2022-08-23 22:00:00";NaN;630;10;20
"2022-08-23 23:00:00";NaN;660;340;150
"2022-08-24 00:00:00";NaN;590;140;150
"2022-08-24 01:00:00";NaN;500;130;130
"2022-08-24 02:00:00";NaN;570;480;120
"2022-08-24 03:00:00";600;320;110;240
"2022-08-24 04:00:00";NaN;460;110;130
"2022-08-24 05:00:00";NaN;NaN;NaN;110
"2022-08-24 06:00:00";NaN;NaN;NaN;NaN
"2022-08-24 07:00:00";NaN;NaN;NaN;90
"2022-08-24 08:00:00";NaN;NaN;NaN;NaN
"2022-08-24 09:00:00";NaN;NaN;NaN;NaN
"2022-08-24 10:00:00";NaN;NaN;NaN;NaN
"2022-08-24 11:00:00";NaN;NaN;NaN;NaN
"2022-08-24 12:00:00";NaN;NaN;NaN;NaN
"2022-08-24 13:00:00";NaN;NaN;NaN;NaN
"2022-08-24 14:00:00";NaN;NaN;NaN;NaN
"2022-08-24 15:00:00";NaN;NaN;NaN;NaN
"2022-08-24 16:00:00";NaN;NaN;NaN;NaN
"2022-08-24 17:00:00";NaN;NaN;400;400
"2022-08-24 18:00:00";NaN;830;430;420
"2022-08-24 19:00:00";730;360;510;410
"2022-08-24 20:00:00";NaN;NaN;490;140
"2022-08-24 21:00:00";NaN;850;240;320
"2022-08-24 22:00:00";NaN;810;90;240
"2022-08-24 23:00:00";NaN;680;140;180
"2022-08-25 00:00:00";NaN;570;100;100
"2022-08-25 01:00:00";670;380;100;170
"2022-08-25 02:00:00";NaN;NaN;NaN;90
"2022-08-25 03:00:00";NaN;NaN;NaN;NaN
"2022-08-25 04:00:00";NaN;NaN;NaN;NaN
"2022-08-25 05:00:00";NaN;NaN;NaN;NaN
"2022-08-25 06:00:00";NaN;NaN;NaN;NaN
"2022-08-25 07:00:00";NaN;NaN;NaN;NaN
"2022-08-25 08:00:00";NaN;NaN;NaN;NaN
"2022-08-25 09:00:00";NaN;NaN;NaN;NaN
"2022-08-25 10:00:00";NaN;NaN;NaN;NaN
"2022-08-25 11:00:00";NaN;NaN;NaN;NaN
"2022-08-25 12:00:00";NaN;NaN;NaN;NaN
"2022-08-25 13:00:00";NaN;NaN;NaN;NaN
"2022-08-25 14:00:00";NaN;NaN;NaN;NaN
"2022-08-25 15:00:00";NaN;800;370;370
"2022-08-25 16:00:00";NaN;NaN;460;380
"2022-08-25 17:00:00";NaN;830;480;480
"2022-08-25 18:00:00";NaN;780;500;490
"2022-08-25 19:00:00";900;520;130;150
"2022-08-25 20:00:00";870;470;160;130
"2022-08-25 21:00:00";850;430;170;160
"2022-08-25 22:00:00";930;440;140;150
"2022-08-25 23:00:00";NaN;930;160;150
"2022-08-26 00:00:00";940;480;140;160
"2022-08-26 01:00:00";780;490;120;140
"2022-08-26 02:00:00";960;340;80;130
"2022-08-26 03:00:00";NaN;NaN;NaN;80
"2022-08-26 04:00:00";NaN;NaN;NaN;80
"2022-08-26 05:00:00";NaN;NaN;NaN;NaN
"2022-08-26 06:00:00";NaN;NaN;NaN;NaN
"2022-08-26 07:00:00";NaN;NaN;NaN;NaN
"2022-08-26 08:00:00";NaN;NaN;NaN;NaN
"2022-08-26 09:00:00";NaN;NaN;NaN;NaN
"2022-08-26 10:00:00";NaN;NaN;NaN;NaN
"2022-08-26 11:00:00";NaN;NaN;NaN;NaN
"2022-08-26 12:00:00";NaN;NaN;NaN;NaN
"2022-08-26 13:00:00";NaN;NaN;NaN;NaN
"2022-08-26 14:00:00";NaN;NaN;NaN;NaN
"2022-08-26 15:00:00";NaN;NaN;NaN;NaN
"2022-08-26 16:00:00";NaN;NaN;NaN;NaN
"2022-08-26 17:00:00";NaN;NaN;NaN;NaN
"2022-08-26 18:00:00";NaN;NaN;NaN;NaN
"2022-08-26 19:00:00";NaN;NaN;NaN;NaN
"2022-08-26 20:00:00";NaN;NaN;NaN;NaN
"2022-08-26 21:00:00";NaN;NaN;NaN;NaN
"2022-08-26 22:00:00";NaN;NaN;NaN;NaN
"2022-08-26 23:00:00";NaN;640;240;170
"2022-08-27 00:00:00";780;490;150;170
"2022-08-27 01:00:00";NaN;NaN;NaN;150
"2022-08-27 02:00:00";NaN;NaN;NaN;120
"2022-08-27 03:00:00";NaN;NaN;NaN;NaN
"2022-08-27 04:00:00";NaN;NaN;NaN;NaN
"2022-08-27 05:00:00";NaN;940;420;380
"2022-08-27 06:00:00";NaN;NaN;NaN;150
"2022-08-27 07:00:00";NaN;NaN;NaN;NaN
"2022-08-27 08:00:00";NaN;NaN;NaN;NaN
"2022-08-27 09:00:00";NaN;770;160;150
"2022-08-27 10:00:00";NaN;600;190;200
"2022-08-27 11:00:00";NaN;NaN;660;210
"2022-08-27 12:00:00";NaN;NaN;630;610
"2022-08-27 13:00:00";NaN;NaN;NaN;660
"2022-08-27 14:00:00";NaN;NaN;680;690
"2022-08-27 15:00:00";NaN;NaN;630;630
"2022-08-27 16:00:00";NaN;NaN;640;620
"2022-08-27 17:00:00";NaN;NaN;610;620
"2022-08-27 18:00:00";NaN;1280;640;620
"2022-08-27 19:00:00";1200;510;160;NaN
"2022-08-27 20:00:00";NaN;430;160;170
"2022-08-27 21:00:00";NaN;NaN;180;180
"2022-08-27 22:00:00";NaN;NaN;190;160
"2022-08-27 23:00:00";NaN;NaN;150;190
"2022-08-28 00:00:00";NaN;680;140;140
"2022-08-28 01:00:00";NaN;680;150;140
"2022-08-28 02:00:00";NaN;710;160;160
"2022-08-28 03:00:00";NaN;670;250;160
"2022-08-28 04:00:00";NaN;510;230;220
"2022-08-28 05:00:00";NaN;480;200;230
"2022-08-28 06:00:00";NaN;470;200;230
"2022-08-28 07:00:00";NaN;410;160;190
"2022-08-28 08:00:00";NaN;470;160;150
"2022-08-28 09:00:00";NaN;NaN;140;160
"2022-08-28 10:00:00";NaN;NaN;170;160
"2022-08-28 11:00:00";NaN;NaN;140;160
"2022-08-28 12:00:00";NaN;380;160;150
"2022-08-28 13:00:00";NaN;NaN;280;290
"2022-08-28 14:00:00";NaN;NaN;290;290
"2022-08-28 15:00:00";NaN;440;160;290
"2022-08-28 16:00:00";NaN;560;550;180
"2022-08-28 17:00:00";NaN;600;130;130
"2022-08-28 18:00:00";NaN;640;170;140
"2022-08-28 19:00:00";NaN;670;160;190
"2022-08-28 20:00:00";700;430;150;150
"2022-08-28 21:00:00";NaN;400;160;160
"2022-08-28 22:00:00";NaN;NaN;300;150
"2022-08-28 23:00:00";NaN;NaN;NaN;230
"2022-08-29 00:00:00";NaN;NaN;NaN;NaN
"2022-08-29 01:00:00";NaN;NaN;NaN;NaN
"2022-08-29 02:00:00";NaN;NaN;NaN;NaN
"2022-08-29 03:00:00";NaN;NaN;NaN;NaN
"2022-08-29 04:00:00";NaN;NaN;NaN;NaN
"2022-08-29 05:00:00";NaN;NaN;NaN;NaN
"2022-08-29 06:00:00";NaN;NaN;NaN;NaN
"2022-08-29 07:00:00";NaN;NaN;NaN;NaN
"2022-08-29 08:00:00";NaN;NaN;NaN;NaN
"2022-08-29 09:00:00";NaN;NaN;NaN;NaN
"2022-08-29 10:00:00";NaN;NaN;NaN;NaN
"2022-08-29 11:00:00";NaN;NaN;NaN;NaN
"2022-08-29 12:00:00";NaN;NaN;NaN;NaN
"2022-08-29 13:00:00";NaN;NaN;360;370
"2022-08-29 14:00:00";NaN;NaN;NaN;350
"2022-08-29 15:00:00";NaN;NaN;520;420
"2022-08-29 16:00:00";NaN;NaN;NaN;NaN
"2022-08-29 17:00:00";NaN;550;170;190
"2022-08-29 18:00:00";NaN;550;190;180
"2022-08-29 19:00:00";NaN;520;130;160
"2022-08-29 20:00:00";NaN;530;130;140
"2022-08-29 21:00:00";NaN;480;90;110
"2022-08-29 22:00:00";NaN;NaN;470;100
"2022-08-29 23:00:00";NaN;420;110;100
"2022-08-30 00:00:00";NaN;NaN;440;450
"2022-08-30 01:00:00";NaN;NaN;460;450
"2022-08-30 02:00:00";NaN;NaN;NaN;460
"2022-08-30 03:00:00";NaN;NaN;490;450
"2022-08-30 04:00:00";NaN;NaN;460;480
"2022-08-30 05:00:00";NaN;NaN;440;470
"2022-08-30 06:00:00";NaN;NaN;440;450
"2022-08-30 07:00:00";NaN;NaN;430;440
"2022-08-30 08:00:00";NaN;NaN;NaN;440
"2022-08-30 09:00:00";NaN;NaN;NaN;450
"2022-08-30 10:00:00";NaN;NaN;530;480
"2022-08-30 11:00:00";NaN;NaN;NaN;530
"2022-08-30 12:00:00";NaN;NaN;590;490
"2022-08-30 13:00:00";NaN;NaN;590;590
"2022-08-30 14:00:00";NaN;NaN;690;NaN
"2022-08-30 15:00:00";NaN;690;90;NaN
"2022-08-30 16:00:00";NaN;720;90;90
"2022-08-30 17:00:00";NaN;750;100;90
"2022-08-30 18:00:00";NaN;790;110;100
"2022-08-30 19:00:00";NaN;820;120;110
"2022-08-30 20:00:00";NaN;780;190;110
"2022-08-30 21:00:00";NaN;670;60;110
"2022-08-30 22:00:00";NaN;NaN;640;710
"2022-08-30 23:00:00";NaN;NaN;NaN;630
"2022-08-31 00:00:00";950;480;160;180
"2022-08-31 01:00:00";NaN;890;130;90
"2022-08-31 02:00:00";NaN;780;90;110
"2022-08-31 03:00:00";NaN;820;90;100
"2022-08-31 04:00:00";NaN;890;100;90
"2022-08-31 05:00:00";NaN;830;90;100
"2022-08-31 06:00:00";NaN;860;100;100
"2022-08-31 07:00:00";NaN;920;100;90
"2022-08-31 08:00:00";NaN;1050;90;90
"2022-08-31 09:00:00";1050;410;100;90
"2022-08-31 10:00:00";NaN;1100;90;90
"2022-08-31 11:00:00";1150;410;100;100
"2022-08-31 12:00:00";770;410;100;110
"2022-08-31 13:00:00";1440;830;100;470
"2022-08-31 14:00:00";NaN;1070;720;100
"2022-08-31 15:00:00";NaN;NaN;920;140
"2022-08-31 16:00:00";NaN;NaN;1050;930
"2022-08-31 17:00:00";NaN;1260;840;100
"2022-08-31 18:00:00";NaN;1610;700;740
"2022-08-31 19:00:00";1520;600;110;690
"2022-08-31 20:00:00";NaN;1530;800;100
"2022-08-31 21:00:00";1450;820;90;120
"2022-08-31 22:00:00";NaN;1380;100;90
"2022-08-31 23:00:00";1460;310;110;110
"2022-09-01 00:00:00";1490;790;70;90
"2022-09-01 01:00:00";NaN;1570;100;90
"2022-09-01 02:00:00";NaN;1510;220;100
"2022-09-01 03:00:00";1520;990;260;260
"2022-09-01 04:00:00";NaN;1550;250;260
"2022-09-01 05:00:00";NaN;1590;180;220
"2022-09-01 06:00:00";NaN;1630;180;190
"2022-09-01 07:00:00";NaN;1640;150;150
"2022-09-01 08:00:00";NaN;1680;220;210
"2022-09-01 09:00:00";NaN;1590;190;200
"2022-09-01 10:00:00";NaN;1620;260;240
"2022-09-01 11:00:00";NaN;NaN;NaN;NaN
"2022-09-01 12:00:00";NaN;NaN;1730;NaN
"2022-09-01 13:00:00";NaN;NaN;1050;1710
"2022-09-01 14:00:00";NaN;950;140;120
"2022-09-01 15:00:00";3530;1480;480;1440
"2022-09-01 16:00:00";NaN;1590;400;400
"2022-09-01 17:00:00";NaN;1600;1450;410
"2022-09-01 18:00:00";NaN;NaN;1490;1570
"2022-09-01 19:00:00";NaN;1360;1370;1450
"2022-09-01 20:00:00";1390;390;100;120
"2022-09-01 21:00:00";1360;360;280;130
"2022-09-01 22:00:00";NaN;1310;200;250
"2022-09-01 23:00:00";NaN;1370;90;140
"2022-09-02 00:00:00";NaN;1280;200;100
"2022-09-02 01:00:00";NaN;1220;170;170
"2022-09-02 02:00:00";NaN;NaN;90;160
"2022-09-02 03:00:00";NaN;1180;160;170
"2022-09-02 04:00:00";1110;800;120;140
"2022-09-02 05:00:00";NaN;800;130;150
"2022-09-02 06:00:00";NaN;880;160;160
"2022-09-02 07:00:00";NaN;830;210;200
"2022-09-02 08:00:00";NaN;820;200;190
"2022-09-02 09:00:00";NaN;690;100;160
"2022-09-02 10:00:00";NaN;620;100;110
"2022-09-02 11:00:00";NaN;650;120;110
"2022-09-02 12:00:00";NaN;NaN;430;510
"2022-09-02 13:00:00";NaN;590;380;390
"2022-09-02 14:00:00";NaN;NaN;480;400
"2022-09-02 15:00:00";NaN;620;650;590
"2022-09-02 16:00:00";NaN;NaN;660;660
"2022-09-02 17:00:00";NaN;NaN;600;610
"2022-09-02 18:00:00";NaN;710;200;610
"2022-09-02 19:00:00";840;380;550;640
"2022-09-02 20:00:00";800;330;120;140
"2022-09-02 21:00:00";NaN;820;140;110
"2022-09-02 22:00:00";NaN;700;150;150
"2022-09-02 23:00:00";NaN;650;120;130
"2022-09-03 00:00:00";NaN;650;110;110
"2022-09-03 01:00:00";NaN;630;110;110
"2022-09-03 02:00:00";NaN;640;130;140
"2022-09-03 03:00:00";NaN;650;110;110
"2022-09-03 04:00:00";NaN;500;160;130
"2022-09-03 05:00:00";NaN;470;220;140
"2022-09-03 06:00:00";NaN;NaN;NaN;140
"2022-09-03 07:00:00";NaN;NaN;NaN;230
"2022-09-03 08:00:00";NaN;NaN;NaN;NaN
"2022-09-03 09:00:00";NaN;NaN;NaN;NaN
"2022-09-03 10:00:00";NaN;NaN;NaN;NaN
"2022-09-03 11:00:00";NaN;NaN;NaN;NaN
"2022-09-03 12:00:00";NaN;NaN;NaN;NaN
"2022-09-03 13:00:00";NaN;NaN;NaN;NaN
"2022-09-03 14:00:00";NaN;610;320;310
"2022-09-03 15:00:00";NaN;NaN;460;470
"2022-09-03 16:00:00";NaN;NaN;530;490
"2022-09-03 17:00:00";NaN;NaN;NaN;540
"2022-09-03 18:00:00";NaN;NaN;440;430
"2022-09-03 19:00:00";NaN;NaN;370;400
"2022-09-03 20:00:00";NaN;NaN;280;340
"2022-09-03 21:00:00";NaN;NaN;NaN;340
"2022-09-03 22:00:00";NaN;NaN;NaN;NaN
"2022-09-03 23:00:00";NaN;NaN;NaN;NaN
"2022-09-04 00:00:00";NaN;NaN;NaN;NaN
"2022-09-04 01:00:00";NaN;NaN;NaN;NaN
"2022-09-04 02:00:00";NaN;NaN;NaN;NaN
"2022-09-04 03:00:00";NaN;NaN;NaN;NaN
"2022-09-04 04:00:00";NaN;NaN;NaN;NaN
"2022-09-04 05:00:00";NaN;NaN;NaN;NaN
"2022-09-04 06:00:00";NaN;NaN;NaN;NaN
"2022-09-04 07:00:00";NaN;NaN;NaN;NaN
"2022-09-04 08:00:00";NaN;NaN;NaN;NaN
"2022-09-04 09:00:00";NaN;NaN;NaN;NaN
"2022-09-04 10:00:00";NaN;NaN;NaN;NaN
"2022-09-04 11:00:00";NaN;NaN;NaN;NaN
"2022-09-04 12:00:00";NaN;NaN;NaN;NaN
"2022-09-04 13:00:00";NaN;NaN;NaN;NaN
"2022-09-04 14:00:00";NaN;NaN;NaN;NaN
"2022-09-04 15:00:00";NaN;NaN;NaN;NaN
"2022-09-04 16:00:00";NaN;NaN;NaN;NaN
"2022-09-04 17:00:00";NaN;NaN;NaN;NaN
"2022-09-04 18:00:00";NaN;NaN;NaN;NaN
"2022-09-04 19:00:00";NaN;NaN;NaN;NaN
"2022-09-04 20:00:00";NaN;NaN;NaN;NaN
"2022-09-04 21:00:00";NaN;NaN;NaN;NaN
"2022-09-04 22:00:00";NaN;NaN;NaN;NaN
"2022-09-04 23:00:00";NaN;NaN;NaN;NaN
"2022-09-05 00:00:00";NaN;NaN;NaN;NaN
"2022-09-05 01:00:00";NaN;NaN;NaN;NaN
"2022-09-05 02:00:00";NaN;NaN;NaN;NaN
"2022-09-05 03:00:00";NaN;NaN;NaN;NaN
"2022-09-05 04:00:00";NaN;NaN;NaN;NaN
"2022-09-05 05:00:00";NaN;NaN;NaN;NaN
"2022-09-05 06:00:00";NaN;NaN;NaN;NaN
"2022-09-05 07:00:00";NaN;NaN;NaN;NaN
"2022-09-05 08:00:00";NaN;NaN;NaN;NaN
"2022-09-05 09:00:00";NaN;NaN;NaN;NaN
"2022-09-05 10:00:00";NaN;NaN;NaN;NaN
"2022-09-05 11:00:00";NaN;NaN;NaN;NaN
"2022-09-05 12:00:00";NaN;NaN;NaN;NaN
"2022-09-05 13:00:00";NaN;NaN;NaN;NaN
"2022-09-05 14:00:00";NaN;NaN;NaN;NaN
"2022-09-05 15:00:00";NaN;NaN;360;320
"2022-09-05 16:00:00";NaN;NaN;NaN;350
"2022-09-05 17:00:00";NaN;NaN;NaN;NaN
"2022-09-05 18:00:00";NaN;NaN;NaN;NaN
"2022-09-05 19:00:00";NaN;NaN;NaN;NaN
"2022-09-05 20:00:00";NaN;NaN;NaN;NaN
"2022-09-05 21:00:00";NaN;NaN;NaN;NaN
"2022-09-05 22:00:00";NaN;NaN;NaN;NaN
"2022-09-05 23:00:00";NaN;NaN;NaN;NaN
"2022-09-06 00:00:00";NaN;NaN;NaN;NaN
"2022-09-06 01:00:00";NaN;NaN;NaN;NaN
"2022-09-06 02:00:00";NaN;NaN;NaN;NaN
"2022-09-06 03:00:00";NaN;NaN;NaN;NaN
"2022-09-06 04:00:00";NaN;NaN;NaN;NaN
"2022-09-06 05:00:00";NaN;NaN;NaN;NaN
"2022-09-06 06:00:00";NaN;NaN;NaN;NaN
"2022-09-06 07:00:00";NaN;NaN;NaN;NaN
"2022-09-06 08:00:00";NaN;NaN;NaN;NaN
"2022-09-06 09:00:00";NaN;NaN;NaN;NaN
"2022-09-06 10:00:00";NaN;NaN;NaN;NaN
"2022-09-06 11:00:00";NaN;NaN;NaN;NaN
"2022-09-06 12:00:00";NaN;NaN;NaN;NaN
"2022-09-06 13:00:00";NaN;NaN;370;350
"2022-09-06 14:00:00";NaN;340;80;320
"2022-09-06 15:00:00";NaN;NaN;360;370
"2022-09-06 16:00:00";NaN;NaN;NaN;340
"2022-09-06 17:00:00";NaN;NaN;NaN;270
"2022-09-06 18:00:00";NaN;NaN;NaN;NaN
"2022-09-06 19:00:00";NaN;NaN;NaN;NaN
"2022-09-06 20:00:00";NaN;NaN;NaN;NaN
"2022-09-06 21:00:00";NaN;NaN;NaN;NaN
"2022-09-06 22:00:00";NaN;520;140;140
"2022-09-06 23:00:00";NaN;490;120;150
"2022-09-07 00:00:00";NaN;NaN;NaN;120
"2022-09-07 01:00:00";NaN;NaN;NaN;510
"2022-09-07 02:00:00";NaN;NaN;NaN;NaN
"2022-09-07 03:00:00";NaN;650;110;110
"2022-09-07 04:00:00";NaN;NaN;580;90
"2022-09-07 05:00:00";NaN;NaN;NaN;580
"2022-09-07 06:00:00";NaN;940;520;230
"2022-09-07 07:00:00";NaN;980;350;360
"2022-09-07 08:00:00";NaN;1190;100;360
"2022-09-07 09:00:00";NaN;NaN;1140;100
"2022-09-07 10:00:00";NaN;NaN;670;280
"2022-09-07 11:00:00";NaN;1200;100;100
"2022-09-07 12:00:00";NaN;1010;110;100
"2022-09-07 13:00:00";NaN;1530;140;110
"2022-09-07 14:00:00";1130;370;110;140
"2022-09-07 15:00:00";NaN;1170;100;110
"2022-09-07 16:00:00";NaN;1360;510;90
