,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
4108,2018-02-24 22:00:00,21.99,19.88,14.9984,34.875,2.0,0.35,20.0,4.0
4109,2018-02-24 23:00:00,18.26,17.63,8.30717,25.9363,2.0,0.38,19.0,3.0
4182,2018-02-28 00:00:00,2.54,5.65,2.8854,8.53595,12.0,0.38,19.0,2.0
4183,2018-02-28 01:00:00,2.29,5.97,2.48947,8.4547,11.0,0.39,21.0,4.0
4184,2018-02-28 02:00:00,1.95,5.65,2.72508,8.37183,9.0,0.38,21.0,4.0
4185,2018-02-28 03:00:00,2.23,5.69,2.67648,8.36365,9.0,0.39,24.0,8.0
4186,2018-02-28 04:00:00,2.47,6.1,2.70285,8.80267,8.0,0.39,22.0,9.0
4187,2018-02-28 05:00:00,2.0,6.5,2.80863,9.31084,7.0,0.4,22.0,10.0
4188,2018-02-28 06:00:00,1.95,5.78,2.75402,8.5291,9.0,0.4,19.0,11.0
4189,2018-02-28 07:00:00,1.91,5.91,2.86892,8.7803,10.0,0.39,18.0,10.0
4190,2018-02-28 08:00:00,2.08,5.29,2.85715,8.14313,11.0,0.39,20.0,8.0
4191,2018-02-28 09:00:00,5.28,6.47,3.13605,9.60416,10.0,0.4,16.0,7.0
4192,2018-02-28 10:00:00,164.05,12.65,9.46965,22.1168,8.0,0.4,28.0,10.0
4193,2018-02-28 11:00:00,144.66,12.27,12.0274,24.2927,7.0,0.39,53.0,16.0
4194,2018-02-28 12:00:00,187.09,11.77,11.4793,23.2532,8.0,0.37,31.0,19.0
4195,2018-02-28 13:00:00,211.02,9.75,7.46377,17.2092,11.0,0.32,37.0,24.0
4196,2018-02-28 14:00:00,34.07,6.01,3.26102,9.26755,13.0,0.27,24.0,25.0
4197,2018-02-28 15:00:00,113.33,7.02,4.2309,11.2544,11.0,0.25,23.0,24.0
4198,2018-02-28 16:00:00,14.18,5.63,2.97948,8.60612,13.0,0.22,30.0,27.0
4199,2018-02-28 17:00:00,2.65,5.72,2.45782,8.18263,14.0,0.17,23.0,26.0
4200,2018-02-28 18:00:00,2.4,5.59,2.3382,7.9253,14.0,0.19,23.0,30.0
4201,2018-02-28 19:00:00,2.19,5.38,2.4636,7.84838,14.0,0.21,17.0,18.0
4202,2018-02-28 20:00:00,2.22,5.55,2.64828,8.19711,15.0,0.24,14.0,9.0
4203,2018-02-28 21:00:00,2.17,5.74,2.62382,8.36446,16.0,0.28,13.0,3.0
4204,2018-02-28 22:00:00,2.46,6.14,2.72055,8.85895,15.0,0.31,16.0,1.0
4205,2018-02-28 23:00:00,12.15,5.9,2.83537,8.73151,14.0,0.33,17.0,1.0
4230,2018-03-02 00:00:00,18.7,6.87,5.24958,12.1203,12.0,0.24,31.0,5.0
4231,2018-03-02 01:00:00,37.72,18.82,14.7068,33.5262,4.0,0.26,26.0,5.0
4232,2018-03-02 02:00:00,18.82,12.8,6.04695,18.8435,6.0,0.26,27.0,5.0
4233,2018-03-02 03:00:00,20.21,13.09,3.81402,16.9017,5.0,0.27,22.0,8.0
4234,2018-03-02 04:00:00,12.05,17.35,4.79592,22.1422,3.0,0.27,27.0,10.0
4235,2018-03-02 05:00:00,8.86,13.91,3.83612,17.7503,5.0,0.27,24.0,12.0
4236,2018-03-02 06:00:00,10.64,16.5,4.44363,20.9455,4.0,0.28,18.0,11.0
4237,2018-03-02 07:00:00,7.23,11.1,3.72813,14.8288,7.0,0.29,21.0,8.0
4238,2018-03-02 08:00:00,7.47,10.74,4.62845,15.3712,7.0,0.29,30.0,11.0
4239,2018-03-02 09:00:00,7.63,9.58,5.04548,14.6293,8.0,0.28,33.0,14.0
4240,2018-03-02 10:00:00,16.32,14.5,8.97197,23.4705,5.0,0.28,40.0,20.0
4241,2018-03-02 11:00:00,90.3,16.49,14.1263,30.6147,5.0,0.22,48.0,23.0
4242,2018-03-02 12:00:00,197.44,13.8,8.89697,22.6962,8.0,0.17,58.0,28.0
4243,2018-03-02 13:00:00,38.48,8.85,5.42713,14.278,11.0,0.13,43.0,36.0
4244,2018-03-02 14:00:00,247.41,12.68,8.74045,21.4158,10.0,0.14,42.0,39.0
4245,2018-03-02 15:00:00,41.0,7.92,4.65788,12.5752,12.0,0.08,36.0,38.0
4246,2018-03-02 16:00:00,2.79,5.83,2.57762,8.40628,12.0,0.07,18.0,32.0
4247,2018-03-02 17:00:00,2.56,5.41,2.67052,8.07722,12.0,0.1,18.0,23.0
4248,2018-03-02 18:00:00,2.38,5.49,2.47182,7.96477,13.0,0.13,20.0,16.0
4249,2018-03-02 19:00:00,2.39,5.8,2.69613,8.49663,13.0,0.11,14.0,6.0
4250,2018-03-02 20:00:00,2.24,5.75,2.50708,8.2554,11.0,0.13,17.0,2.0
4251,2018-03-02 21:00:00,2.49,5.8,2.91367,8.70868,10.0,0.15,13.0,2.0
4252,2018-03-02 22:00:00,2.53,6.58,2.95628,9.53716,8.0,0.19,14.0,1.0
4253,2018-03-02 23:00:00,2.97,8.65,2.7943,11.4483,7.0,0.23,15.0,2.0
4278,2018-03-04 00:00:00,2.22,6.04,2.90188,8.93964,7.0,0.24,11.0,2.0
4279,2018-03-04 01:00:00,2.45,7.1,3.1974,10.2931,6.0,0.27,14.0,2.0
4280,2018-03-04 02:00:00,2.32,6.43,3.03672,9.46896,6.0,0.26,18.0,0.0
4281,2018-03-04 03:00:00,2.25,5.64,3.29198,8.93513,4.0,0.24,21.0,0.0
4282,2018-03-04 04:00:00,2.03,5.35,3.32503,8.6709,5.0,0.25,12.0,0.0
4283,2018-03-04 05:00:00,2.06,5.33,3.32922,8.65517,4.0,0.24,13.0,0.0
4284,2018-03-04 06:00:00,2.2,5.27,3.786,9.06042,3.0,0.23,13.0,1.0
4285,2018-03-04 07:00:00,2.25,5.08,4.43652,9.51987,3.0,0.25,32.0,3.0
4286,2018-03-04 08:00:00,4.6,5.29,4.76667,10.0578,5.0,0.29,42.0,9.0
4287,2018-03-04 09:00:00,3.71,5.29,3.74583,9.03217,9.0,0.3,18.0,20.0
4288,2018-03-04 10:00:00,17.14,7.29,5.71928,13.0093,10.0,0.24,22.0,22.0
4289,2018-03-04 11:00:00,63.2,10.09,8.03458,18.1292,10.0,0.15,40.0,29.0
4290,2018-03-04 12:00:00,197.64,13.3,9.84547,23.1433,10.0,0.15,47.0,37.0
4291,2018-03-04 13:00:00,427.49,13.25,9.88921,23.1408,12.0,0.13,55.0,41.0
4292,2018-03-04 14:00:00,29.49,6.44,3.76887,10.2067,14.0,0.09,40.0,39.0
4293,2018-03-04 15:00:00,6.33,6.32,3.12515,9.446,15.0,0.05,29.0,35.0
4294,2018-03-04 16:00:00,39.57,8.55,4.47082,13.02,15.0,0.05,37.0,31.0
4295,2018-03-04 17:00:00,35.99,17.55,14.9103,32.457,11.0,0.03,54.0,25.0
4296,2018-03-04 18:00:00,5.3,9.04,3.36728,12.4052,14.0,0.04,46.0,22.0
4297,2018-03-04 19:00:00,2.38,6.1,2.3841,8.48405,10.0,0.1,37.0,19.0
4298,2018-03-04 20:00:00,2.75,5.76,2.70625,8.46677,7.0,0.16,24.0,12.0
4299,2018-03-04 21:00:00,2.95,8.06,3.20912,11.2645,6.0,0.17,24.0,2.0
4300,2018-03-04 22:00:00,2.56,7.94,2.9728,10.9138,7.0,0.23,30.0,1.0
4301,2018-03-04 23:00:00,2.31,7.24,2.97652,10.2185,8.0,0.25,31.0,1.0
4302,2018-03-05 00:00:00,2.28,6.71,3.12822,9.8405,7.0,0.27,33.0,1.0
4303,2018-03-05 01:00:00,2.03,6.81,3.3506,10.1597,5.0,0.29,31.0,0.0
4304,2018-03-05 02:00:00,2.23,6.65,3.1493,9.80417,4.0,0.29,26.0,0.0
4305,2018-03-05 03:00:00,2.11,6.38,3.21885,9.59801,4.0,0.28,24.0,0.0
4306,2018-03-05 04:00:00,2.01,6.2,3.44433,9.64693,5.0,0.28,21.0,0.0
4307,2018-03-05 05:00:00,2.2,6.02,3.6473,9.66585,4.0,0.28,14.0,2.0
4308,2018-03-05 06:00:00,4.26,6.96,4.20912,11.1732,3.0,0.28,12.0,7.0
4309,2018-03-05 07:00:00,78.08,9.22,13.9164,23.1373,3.0,0.31,17.0,7.0
4310,2018-03-05 08:00:00,198.0,16.26,35.8598,52.1243,5.0,0.35,31.0,13.0
4311,2018-03-05 09:00:00,269.42,18.53,84.7529,103.279,6.0,0.37,46.0,23.0
4312,2018-03-05 10:00:00,38.41,12.5,31.1528,43.6508,3.0,0.31,39.0,35.0
4313,2018-03-05 11:00:00,18.47,14.63,33.1277,47.7595,4.0,0.21,36.0,39.0
4314,2018-03-05 12:00:00,186.69,19.02,39.09,58.1107,6.0,0.17,36.0,38.0
4315,2018-03-05 13:00:00,106.31,8.44,5.52168,13.9657,11.0,0.07,76.0,41.0
4316,2018-03-05 14:00:00,23.23,8.82,5.09217,13.9165,14.0,0.08,52.0,37.0
4317,2018-03-05 15:00:00,17.22,7.57,3.93597,11.5075,16.0,0.05,40.0,28.0
4318,2018-03-05 16:00:00,35.67,8.44,3.95173,12.3875,16.0,0.03,34.0,24.0
4319,2018-03-05 17:00:00,10.23,7.99,3.4971,11.4827,16.0,0.01,33.0,19.0
4320,2018-03-05 18:00:00,10.81,9.49,3.29982,12.7937,14.0,0.05,34.0,13.0
4321,2018-03-05 19:00:00,16.82,9.66,2.74843,12.413,11.0,0.1,31.0,8.0
4322,2018-03-05 20:00:00,11.87,10.14,2.82565,12.969,11.0,0.14,31.0,4.0
4323,2018-03-05 21:00:00,6.34,10.47,3.06533,13.5335,9.0,0.18,31.0,4.0
4324,2018-03-05 22:00:00,7.16,17.47,4.73458,22.2062,3.0,0.25,33.0,2.0
4325,2018-03-05 23:00:00,5.73,14.62,4.20237,18.8218,6.0,0.25,30.0,1.0
5262,2018-04-14 00:00:00,2.4,11.23,3.45753,14.6837,3.0,0.54,32.0,0.0
5263,2018-04-14 01:00:00,2.15,9.23,3.86627,13.0913,3.0,0.54,31.0,1.0
5264,2018-04-14 02:00:00,2.35,8.84,2.80033,11.6408,5.0,0.54,22.0,1.0
5265,2018-04-14 03:00:00,2.29,8.6,2.9513,11.5503,4.0,0.55,19.0,2.0
5266,2018-04-14 04:00:00,2.16,8.53,3.65213,12.1828,3.0,0.55,22.0,6.0
5267,2018-04-14 05:00:00,2.48,10.29,3.79823,14.0892,3.0,0.55,18.0,5.0
5268,2018-04-14 06:00:00,2.47,10.28,4.90552,15.1892,2.0,0.55,22.0,5.0
5269,2018-04-14 07:00:00,2.13,9.38,7.05918,16.4403,2.0,0.55,38.0,6.0
5270,2018-04-14 08:00:00,4.48,8.45,7.56616,16.0128,4.0,0.59,67.0,7.0
5271,2018-04-14 09:00:00,14.68,12.16,13.6721,25.8368,5.0,0.62,23.0,15.0
5272,2018-04-14 10:00:00,30.8,14.41,16.7058,31.1148,6.0,0.59,30.0,29.0
5273,2018-04-14 11:00:00,40.61,19.91,52.4163,72.3239,4.0,0.51,47.0,33.0
5274,2018-04-14 12:00:00,111.1,14.51,13.8926,28.3978,8.0,0.41,46.0,35.0
5275,2018-04-14 13:00:00,31.96,13.31,11.5861,24.8957,12.0,0.36,40.0,34.0
5276,2018-04-14 14:00:00,201.72,13.09,8.06506,21.1587,11.0,0.34,40.0,31.0
5277,2018-04-14 15:00:00,7.38,9.36,4.30138,13.6583,19.0,0.26,37.0,31.0
5278,2018-04-14 16:00:00,2.27,5.76,2.15413,7.91855,26.0,0.24,29.0,28.0
5279,2018-04-14 17:00:00,1.94,5.76,2.14052,7.90055,25.0,0.24,30.0,24.0
5280,2018-04-14 18:00:00,2.75,6.53,2.13235,8.66455,24.0,0.28,28.0,21.0
5281,2018-04-14 19:00:00,4.6,9.49,2.44463,11.939,18.0,0.38,29.0,12.0
5282,2018-04-14 20:00:00,3.22,10.71,2.23542,12.9453,15.0,0.46,23.0,4.0
5283,2018-04-14 21:00:00,3.9,11.48,2.49513,13.9798,14.0,0.51,27.0,2.0
5284,2018-04-14 22:00:00,4.03,11.93,2.80485,14.7363,8.0,0.53,25.0,1.0
5285,2018-04-14 23:00:00,4.27,10.93,2.63732,13.5722,9.0,0.56,23.0,1.0
5430,2018-04-21 00:00:00,4.97,9.09,2.33777,11.4243,6.0,0.31,33.0,2.0
5431,2018-04-21 01:00:00,4.76,8.62,2.5794,11.2042,4.0,0.32,33.0,3.0
5432,2018-04-21 02:00:00,5.14,9.95,2.09658,12.0442,6.0,0.33,25.0,3.0
5433,2018-04-21 03:00:00,4.8,9.35,2.09535,11.4463,5.0,0.33,27.0,8.0
5434,2018-04-21 04:00:00,4.54,7.76,2.58355,10.3462,4.0,0.32,34.0,13.0
5435,2018-04-21 05:00:00,4.97,9.37,3.04355,12.4165,3.0,0.31,26.0,13.0
5436,2018-04-21 06:00:00,4.92,10.7,2.8952,13.599,3.0,0.32,28.0,13.0
5437,2018-04-21 07:00:00,4.91,9.5,8.42743,17.9243,2.0,0.39,36.0,13.0
5438,2018-04-21 08:00:00,4.99,9.86,10.5278,20.3898,3.0,0.42,86.0,16.0
5439,2018-04-21 09:00:00,58.55,18.1,36.4924,54.5913,5.0,0.41,55.0,23.0
5440,2018-04-21 10:00:00,166.94,24.32,37.17,61.49,6.0,0.47,76.0,35.0
5441,2018-04-21 11:00:00,33.91,15.55,10.8105,26.3612,7.0,0.43,45.0,48.0
5442,2018-04-21 12:00:00,71.88,16.25,13.973,30.2238,7.0,0.37,59.0,52.0
5443,2018-04-21 13:00:00,29.97,11.08,6.26035,17.3382,12.0,0.28,70.0,52.0
5444,2018-04-21 14:00:00,35.14,10.29,4.41957,14.7145,15.0,0.22,49.0,50.0
5445,2018-04-21 15:00:00,6.21,6.49,1.59928,8.08469,22.0,0.19,32.0,41.0
5446,2018-04-21 16:00:00,5.25,6.44,1.43372,7.87853,24.0,0.16,28.0,33.0
5447,2018-04-21 17:00:00,9.83,6.49,1.36602,7.8564,23.0,0.16,22.0,24.0
5448,2018-04-21 18:00:00,9.79,13.95,2.59182,16.5442,16.0,0.21,23.0,17.0
5449,2018-04-21 19:00:00,5.16,6.29,1.44198,7.73162,24.0,0.24,25.0,10.0
5450,2018-04-21 20:00:00,4.86,6.26,1.50298,7.75925,24.0,0.28,19.0,6.0
5451,2018-04-21 21:00:00,4.83,6.34,1.44005,7.77745,22.0,0.31,17.0,6.0
5452,2018-04-21 22:00:00,4.92,6.27,1.61468,7.88325,20.0,0.33,17.0,5.0
5453,2018-04-21 23:00:00,4.9,6.49,1.47545,7.96747,19.0,0.35,21.0,4.0
5454,2018-04-22 00:00:00,5.84,8.31,1.63467,9.94908,15.0,0.35,34.0,2.0
5455,2018-04-22 01:00:00,6.88,13.16,2.3326,15.4935,7.0,0.35,28.0,2.0
5456,2018-04-22 02:00:00,8.38,13.99,2.24483,16.2373,5.0,0.36,34.0,4.0
5457,2018-04-22 03:00:00,21.22,15.54,4.3649,19.9,8.0,0.35,23.0,7.0
5458,2018-04-22 04:00:00,101.79,24.14,41.6203,65.762,3.0,0.46,24.0,11.0
5459,2018-04-22 05:00:00,25.88,13.75,4.58845,18.343,7.0,0.36,31.0,16.0
5460,2018-04-22 06:00:00,11.69,12.4,2.04797,14.4467,6.0,0.35,20.0,15.0
5461,2018-04-22 07:00:00,17.31,14.73,2.76492,17.4995,5.0,0.37,25.0,15.0
5462,2018-04-22 08:00:00,36.13,17.93,10.7975,28.7288,4.0,0.4,27.0,14.0
5463,2018-04-22 09:00:00,53.53,19.24,24.5218,43.7615,4.0,0.42,31.0,14.0
5464,2018-04-22 10:00:00,64.91,18.55,28.9202,47.4677,4.0,0.42,38.0,18.0
5465,2018-04-22 11:00:00,87.01,18.35,82.1328,100.483,4.0,0.45,41.0,25.0
5466,2018-04-22 12:00:00,189.73,16.24,54.9827,71.2188,6.0,0.38,62.0,35.0
5467,2018-04-22 13:00:00,58.6,17.76,60.1727,77.9351,5.0,0.27,46.0,40.0
5468,2018-04-22 14:00:00,58.98,16.84,44.1737,61.01,6.0,0.22,38.0,37.0
5469,2018-04-22 15:00:00,48.74,11.0,6.26202,17.2652,11.0,0.16,54.0,38.0
5470,2018-04-22 16:00:00,86.92,13.57,8.10962,21.6833,10.0,0.13,49.0,40.0
5471,2018-04-22 17:00:00,25.88,8.38,2.33365,10.7174,12.0,0.11,57.0,39.0
5472,2018-04-22 18:00:00,8.44,9.58,1.77207,11.3525,11.0,0.14,41.0,26.0
5473,2018-04-22 19:00:00,8.9,12.6,1.88052,14.4842,8.0,0.22,36.0,12.0
5474,2018-04-22 20:00:00,8.64,13.58,1.90152,15.477,8.0,0.24,42.0,3.0
5475,2018-04-22 21:00:00,7.6,10.83,1.89292,12.7223,11.0,0.28,32.0,2.0
5476,2018-04-22 22:00:00,6.84,9.17,2.14428,11.3137,12.0,0.31,36.0,1.0
5477,2018-04-22 23:00:00,5.97,8.96,1.97692,10.9343,10.0,0.32,35.0,0.0
5670,2018-05-01 00:00:00,5.13,6.42,3.55352,9.9765,6.0,0.62,22.0,14.0
5671,2018-05-01 01:00:00,4.85,5.71,3.8422,9.5515,5.0,0.61,28.0,17.0
5672,2018-05-01 02:00:00,4.55,5.18,3.58887,8.77167,5.0,0.61,23.0,15.0
5673,2018-05-01 03:00:00,4.91,5.36,3.59938,8.961,6.0,0.61,27.0,17.0
5674,2018-05-01 04:00:00,4.65,5.16,3.45902,8.618,5.0,0.61,20.0,15.0
5675,2018-05-01 05:00:00,4.54,4.84,3.8587,8.69566,4.0,0.6,28.0,16.0
5676,2018-05-01 06:00:00,4.84,5.2,3.70515,8.901,5.0,0.61,21.0,16.0
5677,2018-05-01 07:00:00,4.55,5.12,4.61497,9.73933,4.0,0.61,25.0,19.0
5678,2018-05-01 08:00:00,5.03,5.37,5.44324,10.811,5.0,0.64,23.0,18.0
5679,2018-05-01 09:00:00,5.83,5.21,7.01793,12.2243,5.0,0.7,35.0,24.0
5680,2018-05-01 10:00:00,11.6,8.68,8.30891,16.9933,7.0,0.69,44.0,38.0
5681,2018-05-01 11:00:00,171.64,18.68,61.9117,80.5878,5.0,0.76,56.0,45.0
5682,2018-05-01 12:00:00,28.56,12.36,14.4608,26.8195,7.0,0.69,92.0,52.0
5683,2018-05-01 13:00:00,17.57,8.66,5.94247,14.6047,15.0,0.64,53.0,46.0
5684,2018-05-01 14:00:00,37.59,9.78,5.56227,15.3415,16.0,0.73,48.0,40.0
5685,2018-05-01 15:00:00,15.79,7.01,4.07363,11.0861,20.0,0.59,43.0,36.0
5686,2018-05-01 16:00:00,4.78,4.49,3.103,7.59141,21.0,0.53,20.0,32.0
5687,2018-05-01 17:00:00,4.66,4.36,3.01118,7.37347,19.0,0.52,15.0,24.0
5688,2018-05-01 18:00:00,15.94,4.51,3.2373,7.74322,18.0,0.56,11.0,16.0
5689,2018-05-01 19:00:00,19.27,17.04,10.4037,27.4432,7.0,0.62,16.0,9.0
5690,2018-05-01 20:00:00,12.75,15.51,5.9759,21.4867,8.0,0.62,22.0,3.0
5691,2018-05-01 21:00:00,9.45,10.38,4.88798,15.271,12.0,0.63,16.0,1.0
5692,2018-05-01 22:00:00,6.27,5.23,3.36157,8.58701,16.0,0.62,20.0,4.0
5693,2018-05-01 23:00:00,6.61,5.95,3.36828,9.32184,14.0,0.63,18.0,8.0
5742,2018-05-04 00:00:00,4.61,4.78,3.05707,7.83402,17.0,0.32,41.0,0.0
5743,2018-05-04 01:00:00,4.69,5.22,2.8599,8.08112,15.0,0.33,13.0,0.0
5744,2018-05-04 02:00:00,9.16,7.74,3.7846,11.5197,9.0,0.33,8.0,0.0
5745,2018-05-04 03:00:00,6.22,6.18,3.73045,9.91315,9.0,0.32,14.0,0.0
5746,2018-05-04 04:00:00,4.62,4.84,3.33558,8.17873,9.0,0.32,11.0,1.0
5747,2018-05-04 05:00:00,9.32,13.17,9.58763,22.7554,4.0,0.33,8.0,1.0
5748,2018-05-04 06:00:00,7.34,13.35,5.97025,19.321,4.0,0.34,5.0,2.0
5749,2018-05-04 07:00:00,6.39,8.28,5.80015,14.0802,3.0,0.34,19.0,6.0
5750,2018-05-04 08:00:00,9.81,11.71,12.187,23.8932,4.0,0.34,10.0,5.0
5751,2018-05-04 09:00:00,50.45,12.63,18.6412,31.2762,5.0,0.4,14.0,6.0
5752,2018-05-04 10:00:00,117.99,18.27,73.7303,91.9983,5.0,0.4,64.0,29.0
5753,2018-05-04 11:00:00,218.42,20.76,96.5017,117.259,6.0,0.35,106.0,47.0
5754,2018-05-04 12:00:00,99.66,16.29,32.0207,48.3095,5.0,0.25,78.0,57.0
5755,2018-05-04 13:00:00,76.77,17.61,27.5788,45.191,6.0,0.25,58.0,46.0
5756,2018-05-04 14:00:00,74.48,19.32,22.1962,41.5115,7.0,0.26,85.0,45.0
5757,2018-05-04 15:00:00,76.84,20.53,25.0772,45.6108,6.0,0.17,74.0,47.0
5758,2018-05-04 16:00:00,79.64,18.46,13.602,32.0622,7.0,0.15,71.0,44.0
5759,2018-05-04 17:00:00,64.83,26.15,37.4058,63.5543,5.0,0.2,64.0,38.0
5760,2018-05-04 18:00:00,41.32,26.18,16.7383,42.9183,6.0,0.26,58.0,27.0
5761,2018-05-04 19:00:00,15.53,16.96,18.6523,35.6082,12.0,0.31,26.0,17.0
5762,2018-05-04 20:00:00,7.09,7.28,2.7702,10.0547,16.0,0.34,8.0,5.0
5763,2018-05-04 21:00:00,6.71,11.22,3.37477,14.595,9.0,0.35,9.0,1.0
5764,2018-05-04 22:00:00,6.8,11.36,3.75938,15.1197,7.0,0.37,6.0,0.0
5765,2018-05-04 23:00:00,9.66,18.12,8.01746,26.1357,3.0,0.4,14.0,0.0
5886,2018-05-10 00:00:00,5.55,5.25,2.44538,7.69106,5.0,0.37,19.0,6.0
5887,2018-05-10 01:00:00,5.21,5.28,1.97275,7.253,4.0,0.36,21.0,7.0
5888,2018-05-10 02:00:00,5.64,6.03,1.83652,7.86702,6.0,0.35,15.0,4.0
5889,2018-05-10 03:00:00,5.47,5.4,1.79912,7.19695,6.0,0.34,12.0,3.0
5890,2018-05-10 04:00:00,5.34,5.7,1.93762,7.63352,3.0,0.32,15.0,4.0
5891,2018-05-10 05:00:00,5.67,6.52,2.4612,8.98219,3.0,0.32,10.0,4.0
5892,2018-05-10 06:00:00,5.81,6.93,2.23533,9.17033,3.0,0.32,11.0,3.0
5893,2018-05-10 07:00:00,5.52,6.33,3.25388,9.58549,3.0,0.32,9.0,3.0
5894,2018-05-10 08:00:00,7.67,6.47,7.54647,14.0205,4.0,0.36,13.0,2.0
5895,2018-05-10 09:00:00,22.18,9.13,17.647,26.7807,4.0,0.47,17.0,8.0
5896,2018-05-10 10:00:00,90.63,19.54,101.109,120.654,4.0,0.54,33.0,27.0
5897,2018-05-10 11:00:00,137.64,19.74,74.6263,94.3667,5.0,0.5,48.0,36.0
5898,2018-05-10 12:00:00,27.59,10.3,10.6511,20.9542,10.0,0.31,56.0,39.0
5899,2018-05-10 13:00:00,6.06,2.84,1.56808,4.40833,19.0,0.18,19.0,36.0
5900,2018-05-10 14:00:00,5.26,3.0,1.45632,4.45877,19.0,0.12,13.0,28.0
5901,2018-05-10 15:00:00,5.09,,4.81252,5.13967,20.0,0.1,14.0,
5902,2018-05-10 16:00:00,4.95,,6.62709,6.23573,19.0,0.19,18.0,
5903,2018-05-10 17:00:00,4.94,,6.61279,6.37461,18.0,0.24,28.0,
5904,2018-05-10 18:00:00,5.02,,6.58776,6.79809,15.0,0.32,15.0,
5905,2018-05-10 19:00:00,4.78,0.35,6.80257,7.05888,13.0,0.34,15.0,
5906,2018-05-10 20:00:00,6.44,3.62,7.28242,10.094,9.0,0.4,15.0,
5907,2018-05-10 21:00:00,11.02,7.84,7.58623,15.4308,6.0,0.42,27.0,
5908,2018-05-10 22:00:00,14.6,12.56,9.49455,22.0513,3.0,0.45,28.0,
5909,2018-05-10 23:00:00,19.31,11.05,8.96117,20.0078,2.0,0.44,30.0,
5910,2018-05-11 00:00:00,11.1,7.7,9.78104,17.4823,2.0,0.42,35.0,
5911,2018-05-11 01:00:00,8.82,6.17,7.96908,14.1368,3.0,0.4,21.0,
5912,2018-05-11 02:00:00,7.69,4.77,7.84754,12.6203,4.0,0.4,20.0,1.0
5913,2018-05-11 03:00:00,11.74,8.02,8.12175,16.1457,3.0,0.4,16.0,1.0
5914,2018-05-11 04:00:00,14.64,9.96,9.15485,19.117,2.0,0.4,19.0,1.0
5915,2018-05-11 05:00:00,15.65,10.73,9.16217,19.8912,2.0,0.4,19.0,1.0
5916,2018-05-11 06:00:00,11.51,9.81,12.0717,21.8852,2.0,0.41,20.0,5.0
5917,2018-05-11 07:00:00,9.26,7.55,13.3723,20.926,2.0,0.41,20.0,10.0
5918,2018-05-11 08:00:00,8.12,4.93,13.7153,18.6498,3.0,0.44,21.0,12.0
5919,2018-05-11 09:00:00,28.3,4.16,15.8093,19.9662,4.0,0.46,27.0,1.0
5920,2018-05-11 10:00:00,41.33,9.18,22.0352,31.2183,6.0,0.45,47.0,0.0
5921,2018-05-11 11:00:00,81.15,14.11,33.5602,47.6717,6.0,0.47,52.0,3.0
5922,2018-05-11 12:00:00,208.68,20.15,51.861,72.0095,6.0,0.63,134.0,27.0
5923,2018-05-11 13:00:00,198.2,27.28,50.3572,77.6337,7.0,0.47,107.0,51.0
5924,2018-05-11 14:00:00,172.24,25.78,34.8858,60.6628,12.0,0.31,85.0,59.0
5925,2018-05-11 15:00:00,22.39,2.64,6.9852,9.62708,25.0,0.18,56.0,50.0
5926,2018-05-11 16:00:00,45.27,15.92,13.3244,29.2447,11.0,0.22,66.0,37.0
5927,2018-05-11 17:00:00,25.16,12.83,17.9003,30.73,15.0,0.21,138.0,30.0
5928,2018-05-11 18:00:00,6.62,1.77,6.24807,8.01402,19.0,0.25,52.0,29.0
5929,2018-05-11 19:00:00,6.19,1.52,6.57408,8.09193,21.0,0.3,40.0,21.0
5930,2018-05-11 20:00:00,5.64,1.1,6.97187,8.06741,21.0,0.35,33.0,15.0
5931,2018-05-11 21:00:00,5.05,1.14,6.74225,7.86507,14.0,0.39,47.0,17.0
5932,2018-05-11 22:00:00,4.99,2.61,7.10475,9.71912,8.0,0.44,39.0,24.0
5933,2018-05-11 23:00:00,5.53,2.67,7.09875,9.76617,11.0,0.46,34.0,27.0
6102,2018-05-19 00:00:00,8.19,13.62,3.3578,16.9748,4.0,0.43,45.0,17.0
6103,2018-05-19 01:00:00,7.46,12.66,4.88435,17.543,3.0,0.43,44.0,22.0
6104,2018-05-19 02:00:00,6.57,10.44,5.29165,15.7327,2.0,0.43,34.0,25.0
6105,2018-05-19 03:00:00,6.83,10.96,3.87608,14.8312,5.0,0.42,33.0,25.0
6106,2018-05-19 04:00:00,6.61,9.37,3.60813,12.9772,5.0,0.41,29.0,20.0
6107,2018-05-19 05:00:00,5.76,8.2,4.7241,12.9287,3.0,0.41,26.0,18.0
6108,2018-05-19 06:00:00,6.1,8.14,3.10633,11.2502,5.0,0.41,25.0,18.0
6109,2018-05-19 07:00:00,6.03,7.04,2.91597,9.95818,6.0,0.42,24.0,16.0
6110,2018-05-19 08:00:00,7.05,6.75,4.77778,11.5287,6.0,0.44,33.0,14.0
6111,2018-05-19 09:00:00,53.89,10.34,11.7943,22.1377,4.0,0.59,35.0,1.0
6112,2018-05-19 10:00:00,178.39,26.02,108.013,134.028,5.0,0.62,91.0,1.0
6113,2018-05-19 11:00:00,166.96,30.14,64.5005,94.6428,6.0,0.5,154.0,30.0
6114,2018-05-19 12:00:00,76.99,28.97,55.7615,84.7335,8.0,0.42,136.0,57.0
6115,2018-05-19 13:00:00,60.94,12.9,6.97962,19.8748,18.0,0.33,88.0,56.0
6116,2018-05-19 14:00:00,105.02,17.47,9.74467,27.2162,15.0,0.27,84.0,45.0
