,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
2376,2017-12-14 18:00:00,2.49,2.33,2.01328,4.21648,15.0,0.21,61.0,13.0
2377,2017-12-14 19:00:00,2.39,2.34,1.92167,4.1915,12.0,0.2,55.0,14.0
2378,2017-12-14 20:00:00,2.34,2.52,2.10246,4.54909,11.0,0.21,49.0,11.0
2379,2017-12-14 21:00:00,2.18,2.56,2.0042,4.48995,12.0,0.21,46.0,9.0
2380,2017-12-14 22:00:00,2.15,2.48,1.7772,4.14299,12.0,0.2,49.0,9.0
2381,2017-12-14 23:00:00,2.38,2.68,1.73257,4.34062,11.0,0.22,46.0,10.0
5118,2018-04-08 00:00:00,2.01,2.76,2.09994,4.77971,17.0,0.44,35.0,10.0
5119,2018-04-08 01:00:00,1.68,2.1,1.70067,3.7434,20.0,0.37,31.0,11.0
5120,2018-04-08 02:00:00,2.8,2.67,2.5442,5.1355,17.0,0.33,23.0,11.0
5121,2018-04-08 03:00:00,37.96,6.53,15.1714,21.3598,6.0,0.34,21.0,10.0
5122,2018-04-08 04:00:00,12.99,5.59,11.5694,16.8861,4.0,0.36,28.0,14.0
5123,2018-04-08 05:00:00,180.41,5.39,12.5519,17.6618,7.0,0.38,38.0,18.0
5124,2018-04-08 06:00:00,80.75,6.15,16.5325,22.3225,6.0,0.36,49.0,25.0
5125,2018-04-08 07:00:00,111.34,4.96,24.3913,28.8865,6.0,0.4,51.0,26.0
5126,2018-04-08 08:00:00,101.7,5.25,29.1946,33.9076,6.0,0.39,54.0,29.0
5127,2018-04-08 09:00:00,21.51,5.89,25.686,31.0779,7.0,0.37,51.0,28.0
5128,2018-04-08 10:00:00,7.23,2.47,4.13461,6.49607,14.0,0.35,36.0,21.0
5129,2018-04-08 11:00:00,5.78,2.15,3.75935,5.81267,16.0,0.35,26.0,13.0
5130,2018-04-08 12:00:00,6.52,2.17,4.32449,6.3923,17.0,0.35,24.0,13.0
5131,2018-04-08 13:00:00,4.5,1.86,2.8222,4.61306,20.0,0.35,25.0,14.0
5132,2018-04-08 14:00:00,3.06,1.71,2.17344,3.82067,23.0,0.35,27.0,14.0
5133,2018-04-08 15:00:00,2.98,1.71,2.0168,3.66981,24.0,0.36,27.0,13.0
5134,2018-04-08 16:00:00,2.92,1.69,1.88797,3.52043,24.0,0.35,26.0,12.0
5135,2018-04-08 17:00:00,2.61,2.09,2.41216,4.43078,23.0,0.45,28.0,13.0
5136,2018-04-08 18:00:00,1.73,2.06,2.28946,4.28559,21.0,0.42,31.0,16.0
5137,2018-04-08 19:00:00,1.6,2.57,2.6644,5.14874,19.0,0.38,30.0,15.0
5138,2018-04-08 20:00:00,3.45,2.28,1.83608,4.05099,20.0,0.42,27.0,11.0
5139,2018-04-08 21:00:00,3.52,2.86,3.0476,5.81696,18.0,0.39,24.0,11.0
5140,2018-04-08 22:00:00,2.92,4.17,4.33028,8.36394,14.0,0.42,25.0,14.0
5141,2018-04-08 23:00:00,4.66,4.08,3.15527,7.12288,14.0,0.45,29.0,13.0
5142,2018-04-09 00:00:00,5.2,4.09,1.89785,5.88911,13.0,0.36,31.0,13.0
5143,2018-04-09 01:00:00,22.26,4.84,5.95184,10.6227,9.0,0.41,33.0,12.0
5144,2018-04-09 02:00:00,33.99,5.77,10.7491,16.256,7.0,0.37,38.0,15.0
5145,2018-04-09 03:00:00,14.94,6.3,14.0439,20.0197,5.0,0.36,44.0,18.0
5146,2018-04-09 04:00:00,6.7,3.22,2.19375,5.32869,11.0,0.36,44.0,21.0
5147,2018-04-09 05:00:00,3.87,3.45,5.45097,8.69136,14.0,0.35,40.0,20.0
5148,2018-04-09 06:00:00,3.34,2.93,5.74462,8.53947,15.0,0.38,33.0,16.0
5149,2018-04-09 07:00:00,2.44,2.23,2.70259,4.85685,17.0,0.36,29.0,14.0
5150,2018-04-09 08:00:00,2.39,1.96,2.49006,4.37848,19.0,0.34,26.0,15.0
5151,2018-04-09 09:00:00,2.26,1.89,2.89742,4.71642,19.0,0.37,24.0,14.0
5152,2018-04-09 10:00:00,2.4,2.14,4.10284,6.14241,18.0,0.35,22.0,11.0
5153,2018-04-09 11:00:00,4.88,2.78,6.15497,8.7966,16.0,0.34,19.0,8.0
5154,2018-04-09 12:00:00,5.53,2.45,5.79741,8.11922,16.0,0.34,17.0,5.0
5155,2018-04-09 13:00:00,3.5,1.89,4.0802,5.87848,18.0,0.34,17.0,3.0
5156,2018-04-09 14:00:00,2.03,1.69,3.21224,4.82254,19.0,0.37,17.0,4.0
5157,2018-04-09 15:00:00,2.31,1.67,2.9434,4.53645,19.0,0.36,18.0,5.0
5158,2018-04-09 16:00:00,1.79,1.68,3.07397,4.68338,18.0,0.33,16.0,6.0
5159,2018-04-09 17:00:00,2.95,1.97,3.55952,5.44188,18.0,0.38,15.0,6.0
5160,2018-04-09 18:00:00,2.21,2.27,3.28872,5.47367,16.0,0.53,18.0,8.0
5161,2018-04-09 19:00:00,2.43,3.08,5.19859,8.14717,12.0,0.47,21.0,10.0
5162,2018-04-09 20:00:00,4.7,5.74,14.4937,19.9198,6.0,0.45,20.0,10.0
5163,2018-04-09 21:00:00,7.77,5.45,12.4976,17.6617,5.0,0.38,27.0,11.0
5164,2018-04-09 22:00:00,34.57,5.86,15.395,20.9254,5.0,0.41,37.0,11.0
5165,2018-04-09 23:00:00,226.51,5.32,42.7781,47.3457,7.0,1.0,43.0,17.0
5166,2018-04-10 00:00:00,179.91,5.58,45.9859,50.7526,6.0,0.39,53.0,27.0
5167,2018-04-10 01:00:00,307.71,4.74,23.0911,27.394,8.0,0.43,58.0,33.0
5168,2018-04-10 02:00:00,468.6,5.12,34.6978,39.1929,10.0,2.01,75.0,48.0
5169,2018-04-10 03:00:00,213.84,5.06,29.5625,34.0818,7.0,0.6,97.0,71.0
5170,2018-04-10 04:00:00,185.98,5.1,36.6,41.0432,6.0,0.47,103.0,77.0
5171,2018-04-10 05:00:00,113.49,5.16,30.8943,35.4846,5.0,0.34,94.0,70.0
5172,2018-04-10 06:00:00,48.81,5.77,59.5138,64.132,5.0,0.35,74.0,53.0
5173,2018-04-10 07:00:00,92.94,5.63,35.9835,40.9622,6.0,0.62,56.0,37.0
5174,2018-04-10 08:00:00,55.88,4.29,21.1502,25.0447,6.0,0.49,49.0,29.0
5175,2018-04-10 09:00:00,28.67,3.73,15.1402,18.578,7.0,0.39,43.0,21.0
5176,2018-04-10 10:00:00,11.43,2.27,7.00989,9.13477,11.0,0.34,38.0,15.0
5177,2018-04-10 11:00:00,4.11,1.61,2.63672,4.1767,15.0,0.3,31.0,12.0
5178,2018-04-10 12:00:00,3.55,1.78,2.27433,3.98847,17.0,0.31,21.0,8.0
5179,2018-04-10 13:00:00,,1.65,2.2578,3.8465,,0.32,15.0,7.0
5180,2018-04-10 14:00:00,3.51,,,,17.0,0.33,10.0,4.0
5181,2018-04-10 15:00:00,3.84,,,,17.0,,10.0,3.0
5182,2018-04-10 16:00:00,3.18,1.98,3.91446,5.8023,17.0,,13.0,3.0
5183,2018-04-10 17:00:00,5.6,3.35,5.73138,8.93602,14.0,0.3,17.0,3.0
5184,2018-04-10 18:00:00,2.82,2.42,4.6884,6.9934,16.0,0.3,21.0,5.0
5185,2018-04-10 19:00:00,3.11,2.05,3.08816,5.06,16.0,0.4,20.0,6.0
5186,2018-04-10 20:00:00,3.26,2.58,3.90035,6.37906,14.0,0.32,17.0,7.0
5187,2018-04-10 21:00:00,5.21,3.77,4.60043,8.23586,10.0,0.3,16.0,7.0
5188,2018-04-10 22:00:00,6.5,3.68,3.87259,7.42906,10.0,0.29,15.0,6.0
5189,2018-04-10 23:00:00,5.36,3.43,3.49352,6.81199,9.0,0.28,14.0,8.0
5262,2018-04-14 00:00:00,6.64,3.58,2.37775,5.86325,12.0,0.25,57.0,17.0
5263,2018-04-14 01:00:00,3.47,3.1,2.2013,5.21316,13.0,0.23,53.0,18.0
5264,2018-04-14 02:00:00,4.13,3.29,2.61317,5.80654,12.0,0.27,49.0,17.0
5265,2018-04-14 03:00:00,4.66,2.78,2.14854,4.84981,14.0,0.21,46.0,14.0
5266,2018-04-14 04:00:00,51.85,5.16,14.0081,18.8667,6.0,0.27,42.0,13.0
5267,2018-04-14 05:00:00,73.53,5.14,26.089,30.6548,6.0,0.27,49.0,19.0
5268,2018-04-14 06:00:00,78.58,5.64,20.0112,25.252,5.0,0.22,59.0,25.0
5269,2018-04-14 07:00:00,138.53,5.21,65.2351,69.3351,6.0,0.31,70.0,30.0
5270,2018-04-14 08:00:00,55.78,4.32,43.972,47.5368,5.0,0.28,94.0,41.0
5271,2018-04-14 09:00:00,19.8,3.95,18.8679,22.4596,8.0,0.23,103.0,41.0
5272,2018-04-14 10:00:00,7.51,2.44,6.19098,8.49864,12.0,0.22,83.0,32.0
5273,2018-04-14 11:00:00,6.65,2.13,4.6602,6.68005,15.0,0.21,60.0,24.0
5274,2018-04-14 12:00:00,5.52,2.08,4.08589,6.07073,19.0,0.21,46.0,18.0
5275,2018-04-14 13:00:00,3.79,1.79,2.95754,4.66901,23.0,0.21,36.0,13.0
5276,2018-04-14 14:00:00,3.73,1.82,2.70427,4.45713,25.0,0.21,27.0,9.0
5277,2018-04-14 15:00:00,3.83,1.83,2.54113,4.30563,27.0,0.22,23.0,8.0
5278,2018-04-14 16:00:00,3.79,1.98,2.62302,4.53035,30.0,0.26,24.0,10.0
5279,2018-04-14 17:00:00,3.61,2.07,2.68218,4.67695,28.0,0.27,27.0,13.0
5280,2018-04-14 18:00:00,3.29,2.09,2.99819,5.01028,29.0,0.26,29.0,14.0
5281,2018-04-14 19:00:00,3.35,3.2,3.34284,6.44021,27.0,0.36,28.0,13.0
5282,2018-04-14 20:00:00,5.1,4.77,4.78103,9.40204,21.0,0.31,27.0,13.0
5283,2018-04-14 21:00:00,18.73,6.54,4.95859,11.3132,13.0,0.32,30.0,14.0
5284,2018-04-14 22:00:00,16.73,7.18,7.26567,14.2232,9.0,0.34,40.0,17.0
5285,2018-04-14 23:00:00,11.97,5.36,3.47082,8.69341,13.0,0.37,44.0,19.0
5886,2018-05-10 00:00:00,40.63,6.7,28.3997,34.5444,5.0,0.43,38.0,25.0
5887,2018-05-10 01:00:00,79.16,6.54,19.9536,26.0779,6.0,0.47,44.0,29.0
5888,2018-05-10 02:00:00,52.09,4.89,6.9014,11.6016,11.0,0.43,51.0,34.0
5889,2018-05-10 03:00:00,13.93,4.4,6.49302,10.7252,9.0,0.29,45.0,30.0
5890,2018-05-10 04:00:00,22.44,5.1,4.97702,9.91675,6.0,0.36,37.0,26.0
5891,2018-05-10 05:00:00,76.85,5.04,17.7842,22.4639,5.0,0.39,35.0,23.0
5892,2018-05-10 06:00:00,157.95,5.83,31.3622,36.6118,6.0,0.62,41.0,27.0
5893,2018-05-10 07:00:00,76.72,6.19,69.629,74.6288,5.0,0.34,48.0,33.0
5894,2018-05-10 08:00:00,20.2,4.29,15.3807,19.3625,8.0,0.35,46.0,34.0
5895,2018-05-10 09:00:00,7.92,4.64,23.1641,27.3696,8.0,0.33,38.0,29.0
5896,2018-05-10 10:00:00,7.76,4.17,13.5262,17.4175,12.0,0.29,32.0,19.0
5897,2018-05-10 11:00:00,6.15,3.92,12.6252,16.2835,14.0,0.31,28.0,14.0
5898,2018-05-10 12:00:00,3.92,2.36,5.83397,8.06764,21.0,0.28,25.0,12.0
5899,2018-05-10 13:00:00,3.16,2.49,5.40446,7.76864,24.0,0.25,20.0,9.0
5900,2018-05-10 14:00:00,2.8,2.13,3.35824,5.40351,25.0,0.24,16.0,8.0
5901,2018-05-10 15:00:00,2.78,1.8,2.47185,4.20845,26.0,0.25,15.0,5.0
5902,2018-05-10 16:00:00,2.75,1.78,2.52973,4.2423,26.0,0.25,15.0,6.0
5903,2018-05-10 17:00:00,2.6,1.77,2.5806,4.28052,25.0,0.26,17.0,6.0
5904,2018-05-10 18:00:00,2.71,1.85,2.52502,4.31009,26.0,0.24,17.0,6.0
5905,2018-05-10 19:00:00,2.5,2.8,2.87324,5.57995,22.0,0.28,19.0,8.0
5906,2018-05-10 20:00:00,2.48,3.28,4.9106,8.0656,18.0,0.32,20.0,9.0
5907,2018-05-10 21:00:00,4.85,3.84,2.73984,6.47189,15.0,0.31,23.0,9.0
5908,2018-05-10 22:00:00,4.83,3.95,2.80759,6.65382,13.0,0.29,25.0,9.0
5909,2018-05-10 23:00:00,136.47,6.5,30.8981,36.8072,6.0,0.42,30.0,11.0
5910,2018-05-11 00:00:00,72.09,5.72,13.5054,18.9262,6.0,0.33,43.0,21.0
5911,2018-05-11 01:00:00,15.1,4.6,4.71027,9.15927,7.0,0.31,49.0,27.0
5912,2018-05-11 02:00:00,7.7,4.17,2.38162,6.44969,10.0,0.3,44.0,22.0
5913,2018-05-11 03:00:00,5.46,4.0,2.5548,6.45581,8.0,0.3,38.0,18.0
5914,2018-05-11 04:00:00,140.99,5.97,27.2759,32.7265,6.0,0.33,39.0,16.0
5915,2018-05-11 05:00:00,51.88,6.39,27.9912,33.8451,5.0,0.3,49.0,20.0
5916,2018-05-11 06:00:00,76.39,6.15,39.805,45.2322,5.0,0.36,51.0,23.0
5917,2018-05-11 07:00:00,63.78,6.0,22.2036,27.7604,5.0,0.31,59.0,30.0
5918,2018-05-11 08:00:00,48.59,5.7,31.0457,36.1716,6.0,0.37,60.0,28.0
5919,2018-05-11 09:00:00,52.21,5.42,32.9835,37.7975,7.0,0.45,60.0,23.0
5920,2018-05-11 10:00:00,87.76,6.97,55.6977,61.6817,8.0,0.41,66.0,30.0
5921,2018-05-11 11:00:00,54.63,5.03,34.917,39.3204,9.0,0.37,72.0,36.0
5922,2018-05-11 12:00:00,6.6,2.83,6.90659,9.58644,24.0,0.39,73.0,36.0
5923,2018-05-11 13:00:00,4.03,2.38,3.5125,5.80016,31.0,0.36,64.0,32.0
5924,2018-05-11 14:00:00,2.91,2.1,2.75368,4.77431,30.0,0.33,52.0,25.0
5925,2018-05-11 15:00:00,2.82,1.89,2.45043,4.27196,31.0,0.32,48.0,18.0
5926,2018-05-11 16:00:00,2.66,1.96,2.3877,4.28127,31.0,0.31,46.0,16.0
5927,2018-05-11 17:00:00,2.77,2.75,2.6862,5.34974,29.0,0.36,48.0,16.0
5928,2018-05-11 18:00:00,2.76,2.27,2.29873,4.49666,31.0,0.35,50.0,20.0
5929,2018-05-11 19:00:00,3.37,4.79,6.62622,11.1212,22.0,0.49,49.0,22.0
5930,2018-05-11 20:00:00,4.99,5.47,4.95833,10.2686,17.0,0.41,50.0,25.0
5931,2018-05-11 21:00:00,2.68,3.32,4.5251,7.72277,25.0,0.42,48.0,23.0
5932,2018-05-11 22:00:00,3.16,3.23,2.99652,6.13126,22.0,0.42,43.0,20.0
5933,2018-05-11 23:00:00,5.37,4.32,4.44854,8.62901,18.0,0.43,42.0,21.0
5982,2018-05-14 00:00:00,11.65,6.44,5.53105,11.7846,10.0,0.39,43.0,24.0
5983,2018-05-14 01:00:00,18.7,4.84,4.11189,8.80864,16.0,0.31,46.0,22.0
5984,2018-05-14 02:00:00,30.13,5.98,9.12016,14.8662,7.0,0.37,47.0,20.0
5985,2018-05-14 03:00:00,257.79,6.58,33.0351,38.9961,8.0,0.37,60.0,31.0
5986,2018-05-14 04:00:00,228.23,5.92,8.99081,14.6726,11.0,0.32,90.0,62.0
5987,2018-05-14 05:00:00,28.43,4.01,2.93908,6.83775,14.0,0.31,92.0,68.0
5988,2018-05-14 06:00:00,10.21,3.61,3.98975,7.4844,12.0,0.31,74.0,52.0
5989,2018-05-14 07:00:00,5.66,4.14,10.5865,14.4936,10.0,0.36,60.0,41.0
5990,2018-05-14 08:00:00,71.71,5.55,29.4634,34.3178,9.0,0.37,52.0,30.0
5991,2018-05-14 09:00:00,41.0,4.65,16.1762,20.4976,10.0,0.35,61.0,37.0
5992,2018-05-14 10:00:00,20.14,3.94,9.67537,13.3997,12.0,0.34,60.0,35.0
5993,2018-05-14 11:00:00,9.61,4.33,10.0054,14.1103,13.0,0.36,61.0,35.0
5994,2018-05-14 12:00:00,3.8,2.44,4.24692,6.5833,18.0,0.26,58.0,31.0
5995,2018-05-14 13:00:00,3.63,2.05,2.92579,4.89868,23.0,0.3,43.0,22.0
5996,2018-05-14 14:00:00,2.64,1.94,2.83513,4.66393,23.0,0.29,34.0,18.0
5997,2018-05-14 15:00:00,,2.38,3.19852,5.49325,,0.32,33.0,15.0
5998,2018-05-14 16:00:00,2.43,,,,24.0,0.32,43.0,14.0
5999,2018-05-14 17:00:00,2.14,1.95,2.80811,4.68231,24.0,,49.0,17.0
6000,2018-05-14 18:00:00,2.74,2.35,2.85503,5.11915,23.0,0.3,50.0,15.0
6001,2018-05-14 19:00:00,2.84,4.24,5.2671,9.35832,15.0,0.45,46.0,14.0
6002,2018-05-14 20:00:00,2.83,3.23,3.32914,6.45356,17.0,0.37,50.0,16.0
6003,2018-05-14 21:00:00,2.85,4.03,3.24213,7.15319,15.0,0.4,58.0,18.0
6004,2018-05-14 22:00:00,34.63,5.81,12.4276,17.9506,8.0,0.5,56.0,19.0
6005,2018-05-14 23:00:00,33.8,4.94,7.48767,12.2317,8.0,0.39,58.0,21.0
6006,2018-05-15 00:00:00,42.86,5.77,13.3744,18.841,6.0,0.42,60.0,17.0
6007,2018-05-15 01:00:00,51.0,5.5,7.84857,13.1368,7.0,0.44,59.0,17.0
6008,2018-05-15 02:00:00,38.53,5.02,4.76637,9.62885,6.0,0.35,61.0,20.0
6009,2018-05-15 03:00:00,139.4,5.79,27.9279,33.1885,6.0,0.46,63.0,23.0
6010,2018-05-15 04:00:00,37.62,4.82,8.13951,12.7576,5.0,0.33,68.0,28.0
6011,2018-05-15 05:00:00,21.45,4.57,5.9692,10.3692,5.0,0.33,69.0,26.0
6012,2018-05-15 06:00:00,29.94,4.69,7.21515,11.714,5.0,0.32,75.0,27.0
6013,2018-05-15 07:00:00,35.3,5.24,22.2355,27.0461,4.0,0.36,76.0,27.0
6014,2018-05-15 08:00:00,57.17,4.11,34.456,37.9575,5.0,0.47,74.0,28.0
6015,2018-05-15 09:00:00,56.24,4.12,30.2237,33.8042,6.0,0.42,80.0,34.0
6016,2018-05-15 10:00:00,47.81,4.06,19.9109,23.5964,6.0,0.43,89.0,38.0
6017,2018-05-15 11:00:00,9.23,4.33,10.536,14.6351,8.0,0.35,93.0,40.0
6018,2018-05-15 12:00:00,4.32,2.6,4.60365,6.99859,14.0,0.28,80.0,33.0
6019,2018-05-15 13:00:00,4.03,2.56,3.83354,6.2922,16.0,0.28,61.0,21.0
6020,2018-05-15 14:00:00,3.21,2.53,3.3561,5.79215,17.0,0.33,51.0,16.0
6021,2018-05-15 15:00:00,3.08,2.57,4.37932,6.84435,16.0,0.33,49.0,16.0
6022,2018-05-15 16:00:00,2.94,2.52,3.69681,6.12204,18.0,0.3,47.0,14.0
6023,2018-05-15 17:00:00,4.23,4.79,9.45772,14.0203,11.0,0.35,43.0,10.0
6024,2018-05-15 18:00:00,3.34,3.83,5.33575,9.02451,13.0,0.46,43.0,16.0
6025,2018-05-15 19:00:00,5.07,5.6,8.96715,14.339,8.0,0.42,43.0,18.0
6026,2018-05-15 20:00:00,12.14,6.09,14.492,20.2618,6.0,0.41,45.0,18.0
6027,2018-05-15 21:00:00,13.07,6.17,16.6583,22.4732,5.0,0.45,57.0,19.0
6028,2018-05-15 22:00:00,5.6,3.74,3.51505,7.14539,12.0,0.33,62.0,19.0
6029,2018-05-15 23:00:00,4.22,4.47,5.16373,9.48628,8.0,0.45,51.0,14.0
6054,2018-05-17 00:00:00,3.37,2.45,2.27,4.64634,19.0,0.34,39.0,16.0
6055,2018-05-17 01:00:00,3.1,2.53,2.1782,4.63308,18.0,0.31,38.0,12.0
6056,2018-05-17 02:00:00,21.39,5.08,4.69013,9.61571,7.0,0.42,34.0,13.0
6057,2018-05-17 03:00:00,65.64,5.45,8.67366,13.9019,6.0,0.56,38.0,19.0
6058,2018-05-17 04:00:00,25.13,4.67,3.3283,7.87173,9.0,0.38,44.0,22.0
6059,2018-05-17 05:00:00,162.93,6.47,11.948,18.1332,7.0,0.44,43.0,23.0
6060,2018-05-17 06:00:00,86.73,6.47,18.1311,24.211,9.0,0.38,48.0,27.0
6061,2018-05-17 07:00:00,94.97,6.51,36.518,42.2174,6.0,0.42,47.0,26.0
6062,2018-05-17 08:00:00,110.15,5.58,23.2619,28.3853,8.0,0.41,51.0,29.0
6063,2018-05-17 09:00:00,36.19,4.0,12.823,16.5593,9.0,0.39,47.0,29.0
6064,2018-05-17 10:00:00,11.63,3.34,8.28593,11.4406,13.0,0.29,44.0,25.0
6065,2018-05-17 11:00:00,6.35,3.5,7.83449,11.1604,15.0,0.3,46.0,24.0
6066,2018-05-17 12:00:00,6.75,3.53,7.69915,11.0508,17.0,0.41,47.0,19.0
6067,2018-05-17 13:00:00,6.13,2.86,4.38068,7.12236,22.0,0.39,40.0,14.0
6068,2018-05-17 14:00:00,5.65,2.68,3.82827,6.4056,24.0,0.37,32.0,14.0
6069,2018-05-17 15:00:00,4.86,2.53,3.41252,5.85042,26.0,0.37,29.0,13.0
6070,2018-05-17 16:00:00,3.7,1.97,2.59392,4.49458,28.0,0.3,26.0,13.0
6071,2018-05-17 17:00:00,2.96,2.07,2.60997,4.60305,26.0,0.25,26.0,15.0
6072,2018-05-17 18:00:00,2.96,2.17,2.80522,4.89565,24.0,0.27,24.0,10.0
6073,2018-05-17 19:00:00,2.94,2.08,2.39862,4.41116,23.0,0.26,18.0,8.0
6074,2018-05-17 20:00:00,2.92,2.43,2.68482,5.03197,21.0,0.29,18.0,6.0
6075,2018-05-17 21:00:00,17.46,5.76,7.42049,12.97,10.0,0.41,25.0,9.0
6076,2018-05-17 22:00:00,7.5,4.37,4.18489,8.42377,12.0,0.36,40.0,14.0
6077,2018-05-17 23:00:00,3.22,2.31,2.28433,4.5266,20.0,0.28,50.0,14.0
6102,2018-05-19 00:00:00,115.12,5.92,16.4624,22.0261,9.0,0.48,73.0,28.0
6103,2018-05-19 01:00:00,13.45,4.5,2.95678,7.33539,11.0,0.39,82.0,34.0
6104,2018-05-19 02:00:00,26.61,6.49,6.3055,12.5939,6.0,0.4,87.0,31.0
6105,2018-05-19 03:00:00,87.53,7.76,14.789,22.1904,5.0,0.48,89.0,29.0
6106,2018-05-19 04:00:00,103.17,7.58,25.2772,32.3407,5.0,0.46,88.0,33.0
6107,2018-05-19 05:00:00,176.25,7.12,32.8535,39.3443,6.0,0.42,98.0,39.0
6108,2018-05-19 06:00:00,158.1,7.38,30.8028,37.5874,6.0,0.37,108.0,45.0
6109,2018-05-19 07:00:00,152.58,7.18,36.181,42.6755,6.0,0.63,110.0,46.0
6110,2018-05-19 08:00:00,63.91,6.38,22.1346,28.0663,6.0,0.46,117.0,53.0
6111,2018-05-19 09:00:00,16.48,5.56,13.4546,18.7193,11.0,0.35,115.0,50.0
6112,2018-05-19 10:00:00,12.42,5.21,10.6287,15.5902,15.0,0.37,94.0,36.0
6113,2018-05-19 11:00:00,6.55,3.27,8.55782,11.5747,18.0,0.36,87.0,33.0
6114,2018-05-19 12:00:00,4.46,2.35,4.55011,6.79047,22.0,0.37,87.0,32.0
6115,2018-05-19 13:00:00,3.26,2.07,3.14957,5.1349,24.0,0.32,71.0,27.0
6116,2018-05-19 14:00:00,3.3,1.94,2.7735,4.64159,25.0,0.28,63.0,21.0
6117,2018-05-19 15:00:00,3.04,1.88,2.72093,4.52703,24.0,0.25,59.0,16.0
6118,2018-05-19 16:00:00,2.92,1.85,2.46084,4.24575,25.0,0.25,59.0,15.0
6119,2018-05-19 17:00:00,2.91,1.92,2.29767,4.15473,26.0,0.25,58.0,13.0
6120,2018-05-19 18:00:00,2.86,2.2,2.72335,4.84627,25.0,0.27,54.0,13.0
6121,2018-05-19 19:00:00,2.94,3.68,2.98308,6.55613,19.0,0.39,51.0,15.0
6122,2018-05-19 20:00:00,2.88,2.22,2.54567,4.68881,22.0,0.28,52.0,17.0
6123,2018-05-19 21:00:00,3.4,2.96,2.85098,5.72209,19.0,0.38,53.0,15.0
6124,2018-05-19 22:00:00,3.58,3.23,2.42937,5.56817,18.0,0.37,57.0,17.0
6125,2018-05-19 23:00:00,7.72,4.6,4.04152,8.5031,13.0,0.58,57.0,18.0
6222,2018-05-24 00:00:00,15.25,4.05,2.67341,6.61524,18.0,0.41,59.0,35.0
6223,2018-05-24 01:00:00,10.9,3.74,2.51541,6.15895,18.0,0.42,58.0,31.0
6224,2018-05-24 02:00:00,8.22,3.4,2.5201,5.82937,18.0,0.36,54.0,29.0
6225,2018-05-24 03:00:00,63.23,5.17,7.06672,12.0429,11.0,0.39,50.0,28.0
6226,2018-05-24 04:00:00,94.77,7.0,26.4613,32.9382,8.0,0.39,64.0,40.0
6227,2018-05-24 05:00:00,143.01,6.06,22.1068,27.7285,8.0,0.4,77.0,48.0
6228,2018-05-24 06:00:00,106.27,6.48,21.5322,27.5743,8.0,0.4,82.0,53.0
6229,2018-05-24 07:00:00,176.67,7.36,42.0475,48.6348,9.0,0.42,81.0,53.0
6230,2018-05-24 08:00:00,102.46,6.72,41.1865,46.8857,9.0,0.45,84.0,53.0
6231,2018-05-24 09:00:00,76.71,6.1,28.1198,33.6861,11.0,0.45,80.0,46.0
6232,2018-05-24 10:00:00,21.08,4.29,8.96634,13.0513,17.0,0.4,70.0,42.0
6233,2018-05-24 11:00:00,19.58,4.43,9.86462,14.0731,18.0,0.39,60.0,34.0
6234,2018-05-24 12:00:00,32.31,5.36,16.317,21.3372,16.0,0.42,57.0,31.0
6235,2018-05-24 13:00:00,19.89,5.78,12.8083,18.3003,22.0,0.47,61.0,34.0
6236,2018-05-24 14:00:00,5.96,3.36,4.02355,7.26953,37.0,0.46,68.0,41.0
6237,2018-05-24 15:00:00,5.63,4.11,4.55206,8.52309,38.0,0.45,67.0,41.0
6238,2018-05-24 16:00:00,4.26,2.92,2.62919,5.46633,46.0,0.44,65.0,39.0
6239,2018-05-24 17:00:00,4.01,2.9,2.83768,5.64497,42.0,0.55,63.0,40.0
6240,2018-05-24 18:00:00,3.94,3.14,2.50003,5.55068,39.0,0.58,61.0,40.0
6241,2018-05-24 19:00:00,3.76,3.82,4.20132,7.89654,39.0,0.59,56.0,36.0
6242,2018-05-24 20:00:00,4.58,4.58,4.41648,8.86005,32.0,0.72,54.0,36.0
6243,2018-05-24 21:00:00,10.47,8.25,9.81757,17.7806,13.0,0.64,62.0,41.0
6244,2018-05-24 22:00:00,16.74,7.49,7.10441,14.3685,13.0,0.6,71.0,45.0
6245,2018-05-24 23:00:00,70.31,8.03,13.8492,21.5343,9.0,0.54,77.0,48.0
6246,2018-05-25 00:00:00,107.36,7.63,15.2343,22.508,9.0,0.62,87.0,52.0
6247,2018-05-25 01:00:00,124.01,8.47,20.7515,28.767,8.0,0.65,98.0,62.0
6248,2018-05-25 02:00:00,165.02,8.33,14.0701,22.0529,9.0,0.63,99.0,65.0
6249,2018-05-25 03:00:00,164.17,8.2,20.4665,28.212,9.0,0.64,101.0,67.0
6250,2018-05-25 04:00:00,53.18,6.23,9.59317,15.5714,12.0,0.44,98.0,66.0
6251,2018-05-25 05:00:00,109.08,5.75,14.0726,19.5079,9.0,0.55,87.0,58.0
6252,2018-05-25 06:00:00,33.76,5.38,9.8687,15.0056,13.0,0.44,88.0,60.0
6253,2018-05-25 07:00:00,79.44,6.79,37.6911,43.7843,8.0,0.52,79.0,55.0
6254,2018-05-25 08:00:00,53.3,4.86,32.5124,36.6805,11.0,0.54,80.0,55.0
6255,2018-05-25 09:00:00,13.58,3.63,4.32377,7.82482,24.0,0.45,72.0,48.0
6256,2018-05-25 10:00:00,9.18,3.28,3.66781,6.84257,27.0,0.43,56.0,39.0
