FECHA (YYMMDD);HORA (HHMM);;
051027;2200;62;
051027;2300;64;
051028;0000;66;
051028;0100;58;
051028;0200;56;
051028;0300;57;
051028;0400;62;
051028;0500;67;
051028;0600;72;
051028;0700;74;
051028;0800;64;
051028;0900;50;
051028;1000;34;
051028;1100;40;
051028;1200;41;
051028;1300;38;
051028;1400;40;
051028;1500;50;
051028;1600;48;
051028;1700;45;
051028;1800;42;
051028;1900;37;
051028;2000;41;
051028;2100;41;
051028;2200;46;
051028;2300;52;
051029;0000;61;
051029;0100;65;
051029;0200;69;
051029;0300;71;
051029;0400;75;
051029;0500;78;
051029;0600;83;
051029;0700;85;
051029;0800;67;
051029;0900;49;
051029;1000;41;
051029;1100;30;
051029;1200;37;
051029;1300;40;
051029;1400;38;
051029;1500;35;
051029;1600;33;
051029;1700;31;
051029;1800;32;
051029;1900;33;
051029;2000;39;
051029;2100;44;
051029;2200;49;
051029;2300;55;
051030;0000;70;
051030;0100;85;
051030;0200;82;
051030;0300;85;
051030;0400;90;
051030;0500;95;
051030;0600;95;
051030;0700;95;
051030;0800;70;
051030;0900;53;
051030;1000;48;
051030;1100;44;
051030;1200;33;
051030;1300;32;
051030;1400;29;
051030;1500;20;
051030;1600;24;
051030;1700;18;
051030;1800;22;
051030;1900;27;
051030;2000;40;
051030;2100;53;
051030;2200;58;
051030;2300;75;
051031;0000;75;
051031;0100;76;
051031;0200;81;
051031;0300;86;
051031;0400;93;
051031;0500;95;
051031;0600;97;
051031;0700;99;
051031;0800;82;
051031;0900;61;
051031;1000;58;
051031;1100;51;
051031;1200;35;
051031;1300;28;
051031;1400;26;
051031;1500;24;
051031;1600;22;
051031;1700;23;
051031;1800;23;
051031;1900;28;
051031;2000;48;
051031;2100;58;
051031;2200;70;
051031;2300;80;
051101;0000;87;
051101;0100;93;
051101;0200;98;
051101;0300;99;
051101;0400;99;
051101;0500;99;
051101;0600;99;
051101;0700;99;
051101;0800;97;
051101;0900;87;
051101;1000;86;
051101;1100;82;
051101;1200;71;
051101;1300;66;
051101;1400;65;
051101;1500;69;
051101;1600;83;
051101;1700;87;
051101;1800;76;
051101;1900;74;
051101;2000;87;
051101;2100;94;
051101;2200;98;
051101;2300;99;
051102;0000;99;
051102;0100;99;
051102;0200;99;
051102;0300;99;
051102;0400;94;
051102;0500;86;
051102;0600;84;
051102;0700;84;
051102;0800;84;
051102;0900;81;
051102;1000;73;
051102;1100;68;
051102;1200;59;
051102;1300;60;
051102;1400;61;
051102;1500;63;
051102;1600;67;
051102;1700;77;
051102;1800;71;
051102;1900;75;
051102;2000;85;
051102;2100;91;
051102;2200;87;
051102;2300;96;
051103;0000;99;
051103;0100;99;
051103;0200;99;
051103;0300;99;
051103;0400;99;
051103;0500;99;
051103;0600;99;
051103;0700;98;
051103;0800;92;
051103;0900;83;
051103;1000;66;
051103;1100;54;
051103;1200;49;
051103;1300;47;
051103;1400;42;
051103;1500;37;
051103;1600;23;
051103;1700;16;
051103;1800;23;
051103;1900;25;
051103;2000;30;
051103;2100;34;
051103;2200;40;
051103;2300;43;
051104;0000;45;
051104;0100;51;
051104;0200;57;
051104;0300;64;
051104;0400;68;
051104;0500;71;
051104;0600;73;
051104;0700;81;
051104;0800;60;
051104;0900;44;
051104;1000;38;
051104;1100;31;
051104;1200;28;
051104;1300;24;
051104;1400;21;
051104;1500;22;
051104;1600;17;
051104;1700;23;
051104;1800;23;
051104;1900;32;
051104;2000;43;
051104;2100;47;
051104;2200;49;
051104;2300;56;
051105;0000;61;
051105;0100;59;
051105;0200;67;
051105;0300;71;
051105;0400;75;
051105;0500;79;
051105;0600;83;
051105;0700;85;
051105;0800;66;
051105;0900;61;
051105;1000;55;
051105;1100;50;
051105;1200;50;
