FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
141118;0300;;4,87359;;
141118;0400;;4,47229;;
141118;0500;;2,62231;;
141118;0600;;2,96103;;
141118;0700;;2,7435;;
141118;0800;;2,34223;;
141118;0900;;2,6116;;
141118;1000;;2,943;;
141118;1100;;6,10886;;
141118;1200;;3,56346;;
141118;1300;;4,28499;;
141118;1400;;4,64133;;
141118;1500;;6,07018;;
141118;1600;;7,50531;;
141118;1700;;6,27994;;
141118;1800;;5,18645;;
141118;1900;;8,31105;;
141118;2000;;10,705;;
141118;2100;;10,1317;;
141118;2200;;12,1467;;
141118;2300;;13,3133;;
141119;0000;;11,6959;;
141119;0100;;6,02023;;
141119;0200;;8,52457;;
141119;0300;;7,78878;;
141119;0400;;7,75426;;
141119;0500;;6,37208;;
141119;0600;;10,192;;
141119;0700;;8,98917;;
141119;0800;;6,6459;;
141119;0900;;5,39706;;
141119;1000;;4,01398;;
141119;1100;;6,3042;;
141119;1200;;5,0458;;
141119;1300;;4,97878;;
141119;1400;;4,27705;;
141119;1500;;;;
141119;1600;;3,74044;;
141119;1700;;4,07866;;
141119;1800;;5,57787;;
141119;1900;;9,43858;;
141119;2000;;9,46298;;
141119;2100;;3,26123;;
141119;2200;;5,03828;;
141119;2300;;5,48923;;
141120;0000;;15,1201;;
141120;0100;;10,6895;;
141120;0200;;12,8131;;
141120;0300;;14,4749;;
141120;0400;;14,7167;;
141120;0500;;13,1927;;
141120;0600;;10,5813;;
141120;0700;;11,4017;;
141120;0800;;11,1676;;
141120;0900;;4,56464;;
141120;1000;;3,7456;;
141120;1100;;;;
141120;1200;;;;
141120;1300;;;;
141120;1400;;;;
141120;1500;;;;
141120;1600;;;;
141120;1700;;1,8015;;
141120;1800;;8,00249;;
141120;1900;;8,85735;;
141120;2000;;8,95934;;
141120;2100;;12,1977;;
141120;2200;;18,6914;;
141120;2300;;14,4755;;
141121;0000;;11,776;;
141121;0100;;8,18825;;
141121;0200;;6,6531;;
141121;0300;;7,1272;;
141121;0400;;7,72639;;
141121;0500;;7,61893;;
141121;0600;;8,95975;;
141121;0700;;9,21858;;
141121;0800;;9,53172;;
141121;0900;;5,13646;;
141121;1000;;5,16434;;
141121;1100;;7,99471;;
141121;1200;;8,39267;;
141121;1300;;4,44841;;
141121;1400;;3,45278;;
141121;1500;;3,73991;;
141121;1600;;;;
141121;1700;;;;
141121;1800;;;;
141121;1900;;;;
141121;2000;;;;
141121;2100;;;;
141121;2200;;;;
141121;2300;;;;
141122;0000;;;;
141122;0100;;;;
141122;0200;;;;
141122;0300;;;;
141122;0400;;;;
141122;0500;;;;
141122;0600;;;;
141122;0700;;;;
141122;0800;;;;
141122;0900;;;;
141122;1000;;;;
141122;1100;;;;
141122;1200;;;;
141122;1300;;;;
141122;1400;;;;
141122;1500;;;;
141122;1600;;;;
141122;1700;;2,36398;;
141122;1800;;3,72344;;
141122;1900;;4,70081;;
141122;2000;;5,52888;;
141122;2100;;7,91183;;
141122;2200;;9,74329;;
141122;2300;;9,68021;;
141123;0000;;13,3554;;
141123;0100;;10,3271;;
141123;0200;;14,0093;;
141123;0300;;6,25697;;
141123;0400;;4,19299;;
141123;0500;;4,5416;;
141123;0600;;4,27972;;
141123;0700;;3,13621;;
141123;0800;;5,72765;;
141123;0900;;4,44643;;
141123;1000;;3,29644;;
141123;1100;;3,39864;;
141123;1200;;3,63426;;
141123;1300;;3,57123;;
141123;1400;;3,01096;;
141123;1500;;4,56196;;
141123;1600;;3,95229;;
141123;1700;;6,89114;;
141123;1800;;8,30446;;
141123;1900;;7,02689;;
141123;2000;;7,66335;;
141123;2100;;4,44215;;
141123;2200;;7,53286;;
141123;2300;;9,89824;;
141124;0000;;10,7417;;
141124;0100;;8,98285;;
141124;0200;;10,7202;;
141124;0300;;5,43536;;
141124;0400;;5,90121;;
141124;0500;;6,96139;;
141124;0600;;8,54889;;
141124;0700;;9,10332;;
141124;0800;;10,083;;
141124;0900;;5,8425;;
141124;1000;;8,01363;;
141124;1100;;6,68306;;
141124;1200;;5,19955;;
141124;1300;;3,23733;;
141124;1400;;2,91958;;
141124;1500;;4,00414;;
141124;1600;;5,87328;;
141124;1700;;5,68726;;
141124;1800;;5,76408;;
141124;1900;;8,89047;;
141124;2000;;9,08092;;
141124;2100;;9,45911;;
141124;2200;;12,6872;;
141124;2300;;8,82036;;
141125;0000;;11,9404;;
141125;0100;;10,9297;;
141125;0200;;8,17351;;
141125;0300;;7,68098;;
141125;0400;;5,64217;;
141125;0500;;5,41965;;
141125;0600;;4,30576;;
141125;0700;;3,92672;;
141125;0800;;2,81258;;
141125;0900;;2,65493;;
141125;1000;;2,62068;;
141125;1100;;3,29586;;
141125;1200;;3,28898;;
141125;1300;;6,50465;;
141125;1400;;7,11275;;
141125;1500;;5,15005;;
141125;1600;;4,2578;;
141125;1700;;6,84846;;
141125;1800;;4,91958;;
141125;1900;;5,91039;;
141125;2000;;7,22168;;
141125;2100;;6,55653;;
141125;2200;;5,55418;;
141125;2300;;5,41981;;
141126;0000;;7,30881;;
141126;0100;;7,07242;;
141126;0200;;9,04637;;
141126;0300;;11,8987;;
141126;0400;;13,0464;;
141126;0500;;12,0988;;
141126;0600;;11,7248;;
141126;0700;;10,9455;;
141126;0800;;8,44373;;
141126;0900;;7,85258;;
141126;1000;;9,35881;;
141126;1100;;5,42498;;
141126;1200;;5,70232;;
141126;1300;;5,79188;;
141126;1400;;4,92043;;
141126;1500;;3,51679;;
141126;1600;;3,57281;;
141126;1700;;2,84758;;
141126;1800;;3,53598;;
141126;1900;;4,21953;;
141126;2000;;3,26106;;
141126;2100;;2,68286;;
141126;2200;;2,20736;;
141126;2300;;2,30563;;
141127;0000;;2,59405;;
141127;0100;;3,04493;;
141127;0200;;3,96526;;
141127;0300;;2,78836;;
141127;0400;;4,3681;;
141127;0500;;4,61382;;
141127;0600;;3,76498;;
141127;0700;;3,03963;;
141127;0800;;3,11025;;
141127;0900;;4,16388;;
141127;1000;;;;
141127;1100;;;;
141127;1200;;8,18161;;
141127;1300;;7,2011;;
141127;1400;;5,45293;;
141127;1500;;8,57875;;
141127;1600;;4,52213;;
141127;1700;;10,7085;;
141127;1800;;10,7543;;
141127;1900;;10,3138;;
141127;2000;;11,1249;;
141127;2100;;7,01991;;
141127;2200;;13,4468;;
141127;2300;;15,3117;;
141128;0000;;9,64275;;
141128;0100;;5,37872;;
141128;0200;;9,56073;;
141128;0300;;7,66566;;
141128;0400;;7,30456;;
141128;0500;;14,1201;;
141128;0600;;10,075;;
141128;0700;;12,6462;;
141128;0800;;10,7605;;
141128;0900;;6,21753;;
141128;1000;;5,80481;;
141128;1100;;7,36925;;
141128;1200;;5,2487;;
141128;1300;;4,76568;;
141128;1400;;4,6571;;
141128;1500;;4,11378;;
141128;1600;;5,7297;;
141128;1700;;7,39003;;
141128;1800;;10,7598;;
141128;1900;;4,21722;;
141128;2000;;7,10419;;
141128;2100;;6,3361;;
141128;2200;;6,84859;;
141128;2300;;10,9471;;
141129;0000;;10,1979;;
141129;0100;;8,96509;;
141129;0200;;5,00636;;
141129;0300;;7,70846;;
141129;0400;;10,6651;;
141129;0500;;9,4604;;
141129;0600;;9,7002;;
141129;0700;;11,1878;;
141129;0800;;13,0473;;
141129;0900;;13,2488;;
141129;1000;;11,966;;
141129;1100;;22,0462;;
141129;1200;;9,80251;;
141129;1300;;10,354;;
141129;1400;;10,8616;;
141129;1500;;7,61104;;
141129;1600;;5,44682;;
141129;1700;;8,55568;;
141129;1800;;6,68919;;
141129;1900;;9,90851;;
141129;2000;;11,416;;
141129;2100;;14,7093;;
141129;2200;;13,2934;;
141129;2300;;6,41222;;
141130;0000;;7,6171;;
141130;0100;;12,6859;;
141130;0200;;11,2079;;
141130;0300;;9,22493;;
141130;0400;;6,91151;;
141130;0500;;7,27508;;
141130;0600;;9,78215;;
141130;0700;;4,40066;;
141130;0800;;8,78078;;
141130;0900;;5,1745;;
141130;1000;;6,74879;;
141130;1100;;5,3547;;
141130;1200;;4,61208;;
141130;1300;;4,61899;;
141130;1400;;;;
141130;1500;;5,00665;;
141130;1600;;6,55177;;
141130;1700;;7,02438;;
141130;1800;;7,66881;;
141130;1900;;5,91479;;
141130;2000;;7,66267;;
141130;2100;;11,5785;;
141130;2200;;8,14464;;
141130;2300;;9,83415;;
141201;0000;;7,70971;;
141201;0100;;6,09582;;
141201;0200;;6,33516;;
141201;0300;;7,11758;;
141201;0400;;6,53924;;
141201;0500;;6,88062;;
141201;0600;;8,49364;;
141201;0700;;11,3507;;
141201;0800;;13,4177;;
141201;0900;;8,46637;;
141201;1000;;8,61424;;
141201;1100;;9,45221;;
141201;1200;;9,19769;;
141201;1300;;7,9129;;
141201;1400;;6,4791;;
141201;1500;;4,71661;;
141201;1600;;4,27386;;
141201;1700;;4,39854;;
141201;1800;;6,36909;;
141201;1900;;8,49451;;
141201;2000;;6,34628;;
141201;2100;;4,07935;;
141201;2200;;4,08654;;
141201;2300;;4,17704;;
141202;0000;;2,48851;;
141202;0100;;2,52293;;
141202;0200;;2,8881;;
141202;0300;;2,48154;;
141202;0400;;2,53924;;
141202;0500;;2,66411;;
141202;0600;;3,06255;;
141202;0700;;2,74159;;
141202;0800;;2,82191;;
141202;0900;;2,84508;;
141202;1000;;2,5786;;
141202;1100;;5,18271;;
141202;1200;;3,16603;;
141202;1300;;2,44038;;
141202;1400;;2,63513;;
141202;1500;;5,0761;;
141202;1600;;3,4125;;
141202;1700;;5,29973;;
141202;1800;;8,07343;;
141202;1900;;4,51646;;
141202;2000;;5,51414;;
141202;2100;;4,94608;;
141202;2200;;5,82863;;
141202;2300;;2,50834;;
141203;0000;;2,22626;;
141203;0100;;10,2686;;
141203;0200;;19,6726;;
141203;0300;;18,8811;;
141203;0400;;12,7115;;
141203;0500;;11,5284;;
141203;0600;;6,394;;
141203;0700;;4,34463;;
141203;0800;;4,03538;;
141203;0900;;4,06476;;
141203;1000;;5,40257;;
141203;1100;;6,65527;;
141203;1200;;4,19083;;
141203;1300;;4,76755;;
141203;1400;;;;
141203;1500;;4,65051;;
141203;1600;;3,0524;;
141203;1700;;4,73032;;
141203;1800;;6,99804;;
141203;1900;;4,21474;;
141203;2000;;7,03561;;
141203;2100;;12,467;;
141203;2200;;8,57733;;
141203;2300;;3,3338;;
141204;0000;;3,81191;;
141204;0100;;2,465;;
141204;0200;;2,04875;;
141204;0300;;2,74951;;
141204;0400;;2,13315;;
141204;0500;;2,06078;;
141204;0600;;3,19689;;
141204;0700;;2,76036;;
141204;0800;;2,64583;;
141204;0900;;;;
141204;1000;;;;
141204;1100;;;;
141204;1200;;3,67209;;
141204;1300;;3,3241;;
141204;1400;;3,43889;;
141204;1500;;2,84161;;
141204;1600;;3,10556;;
141204;1700;;3,21426;;
141204;1800;;5,68346;;
141204;1900;;14,8093;;
141204;2000;;17,0446;;
141204;2100;;13,5889;;
141204;2200;;12,6484;;
141204;2300;;7,80054;;
141205;0000;;11,4527;;
141205;0100;;8,68977;;
141205;0200;;7,45453;;
141205;0300;;3,8876;;
141205;0400;;3,27955;;
141205;0500;;3,36011;;
141205;0600;;6,47713;;
141205;0700;;3,09261;;
141205;0800;;2,7602;;
141205;0900;;2,52126;;
141205;1000;;2,47576;;
141205;1100;;3,47678;;
141205;1200;;3,17163;;
141205;1300;;4,03345;;
141205;1400;;4,99963;;
141205;1500;;8,83066;;
141205;1600;;5,46783;;
141205;1700;;3,60926;;
141205;1800;;4,87402;;
141205;1900;;8,94897;;
141205;2000;;13,0244;;
141205;2100;;8,40408;;
141205;2200;;7,20383;;
141205;2300;;4,09628;;
141206;0000;;6,32198;;
141206;0100;;8,80663;;
141206;0200;;7,23531;;
141206;0300;;8,60815;;
141206;0400;;13,1857;;
141206;0500;;7,73411;;
141206;0600;;6,71085;;
141206;0700;;7,8912;;
141206;0800;;9,3203;;
141206;0900;;3,48629;;
141206;1000;;4,83347;;
141206;1100;;5,67316;;
141206;1200;;7,6522;;
141206;1300;;3,54323;;
141206;1400;;3,20733;;
141206;1500;;2,96501;;
141206;1600;;2,63436;;
141206;1700;;3,59919;;
141206;1800;;3,83741;;
141206;1900;;7,32721;;
141206;2000;;14,1535;;
141206;2100;;10,4939;;
141206;2200;;13,9766;;
141206;2300;;13,3995;;
141207;0000;;13,4706;;
141207;0100;;11,577;;
141207;0200;;12,4453;;
141207;0300;;10,6559;;
141207;0400;;9,51268;;
141207;0500;;9,61429;;
141207;0600;;6,5321;;
141207;0700;;5,44093;;
141207;0800;;6,55378;;
141207;0900;;5,99062;;
141207;1000;;4,16895;;
141207;1100;;5,26965;;
141207;1200;;5,83642;;
141207;1300;;5,24943;;
141207;1400;;3,91201;;
141207;1500;;4,29114;;
141207;1600;;3,6335;;
141207;1700;;3,85785;;
141207;1800;;4,42054;;
141207;1900;;5,01003;;
141207;2000;;7,56078;;
141207;2100;;6,91154;;
141207;2200;;8,72882;;
141207;2300;;7,26778;;
141208;0000;;3,13388;;
141208;0100;;2,5962;;
141208;0200;;2,67948;;
141208;0300;;3,01569;;
141208;0400;;2,77664;;
141208;0500;;2,87123;;
141208;0600;;3,47909;;
141208;0700;;2,65164;;
141208;0800;;2,51454;;
141208;0900;;2,33429;;
141208;1000;;2,49526;;
141208;1100;;2,51841;;
141208;1200;;2,44971;;
141208;1300;;2,76594;;
141208;1400;;2,69844;;
141208;1500;;2,44381;;
141208;1600;;2,3764;;
141208;1700;;2,45944;;
141208;1800;;2,67253;;
141208;1900;;2,72239;;
141208;2000;;2,92781;;
141208;2100;;3,55284;;
141208;2200;;4,03413;;
141208;2300;;6,03051;;
141209;0000;;4,08624;;
141209;0100;;6,24744;;
141209;0200;;4,55878;;
141209;0300;;7,63696;;
141209;0400;;3,99666;;
141209;0500;;6,34926;;
141209;0600;;9,85231;;
141209;0700;;7,07558;;
141209;0800;;6,73878;;
141209;0900;;4,21246;;
141209;1000;;5,73956;;
141209;1100;;4,70789;;
141209;1200;;7,84565;;
141209;1300;;2,96775;;
141209;1400;;2,91135;;
141209;1500;;2,7211;;
141209;1600;;3,00661;;
141209;1700;;3,44751;;
141209;1800;;2,90996;;
141209;1900;;2,81998;;
141209;2000;;3,03001;;
141209;2100;;2,62123;;
141209;2200;;2,57754;;
141209;2300;;2,51243;;
141210;0000;;2,3555;;
141210;0100;;3,09304;;
141210;0200;;3,55734;;
141210;0300;;2,79221;;
141210;0400;;2,76503;;
141210;0500;;2,94886;;
141210;0600;;4,54745;;
141210;0700;;3,72471;;
141210;0800;;3,0802;;
141210;0900;;4,05791;;
141210;1000;;3,38354;;
141210;1100;;3,20177;;
141210;1200;;3,92578;;
141210;1300;;3,24981;;
141210;1400;;2,7984;;
141210;1500;;3,02696;;
141210;1600;;3,62113;;
141210;1700;;5,11298;;
141210;1800;;5,60802;;
141210;1900;;7,90088;;
141210;2000;;10,603;;
141210;2100;;9,30893;;
141210;2200;;10,836;;
141210;2300;;13,1283;;
141211;0000;;17,7362;;
141211;0100;;6,23691;;
141211;0200;;5,02068;;
141211;0300;;8,06583;;
141211;0400;;7,29372;;
141211;0500;;5,93783;;
141211;0600;;6,51485;;
141211;0700;;6,42358;;
141211;0800;;4,57848;;
141211;0900;;5,02428;;
141211;1000;;4,01758;;
141211;1100;;6,36503;;
141211;1200;;3,66594;;
141211;1300;;3,36219;;
141211;1400;;;;
141211;1500;;;;
141211;1600;;2,856;;
141211;1700;;2,88625;;
141211;1800;;3,83768;;
141211;1900;;2,53221;;
141211;2000;;4,29404;;
141211;2100;;3,33315;;
141211;2200;;2,69268;;
141211;2300;;2,33628;;
141212;0000;;3,90441;;
141212;0100;;6,92088;;
141212;0200;;5,2981;;
141212;0300;;5,28156;;
141212;0400;;3,76693;;
141212;0500;;4,62222;;
141212;0600;;4,96703;;
141212;0700;;4,59444;;
141212;0800;;6,08459;;
141212;0900;;4,77377;;
141212;1000;;4,37661;;
141212;1100;;5,0653;;
141212;1200;;4,5663;;
141212;1300;;2,64441;;
141212;1400;;2,92172;;
141212;1500;;2,8454;;
141212;1600;;3,10806;;
141212;1700;;3,11911;;
141212;1800;;3,56681;;
141212;1900;;4,48586;;
141212;2000;;7,9166;;
141212;2100;;4,1562;;
141212;2200;;3,06818;;
141212;2300;;2,4087;;
141213;0000;;2,08456;;
141213;0100;;2,09183;;
141213;0200;;4,15384;;
141213;0300;;4,52306;;
141213;0400;;4,16035;;
141213;0500;;3,59443;;
141213;0600;;3,00319;;
141213;0700;;2,79721;;
141213;0800;;2,61461;;
141213;0900;;3,12553;;
141213;1000;;3,45833;;
141213;1100;;12,2593;;
141213;1200;;2,35085;;
141213;1300;;1,7106;;
141213;1400;;1,978;;
141213;1500;;2,34173;;
141213;1600;;2,13741;;
141213;1700;;2,35023;;
141213;1800;;3,21258;;
141213;1900;;7,14068;;
141213;2000;;8,04092;;
141213;2100;;6,67453;;
141213;2200;;4,97574;;
141213;2300;;2,94465;;
141214;0000;;8,10823;;
141214;0100;;9,94939;;
141214;0200;;13,0911;;
141214;0300;;8,98578;;
141214;0400;;10,7654;;
141214;0500;;10,8945;;
141214;0600;;15,57;;
141214;0700;;7,27154;;
141214;0800;;6,05;;
141214;0900;;3,60781;;
141214;1000;;4,3904;;
141214;1100;;7,60638;;
141214;1200;;2,98421;;
141214;1300;;2,60338;;
141214;1400;;2,32231;;
141214;1500;;1,96255;;
141214;1600;;2,06135;;
141214;1700;;2,4154;;
141214;1800;;1,90618;;
141214;1900;;2,71156;;
141214;2000;;3,75961;;
141214;2100;;4,18195;;
141214;2200;;3,60201;;
141214;2300;;4,93046;;
141215;0000;;9,97554;;
141215;0100;;6,92921;;
141215;0200;;3,78746;;
141215;0300;;3,71301;;
141215;0400;;4,07848;;
141215;0500;;2,97421;;
141215;0600;;4,67747;;
141215;0700;;6,00426;;
141215;0800;;4,436;;
141215;0900;;3,91754;;
141215;1000;;3,62604;;
141215;1100;;3,39304;;
141215;1200;;3,53326;;
141215;1300;;2,22814;;
141215;1400;;2,28888;;
141215;1500;;2,23198;;
141215;1600;;2,17723;;
141215;1700;;2,09995;;
141215;1800;;2,36203;;
141215;1900;;5,13701;;
141215;2000;;5,98891;;
141215;2100;;7,58868;;
141215;2200;;11,6538;;
141215;2300;;14,5305;;
141216;0000;;12,6279;;
141216;0100;;11,453;;
141216;0200;;10,2165;;
141216;0300;;8,65053;;
141216;0400;;4,11443;;
141216;0500;;5,57317;;
141216;0600;;7,15683;;
141216;0700;;6,09456;;
141216;0800;;7,24863;;
141216;0900;;5,30711;;
141216;1000;;3,43855;;
141216;1100;;13,881;;
141216;1200;;2,49603;;
141216;1300;;2,95015;;
141216;1400;;2,57693;;
141216;1500;;2,03508;;
141216;1600;;1,8409;;
141216;1700;;2,60993;;
141216;1800;;3,84428;;
141216;1900;;5,25655;;
141216;2000;;10,1539;;
141216;2100;;11,9939;;
141216;2200;;9,73915;;
141216;2300;;18,6828;;
141217;0000;;12,2046;;
141217;0100;;10,4084;;
141217;0200;;11,3105;;
141217;0300;;10,4893;;
141217;0400;;10,1606;;
141217;0500;;10,368;;
141217;0600;;9,1916;;
141217;0700;;10,8875;;
141217;0800;;8,53661;;
141217;0900;;4,93919;;
141217;1000;;6,03674;;
141217;1100;;2,97974;;
141217;1200;;2,82591;;
141217;1300;;2,87593;;
141217;1400;;2,2654;;
141217;1500;;2,75921;;
141217;1600;;2,87068;;
141217;1700;;3,73666;;
141217;1800;;2,00141;;
141217;1900;;2,94561;;
141217;2000;;2,3464;;
141217;2100;;2,5885;;
141217;2200;;2,1101;;
141217;2300;;3,41015;;
141218;0000;;7,22242;;
141218;0100;;4,76318;;
141218;0200;;5,8615;;
141218;0300;;5,10706;;
141218;0400;;3,53011;;
141218;0500;;2,81671;;
141218;0600;;3,07269;;
141218;0700;;3,20836;;
141218;0800;;;;
141218;0900;;3,71904;;
141218;1000;;3,74221;;
141218;1100;;2,91181;;
141218;1200;;2,19086;;
141218;1300;;1,7234;;
141218;1400;;1,92511;;
141218;1500;;2,58105;;
141218;1600;;3,01119;;
141218;1700;;1,91383;;
141218;1800;;3,92243;;
141218;1900;;5,61941;;
141218;2000;;6,02155;;
141218;2100;;4,5873;;
141218;2200;;6,70972;;
141218;2300;;5,09187;;
141219;0000;;3,68153;;
141219;0100;;6,72297;;
141219;0200;;7,49949;;
141219;0300;;7,32188;;
141219;0400;;4,66003;;
141219;0500;;8,50739;;
141219;0600;;5,17831;;
141219;0700;;4,61538;;
141219;0800;;6,29314;;
141219;0900;;7,5071;;
141219;1000;;5,19401;;
141219;1100;;2,88221;;
141219;1200;;3,70918;;
141219;1300;;2,4552;;
141219;1400;;2,55336;;
141219;1500;;4,09508;;
141219;1600;;3,50626;;
141219;1700;;2,02436;;
141219;1800;;2,3489;;
141219;1900;;4,28522;;
141219;2000;;5,4856;;
141219;2100;;9,64754;;
141219;2200;;7,2916;;
141219;2300;;7,39191;;
141220;0000;;5,83568;;
141220;0100;;5,95387;;
141220;0200;;5,81409;;
141220;0300;;4,4241;;
141220;0400;;3,86153;;
141220;0500;;4,98177;;
141220;0600;;4,66684;;
141220;0700;;4,65273;;
141220;0800;;7,7886;;
141220;0900;;8,19983;;
141220;1000;;8,53798;;
141220;1100;;4,60896;;
141220;1200;;12,9552;;
141220;1300;;4,72816;;
141220;1400;;4,07316;;
141220;1500;;4,01788;;
141220;1600;;3,67068;;
141220;1700;;5,04651;;
141220;1800;;6,38644;;
141220;1900;;7,87617;;
141220;2000;;8,27124;;
141220;2100;;11,2748;;
141220;2200;;11,1441;;
141220;2300;;5,80468;;
141221;0000;;13,9503;;
141221;0100;;12,6337;;
141221;0200;;6,20226;;
141221;0300;;6,02211;;
141221;0400;;7,80016;;
141221;0500;;5,11124;;
141221;0600;;5,66614;;
141221;0700;;5,29606;;
141221;0800;;4,20118;;
141221;0900;;3,32196;;
141221;1000;;4,29776;;
141221;1100;;3,9727;;
141221;1200;;4,44115;;
141221;1300;;4,63785;;
141221;1400;;4,13496;;
141221;1500;;2,444;;
141221;1600;;1,9031;;
141221;1700;;2,2012;;
141221;1800;;2,50205;;
141221;1900;;6,30244;;
141221;2000;;3,16468;;
141221;2100;;10,3767;;
141221;2200;;6,92838;;
141221;2300;;7,28318;;
141222;0000;;9,9688;;
141222;0100;;9,70988;;
141222;0200;;9,78026;;
141222;0300;;7,14719;;
141222;0400;;6,03719;;
141222;0500;;5,10345;;
141222;0600;;7,72236;;
141222;0700;;12,3773;;
141222;0800;;9,1402;;
141222;0900;;10,5228;;
141222;1000;;4,96053;;
141222;1100;;2,49025;;
141222;1200;;2,75808;;
141222;1300;;2,07606;;
141222;1400;;1,85723;;
141222;1500;;1,61533;;
141222;1600;;1,74488;;
141222;1700;;2,04456;;
141222;1800;;2,43816;;
141222;1900;;2,36775;;
141222;2000;;5,49648;;
141222;2100;;14,3897;;
141222;2200;;10,2297;;
141222;2300;;5,59089;;
141223;0000;;4,74857;;
141223;0100;;4,13306;;
141223;0200;;3,95559;;
141223;0300;;3,56593;;
141223;0400;;3,65265;;
141223;0500;;4,43188;;
141223;0600;;6,85394;;
141223;0700;;8,15742;;
141223;0800;;8,94539;;
141223;0900;;3,66228;;
141223;1000;;3,88519;;
141223;1100;;6,40881;;
141223;1200;;3,06461;;
141223;1300;;3,24418;;
141223;1400;;;;
141223;1500;;2,7572;;
141223;1600;;1,56612;;
141223;1700;;2,53272;;
141223;1800;;3,06418;;
141223;1900;;4,59028;;
141223;2000;;4,85979;;
141223;2100;;3,77173;;
141223;2200;;4,41763;;
141223;2300;;7,74532;;
141224;0000;;6,91514;;
141224;0100;;9,05058;;
141224;0200;;9,96758;;
141224;0300;;10,0805;;
141224;0400;;8,82938;;
141224;0500;;9,65222;;
141224;0600;;9,34055;;
141224;0700;;4,68069;;
141224;0800;;7,30717;;
141224;0900;;2,48699;;
141224;1000;;2,2899;;
141224;1100;;1,77825;;
141224;1200;;1,84122;;
141224;1300;;1,64213;;
141224;1400;;1,57602;;
141224;1500;;1,75898;;
141224;1600;;2,24876;;
141224;1700;;1,98915;;
141224;1800;;4,57001;;
141224;1900;;5,06689;;
141224;2000;;7,77379;;
141224;2100;;7,3772;;
141224;2200;;5,08803;;
141224;2300;;6,48276;;
141225;0000;;6,15173;;
141225;0100;;3,63881;;
141225;0200;;2,34631;;
141225;0300;;1,61383;;
141225;0400;;1,54908;;
141225;0500;;1,55805;;
141225;0600;;2,34565;;
141225;0700;;1,50053;;
141225;0800;;1,5838;;
141225;0900;;1,6137;;
141225;1000;;2,33581;;
141225;1100;;2,20752;;
141225;1200;;2,25598;;
141225;1300;;2,51763;;
141225;1400;;2,47596;;
141225;1500;;2,47513;;
141225;1600;;2,51746;;
141225;1700;;4,00961;;
141225;1800;;3,75343;;
141225;1900;;3,70158;;
141225;2000;;5,30533;;
141225;2100;;3,84144;;
141225;2200;;3,40743;;
141225;2300;;3,9333;;
141226;0000;;6,82178;;
141226;0100;;7,72253;;
141226;0200;;6,3091;;
141226;0300;;3,12296;;
141226;0400;;4,10818;;
141226;0500;;6,28258;;
141226;0600;;5,44803;;
141226;0700;;6,29935;;
141226;0800;;5,00007;;
141226;0900;;4,4537;;
141226;1000;;4,01466;;
141226;1100;;2,91755;;
141226;1200;;2,9065;;
141226;1300;;2,73881;;
141226;1400;;2,56424;;
141226;1500;;2,64578;;
141226;1600;;2,52623;;
141226;1700;;2,21764;;
141226;1800;;3,80121;;
141226;1900;;6,65173;;
141226;2000;;8,66513;;
141226;2100;;5,79453;;
141226;2200;;4,5042;;
141226;2300;;4,77334;;
141227;0000;;2,93371;;
141227;0100;;3,66836;;
141227;0200;;4,90239;;
141227;0300;;6,85846;;
141227;0400;;5,88622;;
141227;0500;;5,99371;;
141227;0600;;6,28709;;
141227;0700;;3,65999;;
141227;0800;;3,77213;;
141227;0900;;6,66716;;
141227;1000;;7,25409;;
141227;1100;;3,89726;;
141227;1200;;8,59723;;
141227;1300;;2,32476;;
141227;1400;;2,14;;
141227;1500;;2,22858;;
141227;1600;;2,45223;;
141227;1700;;3,32153;;
141227;1800;;3,87168;;
141227;1900;;5,0421;;
141227;2000;;5,5733;;
141227;2100;;7,83503;;
141227;2200;;8,20349;;
141227;2300;;7,53632;;
141228;0000;;7,4781;;
141228;0100;;7,22491;;
141228;0200;;7,15228;;
141228;0300;;6,53628;;
141228;0400;;6,38103;;
141228;0500;;5,98296;;
141228;0600;;6,80513;;
141228;0700;;6,2561;;
141228;0800;;7,64355;;
141228;0900;;4,43159;;
141228;1000;;2,5152;;
141228;1100;;1,84643;;
141228;1200;;1,70335;;
141228;1300;;2,32908;;
141228;1400;;3,07514;;
141228;1500;;4,13596;;
141228;1600;;2,53501;;
141228;1700;;2,98881;;
141228;1800;;4,77789;;
141228;1900;;2,60806;;
141228;2000;;2,81878;;
141228;2100;;3,00055;;
141228;2200;;3,61196;;
141228;2300;;6,6899;;
141229;0000;;6,97471;;
141229;0100;;6,09729;;
141229;0200;;2,85118;;
141229;0300;;4,0608;;
141229;0400;;5,00908;;
141229;0500;;6,28206;;
141229;0600;;6,82444;;
141229;0700;;6,174;;
141229;0800;;5,69254;;
141229;0900;;2,68503;;
141229;1000;;1,84851;;
141229;1100;;1,99731;;
141229;1200;;2,27318;;
141229;1300;;3,37475;;
141229;1400;;1,66173;;
141229;1500;;1,67266;;
141229;1600;;1,65586;;
141229;1700;;1,9909;;
141229;1800;;2,5427;;
141229;1900;;3,76139;;
141229;2000;;5,54001;;
141229;2100;;6,98215;;
141229;2200;;8,22171;;
141229;2300;;8,91878;;
141230;0000;;8,32585;;
141230;0100;;7,3307;;
141230;0200;;8,52037;;
141230;0300;;6,60197;;
141230;0400;;6,72365;;
141230;0500;;7,7755;;
