FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150727;1800;;2,55411;;
150727;1900;;2,43153;;
150727;2000;;2,33697;;
150727;2100;;2,34557;;
150727;2200;;2,23978;;
150727;2300;;2,96401;;
150728;0000;;2,34068;;
150728;0100;;2,57095;;
150728;0200;;2,16463;;
150728;0300;;2,23265;;
150728;0400;;2,10748;;
150728;0500;;1,94375;;
150728;0600;;2,68075;;
150728;0700;;12,0428;;
150728;0800;;11,3788;;
150728;0900;;9,99037;;
150728;1000;;9,07738;;
150728;1100;;38,495;;
150728;1200;;10,4252;;
150728;1300;;4,52216;;
150728;1400;;5,74606;;
150728;1500;;4,84042;;
150728;1600;;6,50103;;
150728;1700;;8,85052;;
150728;1800;;5,24767;;
150728;1900;;4,2141;;
150728;2000;;7,51122;;
150728;2100;;6,52602;;
150728;2200;;2,9192;;
150728;2300;;3,94508;;
150729;0000;;4,12595;;
150729;0100;;3,2884;;
150729;0200;;3,30606;;
150729;0300;;2,60078;;
150729;0400;;3,24581;;
150729;0500;;4,20318;;
150729;0600;;2,34557;;
150729;0700;;3,2421;;
150729;0800;;5,26215;;
150729;0900;;116,65;;
150729;1000;;20,2676;;
150729;1100;;11,0874;;
150729;1200;;10,761;;
150729;1300;;12,0538;;
150729;1400;;11,6545;;
150729;1500;;6,95045;;
150729;1600;;5,7178;;
150729;1700;;4,90678;;
150729;1800;;3,10603;;
150729;1900;;9,57997;;
150729;2000;;17,9444;;
150729;2100;;18,68;;
150729;2200;;126,965;;
150729;2300;;243,86;;
150730;0000;;66,5833;;
150730;0100;;15,2397;;
150730;0200;;9,31082;;
150730;0300;;8,52217;;
150730;0400;;6,86303;;
150730;0500;;5,63138;;
150730;0600;;5,09061;;
150730;0700;;4,54906;;
150730;0800;;4,55018;;
150730;0900;;;;
150730;1000;;5,07554;;
150730;1100;;3,6432;;
150730;1200;;2,43598;;
150730;1300;;2,38028;;
150730;1400;;2,38811;;
150730;1500;;2,2693;;
150730;1600;;2,19375;;
150730;1700;;2,21702;;
150730;1800;;2,16322;;
150730;1900;;2,19308;;
150730;2000;;2,20873;;
150730;2100;;2,49541;;
150730;2200;;6,54768;;
150730;2300;;2,34445;;
150731;0000;;2,30483;;
150731;0100;;2,32988;;
150731;0200;;2,33506;;
150731;0300;;2,3766;;
150731;0400;;2,2716;;
150731;0500;;5,04977;;
150731;0600;;7,81055;;
150731;0700;;7,20251;;
150731;0800;;5,99992;;
150731;0900;;26,162;;
150731;1000;;21,3305;;
150731;1100;;18,1165;;
150731;1200;;26,1978;;
150731;1300;;8,717;;
150731;1400;;7,27094;;
150731;1500;;6,96476;;
150731;1600;;6,97929;;
150731;1700;;9,38942;;
150731;1800;;7,1152;;
150731;1900;;4,62637;;
150731;2000;;4,28442;;
150731;2100;;4,35654;;
150731;2200;;3,8262;;
150731;2300;;3,52503;;
150801;0000;;3,90688;;
150801;0100;;3,50448;;
150801;0200;;3,72423;;
150801;0300;;3,51306;;
150801;0400;;3,68941;;
150801;0500;;2,83625;;
150801;0600;;2,89297;;
150801;0700;;4,38315;;
150801;0800;;9,79039;;
150801;0900;;9,46213;;
150801;1000;;6,50874;;
150801;1100;;4,69785;;
150801;1200;;4,87205;;
150801;1300;;6,67136;;
150801;1400;;3,02536;;
150801;1500;;2,50658;;
150801;1600;;2,20365;;
150801;1700;;2,41691;;
150801;1800;;2,38368;;
150801;1900;;2,26705;;
150801;2000;;2,40046;;
150801;2100;;2,31942;;
150801;2200;;2,24132;;
150801;2300;;2,19718;;
150802;0000;;2,31565;;
150802;0100;;2,40575;;
150802;0200;;6,94381;;
150802;0300;;5,77343;;
150802;0400;;5,65614;;
150802;0500;;4,36665;;
150802;0600;;4,35535;;
150802;0700;;4,8511;;
150802;0800;;3,0422;;
150802;0900;;3,27346;;
150802;1000;;3,80943;;
150802;1100;;16,2337;;
150802;1200;;10,1276;;
150802;1300;;6,05983;;
150802;1400;;2,78391;;
150802;1500;;2,41435;;
150802;1600;;2,49428;;
150802;1700;;4,57069;;
150802;1800;;8,13988;;
150802;1900;;46,1625;;
150802;2000;;6,08506;;
150802;2100;;5,23695;;
150802;2200;;26,3176;;
150802;2300;;9,33475;;
150803;0000;;6,21996;;
150803;0100;;3,93015;;
150803;0200;;2,8116;;
150803;0300;;2,93565;;
150803;0400;;3,39011;;
150803;0500;;3,56871;;
150803;0600;;4,16221;;
150803;0700;;2,7616;;
150803;0800;;2,38443;;
150803;0900;;3,60796;;
150803;1000;;4,9639;;
150803;1100;;17,6125;;
150803;1200;;9,27545;;
150803;1300;;4,03217;;
150803;1400;;29,3324;;
150803;1500;;45,0513;;
150803;1600;;11,293;;
150803;1700;;9,43239;;
150803;1800;;4,12446;;
150803;1900;;10,648;;
150803;2000;;21,5462;;
150803;2100;;18,4545;;
150803;2200;;20,5062;;
150803;2300;;7,96239;;
150804;0000;;8,88399;;
150804;0100;;10,3973;;
150804;0200;;8,6841;;
150804;0300;;18,0033;;
150804;0400;;8,25;;
150804;0500;;10,5655;;
150804;0600;;16,9415;;
150804;0700;;11,165;;
150804;0800;;12,2377;;
150804;0900;;9,40282;;
150804;1000;;5,57124;;
150804;1100;;5,24231;;
150804;1200;;4,47099;;
150804;1300;;4,63836;;
150804;1400;;3,28291;;
150804;1500;;5,82497;;
150804;1600;;7,61755;;
150804;1700;;6,56683;;
150804;1800;;2,98611;;
150804;1900;;2,48307;;
150804;2000;;2,24913;;
150804;2100;;6,62933;;
150804;2200;;16,4823;;
150804;2300;;13,3121;;
150805;0000;;3,42526;;
150805;0100;;2,26255;;
150805;0200;;2,09506;;
150805;0300;;2,21138;;
150805;0400;;2,22152;;
150805;0500;;2,09927;;
150805;0600;;1,85437;;
150805;0700;;1,76438;;
150805;0800;;1,83427;;
150805;0900;;1,8593;;
150805;1000;;1,87765;;
150805;1100;;1,93027;;
150805;1200;;1,88848;;
150805;1300;;1,96885;;
150805;1400;;;;
150805;1500;;2,94645;;
150805;1600;;1,93178;;
150805;1700;;1,79012;;
150805;1800;;1,80545;;
150805;1900;;1,86523;;
150805;2000;;1,90073;;
150805;2100;;1,90713;;
150805;2200;;1,8089;;
150805;2300;;1,7494;;
150806;0000;;1,87132;;
150806;0100;;1,81522;;
150806;0200;;1,64153;;
150806;0300;;1,7128;;
150806;0400;;1,70082;;
150806;0500;;1,71767;;
150806;0600;;;;
150806;0700;;;;
150806;0800;;;;
150806;0900;;3,85456;;
150806;1000;;1,58088;;
150806;1100;;1,8156;;
150806;1200;;1,58313;;
150806;1300;;1,54052;;
150806;1400;;1,62275;;
150806;1500;;1,7524;;
150806;1600;;1,6964;;
150806;1700;;1,8025;;
150806;1800;;1,40072;;
150806;1900;;1,39622;;
150806;2000;;1,66803;;
150806;2100;;1,58837;;
150806;2200;;1,66533;;
150806;2300;;1,4971;;
150807;0000;;4,9463;;
150807;0100;;3,40248;;
150807;0200;;2,73387;;
150807;0300;;4,21091;;
150807;0400;;5,26608;;
150807;0500;;4,46048;;
150807;0600;;4,61037;;
150807;0700;;3,59645;;
150807;0800;;2,11797;;
150807;0900;;2,11907;;
150807;1000;;1,98566;;
150807;1100;;2,00621;;
150807;1200;;1,88433;;
150807;1300;;1,92922;;
150807;1400;;1,9662;;
150807;1500;;1,8907;;
150807;1600;;2,00103;;
150807;1700;;1,94033;;
150807;1800;;1,90868;;
150807;1900;;1,7812;;
150807;2000;;1,75952;;
150807;2100;;1,58243;;
150807;2200;;1,63503;;
150807;2300;;1,57898;;
150808;0000;;1,38318;;
150808;0100;;1,4015;;
150808;0200;;1,28375;;
150808;0300;;1,36225;;
150808;0400;;;;
150808;0500;;;;
150808;0600;;;;
150808;0700;;;;
150808;0800;;;;
150808;0900;;;;
150808;1000;;;;
150808;1100;;;;
150808;1200;;;;
150808;1300;;3,47387;;
150808;1400;;1,83658;;
150808;1500;;1,60887;;
150808;1600;;1,34352;;
150808;1700;;1,67018;;
150808;1800;;1,51732;;
150808;1900;;1,68517;;
150808;2000;;1,5588;;
150808;2100;;1,57382;;
150808;2200;;1,47067;;
150808;2300;;1,40187;;
150809;0000;;1,31252;;
150809;0100;;1,28672;;
150809;0200;;1,4098;;
150809;0300;;1,32038;;
150809;0400;;1,34813;;
150809;0500;;1,50092;;
150809;0600;;1,56928;;
150809;0700;;1,7229;;
150809;0800;;1,65045;;
150809;0900;;1,57002;;
150809;1000;;1,8033;;
150809;1100;;1,55657;;
150809;1200;;1,58093;;
150809;1300;;1,46283;;
150809;1400;;1,7539;;
150809;1500;;1,376;;
150809;1600;;;;
150809;1700;;;;
150809;1800;;;;
150809;1900;;;;
150809;2000;;;;
150809;2100;;;;
150809;2200;;2,29398;;
150809;2300;;3,95966;;
150810;0000;;2,31303;;
150810;0100;;2,11498;;
150810;0200;;4,76281;;
150810;0300;;6,55116;;
150810;0400;;64,4824;;
150810;0500;;9,69194;;
150810;0600;;7,06328;;
150810;0700;;3,55083;;
150810;0800;;14,0402;;
150810;0900;;10,5743;;
150810;1000;;5,26125;;
150810;1100;;2,4671;;
150810;1200;;;;
150810;1300;;3,8947;;
150810;1400;;2,24123;;
150810;1500;;1,95913;;
150810;1600;;1,9195;;
150810;1700;;1,924;;
150810;1800;;2,02707;;
150810;1900;;1,85828;;
150810;2000;;2,94361;;
150810;2100;;53,1977;;
150810;2200;;57,9941;;
150810;2300;;28,5437;;
150811;0000;;5,90128;;
150811;0100;;13,9491;;
150811;0200;;9,91095;;
150811;0300;;6,16006;;
150811;0400;;7,80801;;
150811;0500;;5,26978;;
150811;0600;;2,92001;;
150811;0700;;6,00333;;
150811;0800;;6,53503;;
150811;0900;;19,1412;;
150811;1000;;55,8876;;
150811;1100;;6,52388;;
150811;1200;;6,05228;;
150811;1300;;9,56696;;
150811;1400;;7,99796;;
150811;1500;;5,36646;;
150811;1600;;3,3247;;
150811;1700;;2,50178;;
150811;1800;;1,93328;;
150811;1900;;30,4483;;
150811;2000;;20,7637;;
150811;2100;;9,36032;;
150811;2200;;13,409;;
150811;2300;;8,3726;;
150812;0000;;5,6748;;
150812;0100;;5,77876;;
150812;0200;;7,06943;;
150812;0300;;7,15955;;
150812;0400;;7,00686;;
150812;0500;;16,9834;;
150812;0600;;36,0821;;
150812;0700;;10,3099;;
150812;0800;;11,9039;;
150812;0900;;4,78833;;
150812;1000;;4,02325;;
150812;1100;;3,1648;;
150812;1200;;1,89853;;
150812;1300;;2,67173;;
150812;1400;;4,08302;;
150812;1500;;6,85656;;
150812;1600;;4,48498;;
150812;1700;;3,2108;;
150812;1800;;3,08848;;
150812;1900;;5,09343;;
150812;2000;;6,73945;;
150812;2100;;4,25388;;
150812;2200;;2,43877;;
150812;2300;;2,09696;;
150813;0000;;3,10548;;
150813;0100;;4,07545;;
150813;0200;;4,4164;;
150813;0300;;6,7969;;
150813;0400;;6,33276;;
150813;0500;;10,5608;;
150813;0600;;9,16298;;
150813;0700;;11,8582;;
150813;0800;;9,15134;;
150813;0900;;18,13;;
150813;1000;;40,7422;;
150813;1100;;11,408;;
150813;1200;;7,99715;;
150813;1300;;5,4062;;
150813;1400;;4,5015;;
150813;1500;;4,08603;;
150813;1600;;3,74103;;
150813;1700;;5,273;;
150813;1800;;7,87386;;
150813;1900;;8,5446;;
150813;2000;;5,90446;;
150813;2100;;4,89365;;
150813;2200;;15,1204;;
150813;2300;;19,0496;;
150814;0000;;6,18073;;
150814;0100;;8,34383;;
150814;0200;;9,70898;;
150814;0300;;6,00237;;
150814;0400;;5,57951;;
150814;0500;;7,26568;;
150814;0600;;5,95588;;
150814;0700;;7,23308;;
150814;0800;;;;
150814;0900;;;;
150814;1000;;25,9357;;
150814;1100;;9,85487;;
150814;1200;;4,09869;;
150814;1300;;3,81616;;
150814;1400;;5,01916;;
150814;1500;;4,14697;;
150814;1600;;3,15393;;
150814;1700;;6,93773;;
150814;1800;;5,79005;;
150814;1900;;3,62305;;
150814;2000;;2,10658;;
150814;2100;;3,90506;;
150814;2200;;8,26372;;
150814;2300;;3,24011;;
150815;0000;;32,8781;;
150815;0100;;13,4427;;
150815;0200;;25,9864;;
150815;0300;;9,2094;;
150815;0400;;3,1868;;
150815;0500;;19,4806;;
150815;0600;;16,5162;;
150815;0700;;5,10431;;
150815;0800;;5,96975;;
150815;0900;;71,8645;;
150815;1000;;32,5225;;
150815;1100;;5,55848;;
150815;1200;;5,67545;;
150815;1300;;3,3367;;
150815;1400;;6,96156;;
150815;1500;;10,099;;
150815;1600;;9,55573;;
150815;1700;;3,90625;;
150815;1800;;34,8029;;
150815;1900;;4,90088;;
150815;2000;;30,6595;;
150815;2100;;26,3657;;
150815;2200;;36,0838;;
150815;2300;;88,7891;;
150816;0000;;32,2997;;
150816;0100;;18,0053;;
150816;0200;;4,80553;;
150816;0300;;4,08478;;
150816;0400;;30,4096;;
150816;0500;;6,93282;;
150816;0600;;8,01382;;
150816;0700;;35,2845;;
150816;0800;;7,19167;;
150816;0900;;10,1438;;
150816;1000;;58,3078;;
150816;1100;;10,8151;;
150816;1200;;6,11729;;
150816;1300;;4,12375;;
150816;1400;;2,46777;;
150816;1500;;2,57203;;
150816;1600;;2,36132;;
150816;1700;;2,2252;;
150816;1800;;2,31942;;
150816;1900;;2,1524;;
150816;2000;;2,27127;;
150816;2100;;1,97945;;
150816;2200;;2,11397;;
150816;2300;;2,13682;;
150817;0000;;1,97128;;
150817;0100;;1,94212;;
150817;0200;;2,1369;;
150817;0300;;1,98513;;
150817;0400;;1,98768;;
150817;0500;;2,15935;;
150817;0600;;3,71687;;
150817;0700;;3,81548;;
150817;0800;;2,80003;;
150817;0900;;3,6785;;
150817;1000;;5,01561;;
150817;1100;;5,95076;;
150817;1200;;7,15173;;
150817;1300;;3,65625;;
150817;1400;;2,91251;;
150817;1500;;3,88623;;
150817;1600;;6,53023;;
150817;1700;;5,67445;;
150817;1800;;8,7119;;
150817;1900;;10,2769;;
150817;2000;;8,7803;;
150817;2100;;3,55606;;
150817;2200;;2,50658;;
150817;2300;;2,45208;;
150818;0000;;2,41438;;
150818;0100;;2,24095;;
150818;0200;;2,27381;;
150818;0300;;2,85557;;
150818;0400;;3,97932;;
150818;0500;;3,32285;;
150818;0600;;2,62146;;
150818;0700;;2,75273;;
150818;0800;;4,79781;;
150818;0900;;5,60326;;
150818;1000;;28,5255;;
150818;1100;;22,8342;;
150818;1200;;6,97526;;
150818;1300;;7,37782;;
150818;1400;;6,95477;;
150818;1500;;5,8454;;
150818;1600;;8,94661;;
150818;1700;;7,47413;;
150818;1800;;9,85742;;
150818;1900;;5,11205;;
150818;2000;;3,71116;;
150818;2100;;4,63656;;
150818;2200;;6,46249;;
150818;2300;;7,49435;;
150819;0000;;3,78931;;
150819;0100;;3,23338;;
150819;0200;;2,716;;
150819;0300;;2,70742;;
150819;0400;;3,04281;;
150819;0500;;2,7906;;
150819;0600;;2,1078;;
150819;0700;;2,18897;;
150819;0800;;9,72678;;
150819;0900;;14,3076;;
150819;1000;;4,85421;;
150819;1100;;2,19005;;
150819;1200;;2,20345;;
150819;1300;;;;
150819;1400;;;;
150819;1500;;3,07245;;
150819;1600;;2,92001;;
150819;1700;;2,51001;;
150819;1800;;2,64005;;
150819;1900;;2,822;;
150819;2000;;2,41648;;
150819;2100;;2,43446;;
150819;2200;;2,68562;;
150819;2300;;5,39291;;
150820;0000;;7,43973;;
150820;0100;;4,85777;;
150820;0200;;4,54275;;
150820;0300;;5,1272;;
150820;0400;;5,0971;;
150820;0500;;11,4937;;
150820;0600;;5,45805;;
150820;0700;;3,81173;;
150820;0800;;3,8891;;
150820;0900;;3,58553;;
150820;1000;;3,07613;;
150820;1100;;3,13898;;
150820;1200;;3,05378;;
150820;1300;;3,64268;;
150820;1400;;2,96552;;
150820;1500;;3,04888;;
150820;1600;;2,83032;;
150820;1700;;2,69422;;
150820;1800;;2,56573;;
150820;1900;;2,52685;;
150820;2000;;2,63735;;
150820;2100;;2,64567;;
150820;2200;;2,75181;;
150820;2300;;2,62553;;
150821;0000;;2,4838;;
150821;0100;;2,38068;;
150821;0200;;2,5515;;
150821;0300;;2,19163;;
150821;0400;;2,37247;;
150821;0500;;2,23713;;
150821;0600;;2,17693;;
150821;0700;;2,06825;;
150821;0800;;2,43747;;
150821;0900;;2,22293;;
150821;1000;;2,17096;;
150821;1100;;2,37172;;
150821;1200;;2,40688;;
150821;1300;;2,27378;;
150821;1400;;2,49123;;
150821;1500;;2,07382;;
150821;1600;;2,25288;;
150821;1700;;2,17657;;
150821;1800;;2,1056;;
150821;1900;;2,10597;;
150821;2000;;1,92927;;
150821;2100;;2,01215;;
150821;2200;;1,9146;;
150821;2300;;16,5928;;
150822;0000;;3,52843;;
150822;0100;;8,33484;;
150822;0200;;11,9847;;
150822;0300;;11,1332;;
150822;0400;;3,71676;;
150822;0500;;4,6461;;
150822;0600;;8,13683;;
150822;0700;;3,45628;;
150822;0800;;3,28918;;
150822;0900;;53,4608;;
150822;1000;;51,3625;;
150822;1100;;64,0833;;
150822;1200;;11,2866;;
150822;1300;;15,7957;;
150822;1400;;6,60635;;
150822;1500;;11,5695;;
150822;1600;;9,11143;;
150822;1700;;5,2791;;
150822;1800;;11,6881;;
150822;1900;;27,385;;
150822;2000;;11,616;;
150822;2100;;9,16771;;
150822;2200;;10,3652;;
150822;2300;;25,9598;;
150823;0000;;24,2153;;
150823;0100;;8,02795;;
150823;0200;;8,50171;;
150823;0300;;15,5973;;
150823;0400;;12,7767;;
150823;0500;;9,02649;;
150823;0600;;8,43216;;
150823;0700;;7,89587;;
150823;0800;;7,84116;;
150823;0900;;18,9523;;
150823;1000;;56,8936;;
150823;1100;;32,0309;;
150823;1200;;27,8755;;
150823;1300;;7,367;;
150823;1400;;28,3338;;
150823;1500;;6,3428;;
150823;1600;;16,8802;;
150823;1700;;7,26073;;
150823;1800;;23,2088;;
150823;1900;;11,1697;;
150823;2000;;9,86066;;
150823;2100;;7,85567;;
150823;2200;;5,49538;;
150823;2300;;4,62838;;
150824;0000;;5,79926;;
150824;0100;;7,39876;;
150824;0200;;7,85822;;
150824;0300;;7,78084;;
150824;0400;;8,21269;;
150824;0500;;8,53302;;
150824;0600;;8,11014;;
150824;0700;;19,5259;;
150824;0800;;11,2227;;
150824;0900;;35,3443;;
150824;1000;;29,2857;;
150824;1100;;21,6223;;
150824;1200;;10,0513;;
150824;1300;;5,73936;;
150824;1400;;4,43639;;
150824;1500;;3,82143;;
150824;1600;;3,14233;;
150824;1700;;3,25413;;
150824;1800;;2,8284;;
150824;1900;;2,74803;;
150824;2000;;2,52162;;
150824;2100;;3,0706;;
150824;2200;;4,34163;;
150824;2300;;2,72831;;
150825;0000;;2,2551;;
150825;0100;;1,92133;;
150825;0200;;1,82003;;
150825;0300;;1,8944;;
150825;0400;;1,89367;;
150825;0500;;2,01255;;
150825;0600;;2,08842;;
150825;0700;;2,1232;;
150825;0800;;2,06108;;
150825;0900;;2,07158;;
150825;1000;;1,98795;;
150825;1100;;2,01212;;
150825;1200;;1,82827;;
150825;1300;;2,02562;;
150825;1400;;1,94078;;
150825;1500;;1,94007;;
150825;1600;;1,83168;;
150825;1700;;1,82762;;
150825;1800;;1,90342;;
150825;1900;;2,89905;;
150825;2000;;2,02825;;
150825;2100;;1,72478;;
150825;2200;;1,79582;;
150825;2300;;1,74278;;
150826;0000;;2,67148;;
150826;0100;;2,81722;;
150826;0200;;3,8076;;
150826;0300;;4,67141;;
150826;0400;;3,76273;;
150826;0500;;3,94848;;
150826;0600;;3,90032;;
150826;0700;;3,27765;;
150826;0800;;2,80947;;
150826;0900;;26,7258;;
150826;1000;;43,149;;
150826;1100;;7,85966;;
150826;1200;;5,1132;;
150826;1300;;5,98121;;
150826;1400;;;;
150826;1500;;5,81415;;
150826;1600;;6,06808;;
150826;1700;;4,27962;;
150826;1800;;4,59141;;
150826;1900;;16,4867;;
150826;2000;;18,4389;;
150826;2100;;5,65643;;
150826;2200;;6,38971;;
150826;2300;;5,24236;;
150827;0000;;5,36015;;
150827;0100;;5,37653;;
150827;0200;;6,98511;;
150827;0300;;6,62135;;
150827;0400;;7,85822;;
150827;0500;;4,06778;;
150827;0600;;4,00268;;
150827;0700;;4,53487;;
150827;0800;;29,9732;;
150827;0900;;26,0271;;
150827;1000;;10,7997;;
150827;1100;;5,27927;;
150827;1200;;7,02126;;
150827;1300;;9,90448;;
150827;1400;;8,44162;;
150827;1500;;8,98872;;
150827;1600;;9,48999;;
150827;1700;;7,4948;;
150827;1800;;6,78407;;
150827;1900;;16,5498;;
150827;2000;;13,6362;;
150827;2100;;14,6911;;
150827;2200;;8,67888;;
150827;2300;;7,19843;;
150828;0000;;8,85828;;
150828;0100;;18,2706;;
150828;0200;;20,4752;;
150828;0300;;47,1105;;
150828;0400;;28,1098;;
150828;0500;;28,3678;;
150828;0600;;20,47;;
150828;0700;;21,5362;;
150828;0800;;20,7462;;
150828;0900;;20,4188;;
150828;1000;;16,8747;;
150828;1100;;14,3771;;
150828;1200;;4,92606;;
150828;1300;;4,13647;;
150828;1400;;3,4175;;
150828;1500;;5,36652;;
150828;1600;;3,09773;;
150828;1700;;3,92725;;
150828;1800;;4,9782;;
150828;1900;;5,31464;;
150828;2000;;22,1515;;
150828;2100;;41,66;;
150828;2200;;44,6826;;
150828;2300;;47,8513;;
150829;0000;;71,7877;;
150829;0100;;105,237;;
150829;0200;;125,245;;
150829;0300;;59,0701;;
150829;0400;;52,3232;;
150829;0500;;31,8148;;
150829;0600;;36,6088;;
150829;0700;;87,8351;;
150829;0800;;87,0614;;
150829;0900;;47,1075;;
150829;1000;;37,2939;;
150829;1100;;65,6429;;
150829;1200;;76,7347;;
150829;1300;;8,66885;;
150829;1400;;8,9422;;
150829;1500;;7,48672;;
150829;1600;;8,38945;;
150829;1700;;7,23206;;
150829;1800;;6,15835;;
150829;1900;;5,26931;;
150829;2000;;3,80047;;
150829;2100;;3,72083;;
150829;2200;;3,94211;;
150829;2300;;3,44693;;
150830;0000;;3,6521;;
150830;0100;;3,43005;;
150830;0200;;3,3068;;
150830;0300;;3,24063;;
150830;0400;;4,12157;;
150830;0500;;3,81431;;
150830;0600;;2,66587;;
150830;0700;;2,61541;;
150830;0800;;3,02313;;
150830;0900;;4,75268;;
150830;1000;;5,46735;;
150830;1100;;7,61835;;
150830;1200;;9,27408;;
150830;1300;;5,9323;;
150830;1400;;5,05986;;
150830;1500;;5,15842;;
150830;1600;;3,9311;;
150830;1700;;4,26395;;
150830;1800;;2,72293;;
150830;1900;;4,30135;;
150830;2000;;6,5275;;
150830;2100;;4,38351;;
150830;2200;;3,07021;;
150830;2300;;2,36317;;
150831;0000;;2,07462;;
150831;0100;;2,80527;;
150831;0200;;3,10051;;
150831;0300;;3,56286;;
150831;0400;;3,5809;;
150831;0500;;4,63086;;
150831;0600;;3,6645;;
150831;0700;;7,41537;;
150831;0800;;5,01903;;
150831;0900;;5,84026;;
150831;1000;;51,892;;
150831;1100;;27,0959;;
150831;1200;;7,99656;;
150831;1300;;6,49223;;
150831;1400;;3,11926;;
150831;1500;;2,62453;;
150831;1600;;3,1683;;
150831;1700;;4,12556;;
150831;1800;;6,14976;;
150831;1900;;2,72311;;
150831;2000;;2,45697;;
150831;2100;;1,63388;;
150831;2200;;1,6518;;
150831;2300;;1,82755;;
150901;0000;;1,64035;;
150901;0100;;1,68812;;
150901;0200;;2,17995;;
150901;0300;;3,56281;;
150901;0400;;3,57251;;
150901;0500;;4,21798;;
150901;0600;;4,77161;;
150901;0700;;4,42799;;
150901;0800;;3,78123;;
150901;0900;;5,27348;;
150901;1000;;4,10393;;
150901;1100;;7,15266;;
150901;1200;;11,8143;;
150901;1300;;7,78033;;
150901;1400;;3,80793;;
150901;1500;;1,55323;;
150901;1600;;1,86682;;
150901;1700;;1,67102;;
150901;1800;;1,62317;;
150901;1900;;1,50185;;
150901;2000;;1,53553;;
150901;2100;;1,6781;;
150901;2200;;1,52215;;
150901;2300;;1,4545;;
150902;0000;;10,2256;;
150902;0100;;51,0464;;
150902;0200;;20,0904;;
150902;0300;;22,8968;;
150902;0400;;12,6587;;
150902;0500;;16,531;;
150902;0600;;13,1534;;
150902;0700;;13,0507;;
150902;0800;;63,1511;;
150902;0900;;24,74;;
150902;1000;;85,6488;;
150902;1100;;21,5767;;
150902;1200;;16,4523;;
150902;1300;;9,40018;;
150902;1400;;;;
150902;1500;;5,42743;;
150902;1600;;6,69798;;
150902;1700;;6,36465;;
150902;1800;;5,38786;;
150902;1900;;10,2561;;
150902;2000;;6,96895;;
150902;2100;;7,14243;;
150902;2200;;6,93046;;
150902;2300;;10,1739;;
150903;0000;;9,72565;;
150903;0100;;13,8863;;
150903;0200;;31,5456;;
150903;0300;;19,4885;;
150903;0400;;14,6788;;
150903;0500;;11,1513;;
150903;0600;;10,6538;;
150903;0700;;11,1122;;
150903;0800;;22,7882;;
150903;0900;;18,9552;;
150903;1000;;62,3483;;
150903;1100;;8,05666;;
150903;1200;;4,46286;;
150903;1300;;4,21455;;
150903;1400;;2,62226;;
150903;1500;;2,6682;;
150903;1600;;2,90791;;
150903;1700;;2,65345;;
150903;1800;;2,29367;;
150903;1900;;2,393;;
150903;2000;;2,12208;;
150903;2100;;2,01592;;
150903;2200;;1,97367;;
150903;2300;;1,9408;;
150904;0000;;2,09593;;
150904;0100;;2,20905;;
150904;0200;;2,17096;;
150904;0300;;2,00653;;
150904;0400;;8,19162;;
150904;0500;;11,3825;;
150904;0600;;18,8748;;
150904;0700;;18,9307;;
150904;0800;;20,421;;
150904;0900;;12,5238;;
150904;1000;;8,56065;;
150904;1100;;4,10283;;
150904;1200;;2,7716;;
150904;1300;;2,33353;;
150904;1400;;2,03572;;
150904;1500;;1,97328;;
150904;1600;;1,85592;;
150904;1700;;1,92806;;
150904;1800;;1,84657;;
150904;1900;;1,85902;;
150904;2000;;1,77745;;
150904;2100;;7,32777;;
150904;2200;;18,2615;;
150904;2300;;19,0453;;
150905;0000;;8,11067;;
150905;0100;;8,11516;;
150905;0200;;7,46671;;
150905;0300;;7,9873;;
150905;0400;;16,7553;;
150905;0500;;20,8397;;
150905;0600;;13,9242;;
150905;0700;;11,497;;
150905;0800;;7,97646;;
150905;0900;;6,60956;;
150905;1000;;3,91408;;
150905;1100;;2,84636;;
150905;1200;;2,16128;;
150905;1300;;2,00207;;
150905;1400;;1,91255;;
150905;1500;;1,84775;;
150905;1600;;1,88888;;
150905;1700;;1,96952;;
150905;1800;;1,86298;;
150905;1900;;1,81707;;
150905;2000;;1,81855;;
150905;2100;;1,85707;;
150905;2200;;1,77337;;
150905;2300;;1,7745;;
150906;0000;;1,78788;;
150906;0100;;1,78008;;
150906;0200;;1,73855;;
150906;0300;;1,86115;;
150906;0400;;1,83618;;
150906;0500;;1,81145;;
150906;0600;;1,70122;;
150906;0700;;1,78793;;
150906;0800;;1,73297;;
150906;0900;;1,69972;;
150906;1000;;1,85518;;
150906;1100;;1,82573;;
150906;1200;;1,83318;;
150906;1300;;1,79283;;
150906;1400;;1,80313;;
150906;1500;;1,85933;;
150906;1600;;1,97368;;
150906;1700;;1,78647;;
150906;1800;;1,71842;;
150906;1900;;1,78495;;
150906;2000;;1,91383;;
150906;2100;;1,70233;;
150906;2200;;1,67913;;
150906;2300;;1,73227;;
150907;0000;;1,82342;;
150907;0100;;1,86042;;
150907;0200;;1,792;;
150907;0300;;1,68068;;
150907;0400;;1,69825;;
150907;0500;;1,8223;;
150907;0600;;1,90747;;
150907;0700;;1,81898;;
150907;0800;;1,94372;;
150907;0900;;1,82382;;
150907;1000;;1,9012;;
150907;1100;;1,76585;;
150907;1200;;1,80853;;
150907;1300;;1,71095;;
150907;1400;;1,88393;;
150907;1500;;1,85593;;
150907;1600;;1,83908;;
