FECHA (YYMMDD);HORA (HHMM);;
091102;0500;;
091102;0600;;
091102;0700;;
091102;0800;;
091102;0900;;
091102;1000;;
091102;1100;;
091102;1200;;
091102;1300;;
091102;1400;;
091102;1500;;
091102;1600;;
091102;1700;;
091102;1800;;
091102;1900;;
091102;2000;;
091102;2100;;
091102;2200;;
091102;2300;;
091103;0000;;
091103;0100;;
091103;0200;;
091103;0300;;
091103;0400;;
091103;0500;;
091103;0600;;
091103;0700;;
091103;0800;;
091103;0900;;
091103;1000;;
091103;1100;;
091103;1200;;
091103;1300;;
091103;1400;;
091103;1500;;
091103;1600;;
091103;1700;;
091103;1800;;
091103;1900;;
091103;2000;;
091103;2100;;
091103;2200;;
091103;2300;;
091104;0000;;
091104;0100;;
091104;0200;;
091104;0300;;
091104;0400;;
091104;0500;;
091104;0600;;
091104;0700;;
091104;0800;;
091104;0900;;
091104;1000;;
091104;1100;;
091104;1200;;
091104;1300;;
091104;1400;;
091104;1500;;
091104;1600;;
091104;1700;;
091104;1800;;
091104;1900;;
091104;2000;;
091104;2100;;
091104;2200;;
091104;2300;;
091105;0000;;
091105;0100;;
091105;0200;;
091105;0300;;
091105;0400;;
091105;0500;;
091105;0600;;
091105;0700;;
091105;0800;;
091105;0900;;
091105;1000;;
091105;1100;;
091105;1200;;
091105;1300;;
091105;1400;;
091105;1500;;
091105;1600;;
091105;1700;;
091105;1800;;
091105;1900;;
091105;2000;;
091105;2100;;
091105;2200;;
091105;2300;;
091106;0000;;
091106;0100;;
091106;0200;;
091106;0300;;
091106;0400;;
091106;0500;;
091106;0600;;
091106;0700;;
091106;0800;;
091106;0900;;
091106;1000;;
091106;1100;;
091106;1200;;
091106;1300;;
091106;1400;;
091106;1500;;
091106;1600;;
091106;1700;;
091106;1800;;
091106;1900;;
091106;2000;;
091106;2100;;
091106;2200;;
091106;2300;;
091107;0000;;
091107;0100;;
091107;0200;;
091107;0300;;
091107;0400;;
091107;0500;;
091107;0600;;
091107;0700;;
091107;0800;;
091107;0900;;
091107;1000;;
091107;1100;;
091107;1200;;
091107;1300;;
091107;1400;;
091107;1500;;
091107;1600;;
091107;1700;;
091107;1800;;
091107;1900;;
091107;2000;;
091107;2100;;
091107;2200;;
091107;2300;;
091108;0000;;
091108;0100;;
091108;0200;;
091108;0300;;
091108;0400;;
091108;0500;;
091108;0600;;
091108;0700;;
091108;0800;;
091108;0900;;
091108;1000;;
091108;1100;;
091108;1200;;
091108;1300;;
091108;1400;;
091108;1500;;
091108;1600;;
091108;1700;;
091108;1800;;
091108;1900;;
091108;2000;;
091108;2100;;
091108;2200;;
091108;2300;;
091109;0000;;
091109;0100;;
091109;0200;;
